,comments,attack_object_id,attack_object_name,references,capability_description,capability_id,mapping_type,group,organization,creation_date,last_update,attack_version,technology_domain,mapping_framework,mapping_framework_version,mapping_framework_version_schema
4356,,T1555.001,Keychain,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4357,,T1555.004,Windows Credential Manager,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4358,,T1557,Adversary-in-the-Middle,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4359,,T1557.001,LLMNR/NBT-NS Poisoning and SMB Relay,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4360,,T1560.001,Archive via Utility,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4361,,T1566.002,Spearphishing Link,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4362,,T1598.003,Spearphishing Link,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4363,,T1599,Network Boundary Bridging,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4364,,T1611,Escape to Host,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4365,,T1011,Exfiltration Over Other Network Medium,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4366,,T1011.001,Exfiltration Over Bluetooth,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4367,,T1020.001,Traffic Duplication,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4368,,T1021.001,Remote Desktop Protocol,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4369,,T1027,Obfuscated Files or Information,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4370,,T1027.002,Software Packing,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4371,,T1037.002,Logon Script (Mac),[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4372,,T1037.005,Startup Items,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4373,,T1047,Windows Management Instrumentation,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4374,,T1053,Scheduled Task/Job,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4375,,T1053.002,At (Windows),[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4376,,T1053.003,Cron,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4377,,T1053.005,Scheduled Task,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4378,,T1059.001,PowerShell,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4379,,T1059.002,AppleScript,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4380,,T1059.005,Visual Basic,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4381,,T1059.008,Network Device CLI,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4382,,T1070,Indicator Removal on Host,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4383,,T1070.003,Clear Command History,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4384,,T1078.002,Domain Accounts,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4385,,T1078.004,Cloud Accounts,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4386,,T1095,Non-Application Layer Protocol,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4387,,T1098,Account Manipulation,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4388,,T1098.001,Additional Cloud Credentials,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4389,,T1098.002,Exchange Email Delegate Permissions,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4390,,T1098.003,Add Office 365 Global Administrator Role,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4391,,T1098.004,SSH Authorized Keys,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4392,,T1105,Ingress Tool Transfer,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4393,,T1106,Native API,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4394,,T1129,Shared Modules,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4395,,T1176,Browser Extensions,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4396,,T1189,Drive-by Compromise,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4397,,T1190,Exploit Public-Facing Application,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4398,,T1197,BITS Jobs,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4399,,T1204,User Execution,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4400,,T1204.002,Malicious File,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4401,,T1205,Traffic Signaling,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4402,,T1205.001,Port Knocking,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4403,,T1210,Exploitation of Remote Services,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4404,,T1216,Signed Script Proxy Execution,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4405,,T1216.001,PubPrn,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4406,,T1218.003,CMSTP,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4407,,T1218.004,InstallUtil,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4408,,T1218.008,Odbcconf,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4409,,T1218.009,Regsvcs/Regasm,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4410,,T1218.010,Regsvr32,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4411,,T1218.012,Verclsid,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4412,,T1218.013,Mavinject,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4413,,T1218.014,MMC,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4414,,T1219,Remote Access Software,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4415,,T1221,Template Injection,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4416,,T1222,File and Directory Permissions Modification,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4417,,T1486,Data Encrypted for Impact,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4418,,T1490,Inhibit System Recovery,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4419,,T1491,Defacement,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4420,,T1491.001,Internal Defacement,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4421,,T1491.002,External Defacement,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4422,,T1499,Endpoint Denial of Service,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4423,,T1499.001,OS Exhaustion Flood,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4424,,T1499.002,Service Exhaustion Flood,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4425,,T1499.003,Application Exhaustion Flood,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4426,,T1499.004,Application or System Exploitation,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4427,,T1505,Server Software Component,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4428,,T1505.003,Web Shell,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4429,,T1525,Implant Internal Image,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4430,,T1543,Create or Modify System Process,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4431,,T1543.003,Windows Service,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4432,,T1546.002,Screensaver,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4433,,T1546.003,Windows Management Instrumentation Event Subscription,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4434,,T1546.006,LC_LOAD_DYLIB Addition,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4435,,T1547.002,Authentication Package,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4436,,T1547.003,Time Providers,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4437,,T1547.004,Winlogon Helper DLL,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4438,,T1547.006,Kernel Modules and Extensions,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4439,,T1547.007,Re-opened Applications,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4440,,T1547.008,LSASS Driver,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4441,,T1547.009,Shortcut Modification,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4442,,T1548.002,Bypass User Account Control,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4443,,T1548.003,Sudo and Sudo Caching,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4444,,T1550.001,Application Access Token,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4445,,T1552.003,Bash History,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4446,,T1552.005,Cloud Instance Metadata API,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4447,,T1553.001,Gatekeeper Bypass,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4448,,T1555.002,Securityd Memory,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4449,,T1556.004,Network Device Authentication,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4450,,T1558,Steal or Forge Kerberos Tickets,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4451,,T1558.003,Kerberoasting,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4452,,T1559,Inter-Process Communication,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4453,,T1559.002,Dynamic Data Exchange,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4454,,T1562.001,Disable or Modify Tools,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4455,,T1562.003,Impair Command History Logging,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4456,,T1562.006,Indicator Blocking,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4457,,T1562.010,Downgrade Attack,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4458,,T1564.002,Hidden Users,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4459,,T1565,Data Manipulation,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4460,,T1565.001,Stored Data Manipulation,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4461,,T1565.002,Transmitted Data Manipulation,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4462,,T1565.003,Runtime Data Manipulation,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4463,,T1568.002,Domain Generation Algorithms,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4464,,T1570,Lateral Tool Transfer,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4465,,T1602.002,Network Device Configuration Dump,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4466,,T1001,Data Obfuscation,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4467,,T1001.001,Junk Data,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4468,,T1001.002,Steganography,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4469,,T1001.003,Protocol Impersonation,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4470,,T1003,OS Credential Dumping,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4471,,T1003.004,LSA Secrets,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4472,,T1003.005,Cached Domain Credentials,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4473,,T1003.006,DCSync,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4474,,T1003.007,Proc Filesystem,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4475,,T1003.008,/etc/passwd and /etc/shadow,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4476,,T1008,Fallback Channels,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4477,,T1021,Remote Services,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4478,,T1021.002,SMB/Windows Admin Shares,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4479,,T1021.003,Distributed Component Object Model,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4480,,T1021.004,SSH,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4481,,T1021.005,VNC,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4482,,T1021.006,Windows Remote Management,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4483,,T1025,Data from Removable Media,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4484,,T1029,Scheduled Transfer,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4485,,T1030,Data Transfer Size Limits,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4486,,T1036,Masquerading,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4487,,T1036.001,Invalid Code Signature,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4488,,T1036.003,Rename System Utilities,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4489,,T1036.005,Match Legitimate Name or Location,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4490,,T1036.007,Double File Extension,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4491,,T1037,Boot or Logon Initialization Scripts,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4492,,T1037.003,Network Logon Script,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4493,,T1037.004,RC Scripts,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4494,,T1041,Exfiltration Over C2 Channel,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4495,,T1048,Exfiltration Over Alternative Protocol,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4496,,T1048.001,Exfiltration Over Symmetric Encrypted Non-C2 Protocol,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
4497,,T1048.002,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,12.1,enterprise,nist_800_53,r4,FRAMEWORK_VERSION
