,comments,attack_object_id,attack_object_name,references,capability_description,capability_id,mapping_type,group,organization,creation_date,last_update,attack_version,technology_domain,mapping_framework,mapping_framework_version
4084,,T1218.009,Regsvcs/Regasm,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4085,,T1218.012,Verclsid,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4086,,T1218.013,Mavinject,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4087,,T1218.014,MMC,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4088,,T1219,Remote Access Software,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4089,,T1221,Template Injection,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4090,,T1485,Data Destruction,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4091,,T1486,Data Encrypted for Impact,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4092,,T1490,Inhibit System Recovery,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4093,,T1491,Defacement,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4094,,T1491.001,Internal Defacement,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4095,,T1491.002,External Defacement,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4096,,T1505.004,IIS Components,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4097,,T1525,Implant Internal Image,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4098,,T1539,Steal Web Session Cookie,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4099,,T1543,Create or Modify System Process,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4100,,T1543.002,Systemd Service,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4101,,T1546.002,Screensaver,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4102,,T1546.003,Windows Management Instrumentation Event Subscription,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4103,,T1546.004,Unix Shell Configuration Modification,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4104,,T1546.006,LC_LOAD_DYLIB Addition,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4105,,T1546.013,PowerShell Profile,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4106,,T1546.014,Emond,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4107,,T1547.002,Authentication Package,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4108,,T1547.005,Security Support Provider,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4109,,T1547.006,Kernel Modules and Extensions,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4110,,T1547.007,Re-opened Applications,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4111,,T1547.008,LSASS Driver,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4112,,T1547.013,XDG Autostart Entries,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4113,,T1548,Abuse Elevation Control Mechanism,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4114,,T1548.004,Elevated Execution with Prompt,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4115,,T1553.003,SIP and Trust Provider Hijacking,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4116,,T1557,Adversary-in-the-Middle,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4117,,T1557.001,LLMNR/NBT-NS Poisoning and SMB Relay,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4118,,T1557.002,ARP Cache Poisoning,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4119,,T1558,Steal or Forge Kerberos Tickets,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4120,,T1558.002,Silver Ticket,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4121,,T1558.003,Kerberoasting,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4122,,T1558.004,AS-REP Roasting,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4123,,T1559,Inter-Process Communication,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4124,,T1559.001,Component Object Model,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4125,,T1559.002,Dynamic Data Exchange,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4126,,T1560,Archive Collected Data,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4127,,T1560.001,Archive via Utility,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4128,,T1561,Disk Wipe,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4129,,T1561.001,Disk Content Wipe,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4130,,T1561.002,Disk Structure Wipe,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4131,,T1562,Impair Defenses,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4132,,T1562.001,Disable or Modify Tools,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4133,,T1562.002,Disable Windows Event Logging,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4134,,T1562.004,Disable or Modify System Firewall,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4135,,T1562.006,Indicator Blocking,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4136,,T1564.004,NTFS File Attributes,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4137,,T1564.008,Email Hiding Rules,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4138,,T1564.009,Resource Forking,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4139,,T1566,Phishing,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4140,,T1566.001,Spearphishing Attachment,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4141,,T1566.002,Spearphishing Link,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4142,,T1566.003,Spearphishing via Service,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4143,,T1567,Exfiltration Over Web Service,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4144,,T1568,Dynamic Resolution,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4145,,T1568.002,Domain Generation Algorithms,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4146,,T1569,System Services,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4147,,T1569.002,Service Execution,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4148,,T1570,Lateral Tool Transfer,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4149,,T1571,Non-Standard Port,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4150,,T1572,Protocol Tunneling,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4151,,T1573,Encrypted Channel,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4152,,T1573.001,Symmetric Cryptography,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4153,,T1573.002,Asymmetric Cryptography,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4154,,T1574,Hijack Execution Flow,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4155,,T1574.001,DLL Search Order Hijacking,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4156,,T1574.004,Dylib Hijacking,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4157,,T1574.007,Path Interception by PATH Environment Variable,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4158,,T1574.008,Path Interception by Search Order Hijacking,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4159,,T1574.009,Path Interception by Unquoted Path,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4160,,T1598,Phishing for Information,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4161,,T1598.001,Spearphishing Service,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4162,,T1598.002,Spearphishing Attachment,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4163,,T1598.003,Spearphishing Link,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4164,,T1602,Data from Configuration Repository,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4165,,T1602.001,SNMP (MIB Dump),[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4166,,T1602.002,Network Device Configuration Dump,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4167,,T1611,Escape to Host,[],Malicious Code Protection,SI-3,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4168,,T1001,Data Obfuscation,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4169,,T1001.001,Junk Data,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4170,,T1001.002,Steganography,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4171,,T1001.003,Protocol Impersonation,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4172,,T1003,OS Credential Dumping,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4173,,T1003.001,LSASS Memory,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4174,,T1003.002,Security Account Manager,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4175,,T1003.003,NTDS,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4176,,T1003.004,LSA Secrets,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4177,,T1003.005,Cached Domain Credentials,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4178,,T1003.006,DCSync,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4179,,T1003.007,Proc Filesystem,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4180,,T1003.008,/etc/passwd and /etc/shadow,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4181,,T1005,Data from Local System,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4182,,T1008,Fallback Channels,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4183,,T1011,Exfiltration Over Other Network Medium,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4184,,T1011.001,Exfiltration Over Bluetooth,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4185,,T1020.001,Traffic Duplication,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4186,,T1021,Remote Services,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4187,,T1021.001,Remote Desktop Protocol,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4188,,T1021.002,SMB/Windows Admin Shares,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4189,,T1021.003,Distributed Component Object Model,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4190,,T1021.004,SSH,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4191,,T1021.005,VNC,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4192,,T1021.006,Windows Remote Management,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4193,,T1025,Data from Removable Media,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4194,,T1027,Obfuscated Files or Information,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4195,,T1027.002,Software Packing,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4196,,T1029,Scheduled Transfer,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4197,,T1030,Data Transfer Size Limits,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4198,,T1036,Masquerading,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4199,,T1036.001,Invalid Code Signature,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4200,,T1036.003,Rename System Utilities,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4201,,T1036.005,Match Legitimate Name or Location,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4202,,T1036.007,Double File Extension,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4203,,T1037,Boot or Logon Initialization Scripts,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4204,,T1037.002,Logon Script (Mac),[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4205,,T1037.003,Network Logon Script,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4206,,T1037.004,RC Scripts,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4207,,T1037.005,Startup Items,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4208,,T1040,Network Sniffing,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4209,,T1041,Exfiltration Over C2 Channel,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4210,,T1046,Network Service Scanning,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4211,,T1047,Windows Management Instrumentation,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4212,,T1048,Exfiltration Over Alternative Protocol,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4213,,T1048.001,Exfiltration Over Symmetric Encrypted Non-C2 Protocol,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4214,,T1048.002,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4215,,T1048.003,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4216,,T1052,Exfiltration Over Physical Medium,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4217,,T1052.001,Exfiltration over USB,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4218,,T1053,Scheduled Task/Job,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4219,,T1053.001,At (Linux),[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4220,,T1053.002,At (Windows),[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4221,,T1053.003,Cron,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4222,,T1053.005,Scheduled Task,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4223,,T1053.006,Systemd Timers,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4224,,T1055,Process Injection,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4225,,T1055.001,Dynamic-link Library Injection,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4226,,T1055.002,Portable Executable Injection,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4227,,T1055.003,Thread Execution Hijacking,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4228,,T1055.004,Asynchronous Procedure Call,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4229,,T1055.005,Thread Local Storage,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4230,,T1055.008,Ptrace System Calls,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4231,,T1055.009,Proc Memory,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4232,,T1055.011,Extra Window Memory Injection,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4233,,T1055.012,Process Hollowing,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4234,,T1055.013,Process Doppelgänging,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4235,,T1055.014,VDSO Hijacking,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4236,,T1056.002,GUI Input Capture,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4237,,T1059,Command and Scripting Interpreter,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4238,,T1059.001,PowerShell,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4239,,T1059.002,AppleScript,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4240,,T1059.003,Windows Command Shell,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4241,,T1059.004,Unix Shell,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4242,,T1059.005,Visual Basic,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4243,,T1059.006,Python,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4244,,T1059.007,JavaScript,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4245,,T1059.008,Network Device CLI,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4246,,T1068,Exploitation for Privilege Escalation,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4247,,T1070,Indicator Removal on Host,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4248,,T1070.001,Clear Windows Event Logs,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4249,,T1070.002,Clear Linux or Mac System Logs,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4250,,T1070.003,Clear Command History,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4251,,T1071,Application Layer Protocol,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4252,,T1071.001,Web Protocols,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4253,,T1071.002,File Transfer Protocols,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4254,,T1071.003,Mail Protocols,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4255,,T1071.004,DNS,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4256,,T1072,Software Deployment Tools,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4257,,T1078,Valid Accounts,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4258,,T1078.001,Default Accounts,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4259,,T1078.002,Domain Accounts,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4260,,T1078.003,Local Accounts,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4261,,T1078.004,Cloud Accounts,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4262,,T1080,Taint Shared Content,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4263,,T1087,Account Discovery,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
4264,,T1087.001,Local Account,[],System Monitoring,SI-4,mitigates,SI,,02/03/2021,10/27/2021,10.1,enterprise,nist_800_53,r5
