,comments,attack_object_id,attack_object_name,references,capability_description,capability_id,mapping_type,capability_group,status,organization,creation_date,last_update,attack_version,technology_domain,mapping_framework,mapping_framework_version
695,,T1562.008,Impair Defenses: Disable Cloud Logs,[],Disable or interfere with security controls,action.malware.variety.Disable controls,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
696,,T1574.012,Hijack Execution Flow: COR_PROFILER,[],Disable or interfere with security controls,action.malware.variety.Disable controls,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
697,,T1600.001,Weaken Encryption: Reduce Key Space,[],Disable or interfere with security controls,action.malware.variety.Disable controls,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
698,,T1600.002,Weaken Encryption: Disable Crypto Hardware,[],Disable or interfere with security controls,action.malware.variety.Disable controls,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
699,,T1601,Modify System Image,[],Disable or interfere with security controls,action.malware.variety.Disable controls,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
700,,T1601.001,Modify System Image: Patch System Image,[],Disable or interfere with security controls,action.malware.variety.Disable controls,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
701,,T1601.002,Modify System Image: Downgrade System Image,[],Disable or interfere with security controls,action.malware.variety.Disable controls,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
702,,T1489,Service Stop,[],DoS attack,action.malware.variety.DoS,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
703,,T1211,Exploitation for Defense Evasion,[],"Exploit vulnerability in code (vs misconfig or weakness). This can be used with other malware enumerations, (such as Remote injection when a Remote injection vuln exists.)",action.malware.variety.Exploit vuln,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
704,,T1011,Exfiltration Over Other Network Medium,[],Export data to another site or system,action.malware.variety.Export data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
705,,T1011.001,Exfiltration Over Other Network Medium: Exfiltration Over Bluetooth,[],Export data to another site or system,action.malware.variety.Export data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
706,,T1020,Automated Exfiltration,[],Export data to another site or system,action.malware.variety.Export data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
707,,T1020.001,Automated Exfiltration: Traffic Duplication,[],Export data to another site or system,action.malware.variety.Export data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
708,,T1029,Scheduled Transfer,[],Export data to another site or system,action.malware.variety.Export data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
709,,T1030,Data Transfer Size Limits,[],Export data to another site or system,action.malware.variety.Export data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
710,,T1041,Exfiltration Over C2 Channels,[],Export data to another site or system,action.malware.variety.Export data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
711,,T1048,Exfiltration Over Alternative Protocol,[],Export data to another site or system,action.malware.variety.Export data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
712,,T1048.001,Exfiltration Over Alternative Protocol: Exfiltration Over Symmetric Encrypted Non-C2 Protocol,[],Export data to another site or system,action.malware.variety.Export data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
713,,T1048.002,Exfiltration Over Alternative Protocol: Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,[],Export data to another site or system,action.malware.variety.Export data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
714,,T1048.003,Exfiltration Over Alternative Protocol: Exfiltration Over Unencrypted/Obfuscated Non-C2 Protcol,[],Export data to another site or system,action.malware.variety.Export data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
715,,T1052,Exfiltration Over Physical Medium,[],Export data to another site or system,action.malware.variety.Export data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
716,,T1052.001,Exfiltration Over Physical Medium: Exfiltration over USB,[],Export data to another site or system,action.malware.variety.Export data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
717,,T1074,Data Staged,[],Export data to another site or system,action.malware.variety.Export data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
718,,T1074.001,Data Staged: Local Data Staging,[],Export data to another site or system,action.malware.variety.Export data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
719,,T1074.002,Data Staged: Remote Data Staging,[],Export data to another site or system,action.malware.variety.Export data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
720,,T1537,Transfer Data to Cloud Account,[],Export data to another site or system,action.malware.variety.Export data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
721,,T1560,Archive Collected Data,[],Export data to another site or system,action.malware.variety.Export data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
722,,T1560.001,Archive Collected Data: Archive via Utility,[],Export data to another site or system,action.malware.variety.Export data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
723,,T1560.002,Archive Collected Data: Archive via Library,[],Export data to another site or system,action.malware.variety.Export data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
724,,T1560.003,Archive Collected Data: Archive via Custom Method,[],Export data to another site or system,action.malware.variety.Export data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
725,,T1567,Exfiltration Over Web Service,[],Export data to another site or system,action.malware.variety.Export data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
726,,T1567.001,Exfiltration Over Web Service: Exfiltration to Code Repository,[],Export data to another site or system,action.malware.variety.Export data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
727,,T1567.002,Exfiltration Over Web Service: Exfiltration to Cloud Storage,[],Export data to another site or system,action.malware.variety.Export data,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
728,,T1003.007,OS Credential Dumping: Proc Filesystem,[],(malware never stored to persistent storage),action.malware.variety.In-memory,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
729,,T1003.007,OS Credential Dumping: Proc Filesystem,[],Password dumper (extract credential hashes),action.malware.variety.Password dumper,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
730,,T1055,Process Injection,[],(malware never stored to persistent storage),action.malware.variety.In-memory,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
731,,T1055.001,Process Injection: Dynamic-link Library Injection,[],(malware never stored to persistent storage),action.malware.variety.In-memory,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
732,,T1055.002,Process Injection: Portable Executable Injection,[],(malware never stored to persistent storage),action.malware.variety.In-memory,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
733,,T1055.003,Process Injection: Thread Execution Hijacking,[],(malware never stored to persistent storage),action.malware.variety.In-memory,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
734,,T1055.004,Process Injection: Asynchronous Procedure Call,[],(malware never stored to persistent storage),action.malware.variety.In-memory,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
735,,T1055.005,Process Injection: Thread Local Storage,[],(malware never stored to persistent storage),action.malware.variety.In-memory,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
736,,T1055.008,Process Injection: Ptrace System Calls,[],(malware never stored to persistent storage),action.malware.variety.In-memory,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
737,,T1055.009,Process Injection: Proc Memory,[],(malware never stored to persistent storage),action.malware.variety.In-memory,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
738,,T1055.011,Process Injection: Extra Window Memory Injection,[],(malware never stored to persistent storage),action.malware.variety.In-memory,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
739,,T1055.012,Process Injection: Process Hollowing,[],(malware never stored to persistent storage),action.malware.variety.In-memory,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
740,,T1055.013,Process Injection: Process Doppelganging,[],(malware never stored to persistent storage),action.malware.variety.In-memory,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
741,,T1055.014,Process Injection: VDSO Hijacking,[],(malware never stored to persistent storage),action.malware.variety.In-memory,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
742,,T1115,Clipboard Data,[],(malware never stored to persistent storage),action.malware.variety.In-memory,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
743,,T1040,Network Sniffing,[],Packet sniffer (capture data from network),action.malware.variety.Packet sniffer,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
744,,T1040,Network Sniffing,[],Scan or footprint network,action.malware.variety.Scan network,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
745,,T1003,OS Credential Dumping,[],Password dumper (extract credential hashes),action.malware.variety.Password dumper,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
746,,T1003.001,OS Credential Dumping: LSASS Memory,[],Password dumper (extract credential hashes),action.malware.variety.Password dumper,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
747,,T1003.001,OS Credential Dumping: LSASS Memory,[],RAM scraper or memory parser (capture data from volatile memory),action.malware.variety.RAM scraper,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
748,,T1003.004,OS Credential Dumping: LSA Secrets,[],Password dumper (extract credential hashes),action.malware.variety.Password dumper,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
749,,T1003.004,OS Credential Dumping: LSA Secrets,[],RAM scraper or memory parser (capture data from volatile memory),action.malware.variety.RAM scraper,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
750,,T1003.005,OS Credential Dumping: Cached Domain Credentials,[],Password dumper (extract credential hashes),action.malware.variety.Password dumper,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
751,,T1003.005,OS Credential Dumping: Cached Domain Credentials,[],RAM scraper or memory parser (capture data from volatile memory),action.malware.variety.RAM scraper,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
752,,T1003.005,OS Credential Dumping: Cached Domain Credentials,[],Email via embedded link. Child of 'Email',action.malware.vector.Email link,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
753,,T1552.001,Unsecured Credentials: Credentials in Files,[],Password dumper (extract credential hashes),action.malware.variety.Password dumper,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
754,,T1552.002,Unsecured Credentials: Credentials in Registry,[],Password dumper (extract credential hashes),action.malware.variety.Password dumper,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
755,,T1552.003,Unsecured Credentials: Bash History,[],Password dumper (extract credential hashes),action.malware.variety.Password dumper,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
756,,T1552.004,Unsecured Credentials: Private Keys,[],Password dumper (extract credential hashes),action.malware.variety.Password dumper,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
757,,T1552.005,Unsecured Credentials: Cloud Instance Metadata API,[],Password dumper (extract credential hashes),action.malware.variety.Password dumper,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
758,,T1552.006,Unsecured Credentials: Group Policy Preferences,[],Password dumper (extract credential hashes),action.malware.variety.Password dumper,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
759,,T1555,Credentials from Password Stores,[],Password dumper (extract credential hashes),action.malware.variety.Password dumper,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
760,,T1555.001,Credentials from Password Stores: Keychain,[],Password dumper (extract credential hashes),action.malware.variety.Password dumper,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
761,,T1555.002,Credentials from Password Stores: Securityd Memory,[],Password dumper (extract credential hashes),action.malware.variety.Password dumper,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
762,,T1555.002,Credentials from Password Stores: Securityd Memory,[],RAM scraper or memory parser (capture data from volatile memory),action.malware.variety.RAM scraper,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
763,,T1555.003,Credentials from Password Stores: Credentials from Web Browser,[],Password dumper (extract credential hashes),action.malware.variety.Password dumper,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
764,,T1555.004,Credentials from Password Stores: Windows Credential Manager,[],Password dumper (extract credential hashes),action.malware.variety.Password dumper,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
765,,T1555.005,Credentials from Password Stores: Password Managers,[],Password dumper (extract credential hashes),action.malware.variety.Password dumper,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
766,,T1486,Data Encrypted for Impact,[],Ransomware (encrypt or seize stored data),action.malware.variety.Ransomware,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
767,,T1014,Rootkit,[],Rootkit (maintain local privileges and stealth),action.malware.variety.Rootkit,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
768,,T1542.001,Pre-OS Boot: System Firmware,[],Rootkit (maintain local privileges and stealth),action.malware.variety.Rootkit,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
769,,T1542.002,Pre-OS Boot: Component Firmware,[],Rootkit (maintain local privileges and stealth),action.malware.variety.Rootkit,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
770,,T1542.003,Pre-OS Boot: Bootkit,[],Rootkit (maintain local privileges and stealth),action.malware.variety.Rootkit,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
771,,T1542.004,Pre-OS Boot: ROMMONkit,[],Rootkit (maintain local privileges and stealth),action.malware.variety.Rootkit,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
772,,T1542.005,Pre-OS Boot: TFTP Boot,[],Rootkit (maintain local privileges and stealth),action.malware.variety.Rootkit,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
773,,T1016,System Network Configuration Discovery,[],Scan or footprint network,action.malware.variety.Scan network,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
774,,T1016.001,System Network Configuration Discovery: Internet Connection Discovery,[],Scan or footprint network,action.malware.variety.Scan network,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
775,,T1018,Remote System Discovery,[],Scan or footprint network,action.malware.variety.Scan network,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
776,,T1046,Network Service Scanning,[],Scan or footprint network,action.malware.variety.Scan network,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
777,,T1049,System Network Connections Discovery,[],Scan or footprint network,action.malware.variety.Scan network,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
778,,T1135,Network Share Discovery,[],Scan or footprint network,action.malware.variety.Scan network,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
779,,T1482,Domain Trust Discovery,[],Scan or footprint network,action.malware.variety.Scan network,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
780,,T1595,Active Scanning,[],Scan or footprint network,action.malware.variety.Scan network,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
781,,T1595,Active Scanning,[],"Information on an organization such as org chart, technologies in use, financial assets, etc, used to pick them as a target",value_chain.targeting.variety.Organizational Information,related-to,value_chain.targeting,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
782,,T1595.001,Active Scanning: Scanning IP Blocks,[],Scan or footprint network,action.malware.variety.Scan network,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
783,,T1595.001,Active Scanning: Scanning IP Blocks,[],"Information on an organization such as org chart, technologies in use, financial assets, etc, used to pick them as a target",value_chain.targeting.variety.Organizational Information,related-to,value_chain.targeting,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
784,,T1204.003,User Execution: Malicious Image,[],An application which appears legitimate but hides malicious functionality. Child of 'RAT' when combined with 'Backdoor',action.malware.variety.Trojan,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
785,,T1204.003,User Execution: Malicious Image,[],Unknown,action.malware.variety.Unknown,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
786,,T1204.003,User Execution: Malicious Image,[],Phishing (or any type of *ishing),action.social.variety.Phishing,related-to,action.social,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
787,,T1204.003,User Execution: Malicious Image,[],Pretexting (dialogue leveraging invented scenario),action.social.variety.Pretexting,related-to,action.social,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
788,,T1080,Taint Shared Content,[],Unknown,action.malware.variety.Unknown,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
789,,T1080,Taint Shared Content,[],Worm (propagate to other systems or devices),action.malware.variety.Worm,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
790,,T1091,Replication Through Removable Media,[],Worm (propagate to other systems or devices),action.malware.variety.Worm,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
791,,T1091,Replication Through Removable Media,[],Removable storage media or devices,action.malware.vector.Removable media,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
792,,T1001.002,Data Obfuscation: Steganography,[],Unknown,action.malware.variety.Unknown,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
793,,T1001.003,Data Obfuscation: Protocol Impersonation,[],Unknown,action.malware.variety.Unknown,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
794,,T1140,Deobfuscate/Decode Files or Information,[],Unknown,action.malware.variety.Unknown,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
795,,T1204,User Execution,[],Unknown,action.malware.variety.Unknown,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
796,,T1204,User Execution,[],Phishing (or any type of *ishing),action.social.variety.Phishing,related-to,action.social,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
797,,T1204.001,User Execution: Malicious Link,[],Unknown,action.malware.variety.Unknown,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
798,,T1204.001,User Execution: Malicious Link,[],Email via embedded link. Child of 'Email',action.malware.vector.Email link,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
799,,T1204.001,User Execution: Malicious Link,[],Phishing (or any type of *ishing),action.social.variety.Phishing,related-to,action.social,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
800,,T1204.002,User Execution: Malicious File,[],Unknown,action.malware.variety.Unknown,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
801,,T1204.002,User Execution: Malicious File,[],Email via user-executed attachment. Child of 'Email',action.malware.vector.Email attachment,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
802,,T1204.002,User Execution: Malicious File,[],Phishing (or any type of *ishing),action.social.variety.Phishing,related-to,action.social,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
803,,T1608,Stage Capabilities,[],Unknown,action.malware.variety.Unknown,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
804,,T1608,Stage Capabilities,[],Nothing is known about the need for or type of distribution investment other than it was present.,value_chain.distribution.variety.Unknown,related-to,value_chain.distribution,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
805,,T1608.001,Stage Capabilities: Upload Malware,[],Unknown,action.malware.variety.Unknown,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
806,,T1608.001,Stage Capabilities: Upload Malware,[],"Malicious content shared intentionally, including bullet-proof hosting",value_chain.distribution.variety.Website,related-to,value_chain.distribution,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
807,,T1608.002,Stage Capabilities: Upload Tools,[],Unknown,action.malware.variety.Unknown,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
808,,T1608.002,Stage Capabilities: Upload Tools,[],"Malicious content shared intentionally, including bullet-proof hosting",value_chain.distribution.variety.Website,related-to,value_chain.distribution,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
809,,T1608.003,Stage Capabilities: Install Digital Certificate,[],Unknown,action.malware.variety.Unknown,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
810,,T1608.003,Stage Capabilities: Install Digital Certificate,[],"The variety of distribution was known, but is not listed",value_chain.distribution.variety.Other,related-to,value_chain.distribution,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
811,,T1608.004,Stage Capabilities: Drive-by Target,[],Unknown,action.malware.variety.Unknown,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
812,,T1608.004,Stage Capabilities: Drive-by Target,[],"Malicious content shared intentionally, including bullet-proof hosting",value_chain.distribution.variety.Website,related-to,value_chain.distribution,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
813,,T1608.005,Stage Capabilities: Link Target,[],Unknown,action.malware.variety.Unknown,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
814,,T1610,Deploy Container,[],Unknown,action.malware.variety.Unknown,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
815,,T1612,Build Image on Host,[],Unknown,action.malware.variety.Unknown,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
816,,T1566.001,Phishing: Spearphishing Attachment,[],Email via user-executed attachment. Child of 'Email',action.malware.vector.Email attachment,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
817,,T1566.001,Phishing: Spearphishing Attachment,[],Phishing (or any type of *ishing),action.social.variety.Phishing,related-to,action.social,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
818,,T1566.001,Phishing: Spearphishing Attachment,[],Email,action.social.vector.Email,related-to,action.social,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
819,,T1598.002,Phishing for Information: Spearphishing Attachment,[],Email via user-executed attachment. Child of 'Email',action.malware.vector.Email attachment,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
820,,T1598.002,Phishing for Information: Spearphishing Attachment,[],Phishing (or any type of *ishing),action.social.variety.Phishing,related-to,action.social,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
821,,T1598.002,Phishing for Information: Spearphishing Attachment,[],Pretexting (dialogue leveraging invented scenario),action.social.variety.Pretexting,related-to,action.social,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
822,,T1598.002,Phishing for Information: Spearphishing Attachment,[],"Information on an organization such as org chart, technologies in use, financial assets, etc, used to pick them as a target",value_chain.targeting.variety.Organizational Information,related-to,value_chain.targeting,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
823,,T1556.002,Phishing: Spearphishing Link,[],Email via embedded link. Child of 'Email',action.malware.vector.Email link,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
824,,T1556.002,Phishing: Spearphishing Link,[],Modified configuration or services,attribute.integrity.variety.Modify configuration,related-to,attribute.integrity,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
825,,T1556.002,Phishing: Spearphishing Link,[],Modified privileges or permissions,attribute.integrity.variety.Modify privileges,related-to,attribute.integrity,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
826,,T1598.003,Phishing for Information: Spearphishing Link,[],Email via embedded link. Child of 'Email',action.malware.vector.Email link,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
827,,T1598.003,Phishing for Information: Spearphishing Link,[],Phishing (or any type of *ishing),action.social.variety.Phishing,related-to,action.social,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
828,,T1598.003,Phishing for Information: Spearphishing Link,[],Pretexting (dialogue leveraging invented scenario),action.social.variety.Pretexting,related-to,action.social,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
829,,T1598.003,Phishing for Information: Spearphishing Link,[],"Information on an organization such as org chart, technologies in use, financial assets, etc, used to pick them as a target",value_chain.targeting.variety.Organizational Information,related-to,value_chain.targeting,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
830,,T1566,Phishing,[],Instant Messaging,action.malware.vector.Instant messaging,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
831,,T1566,Phishing,[],Phishing (or any type of *ishing),action.social.variety.Phishing,related-to,action.social,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
832,,T1570,Lateral Tool Transfer,[],Network propagation,action.malware.vector.Network propagation,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
833,,T1092,Communication Through Removable Media,[],Removable storage media or devices,action.malware.vector.Removable media,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
834,,T1189,Drive-by Compromise,[],"Web via auto-executed or ""drive-by"" infection. Child of 'Web application'.",action.malware.vector.Web application - drive-by,related-to,action.malware,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
835,,T1566.002,Phishing: Spearphishing Link,[],Phishing (or any type of *ishing),action.social.variety.Phishing,related-to,action.social,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
836,,T1566.002,Phishing: Spearphishing Link,[],Email,action.social.vector.Email,related-to,action.social,complete,,08/26/2021,08/26/2021,9.0,enterprise,veris,1.3.5
