,name,control-name,mapping-type,attack-object-key
3538,NIST Security controls,Malicious Code Protection,mitigates,3538
3539,NIST Security controls,Malicious Code Protection,mitigates,3539
3540,NIST Security controls,Malicious Code Protection,mitigates,3540
3541,NIST Security controls,Malicious Code Protection,mitigates,3541
3542,NIST Security controls,Malicious Code Protection,mitigates,3542
3543,NIST Security controls,Malicious Code Protection,mitigates,3543
3544,NIST Security controls,Malicious Code Protection,mitigates,3544
3545,NIST Security controls,Malicious Code Protection,mitigates,3545
3546,NIST Security controls,Malicious Code Protection,mitigates,3546
3547,NIST Security controls,Malicious Code Protection,mitigates,3547
3548,NIST Security controls,Malicious Code Protection,mitigates,3548
3549,NIST Security controls,Malicious Code Protection,mitigates,3549
3550,NIST Security controls,Malicious Code Protection,mitigates,3550
3551,NIST Security controls,Malicious Code Protection,mitigates,3551
3552,NIST Security controls,Malicious Code Protection,mitigates,3552
3553,NIST Security controls,Malicious Code Protection,mitigates,3553
3554,NIST Security controls,Malicious Code Protection,mitigates,3554
3555,NIST Security controls,Malicious Code Protection,mitigates,3555
3556,NIST Security controls,Malicious Code Protection,mitigates,3556
3557,NIST Security controls,Malicious Code Protection,mitigates,3557
3558,NIST Security controls,Malicious Code Protection,mitigates,3558
3559,NIST Security controls,Malicious Code Protection,mitigates,3559
3560,NIST Security controls,Malicious Code Protection,mitigates,3560
3561,NIST Security controls,Malicious Code Protection,mitigates,3561
3562,NIST Security controls,Malicious Code Protection,mitigates,3562
3563,NIST Security controls,Malicious Code Protection,mitigates,3563
3564,NIST Security controls,Malicious Code Protection,mitigates,3564
3565,NIST Security controls,Malicious Code Protection,mitigates,3565
3566,NIST Security controls,Malicious Code Protection,mitigates,3566
3567,NIST Security controls,Malicious Code Protection,mitigates,3567
3568,NIST Security controls,Malicious Code Protection,mitigates,3568
3569,NIST Security controls,Malicious Code Protection,mitigates,3569
3570,NIST Security controls,Malicious Code Protection,mitigates,3570
3571,NIST Security controls,Malicious Code Protection,mitigates,3571
3572,NIST Security controls,Malicious Code Protection,mitigates,3572
3573,NIST Security controls,Malicious Code Protection,mitigates,3573
3574,NIST Security controls,Malicious Code Protection,mitigates,3574
3575,NIST Security controls,Malicious Code Protection,mitigates,3575
3576,NIST Security controls,Malicious Code Protection,mitigates,3576
3577,NIST Security controls,Malicious Code Protection,mitigates,3577
3578,NIST Security controls,Malicious Code Protection,mitigates,3578
3579,NIST Security controls,Malicious Code Protection,mitigates,3579
3580,NIST Security controls,Malicious Code Protection,mitigates,3580
3581,NIST Security controls,Malicious Code Protection,mitigates,3581
3582,NIST Security controls,Malicious Code Protection,mitigates,3582
3583,NIST Security controls,Malicious Code Protection,mitigates,3583
3584,NIST Security controls,Malicious Code Protection,mitigates,3584
3585,NIST Security controls,Malicious Code Protection,mitigates,3585
3586,NIST Security controls,Malicious Code Protection,mitigates,3586
3587,NIST Security controls,Malicious Code Protection,mitigates,3587
3588,NIST Security controls,Malicious Code Protection,mitigates,3588
3589,NIST Security controls,Malicious Code Protection,mitigates,3589
3590,NIST Security controls,Malicious Code Protection,mitigates,3590
3591,NIST Security controls,Malicious Code Protection,mitigates,3591
3592,NIST Security controls,Malicious Code Protection,mitigates,3592
3593,NIST Security controls,Malicious Code Protection,mitigates,3593
3594,NIST Security controls,Malicious Code Protection,mitigates,3594
3595,NIST Security controls,Malicious Code Protection,mitigates,3595
3596,NIST Security controls,Malicious Code Protection,mitigates,3596
3597,NIST Security controls,Malicious Code Protection,mitigates,3597
3598,NIST Security controls,Malicious Code Protection,mitigates,3598
3599,NIST Security controls,Malicious Code Protection,mitigates,3599
3600,NIST Security controls,Malicious Code Protection,mitigates,3600
3601,NIST Security controls,Malicious Code Protection,mitigates,3601
3602,NIST Security controls,Malicious Code Protection,mitigates,3602
3603,NIST Security controls,Malicious Code Protection,mitigates,3603
3604,NIST Security controls,Malicious Code Protection,mitigates,3604
3605,NIST Security controls,Malicious Code Protection,mitigates,3605
3606,NIST Security controls,Malicious Code Protection,mitigates,3606
3607,NIST Security controls,Malicious Code Protection,mitigates,3607
3608,NIST Security controls,Malicious Code Protection,mitigates,3608
3609,NIST Security controls,Malicious Code Protection,mitigates,3609
3610,NIST Security controls,Malicious Code Protection,mitigates,3610
3611,NIST Security controls,Malicious Code Protection,mitigates,3611
3612,NIST Security controls,Malicious Code Protection,mitigates,3612
3613,NIST Security controls,Malicious Code Protection,mitigates,3613
3614,NIST Security controls,Malicious Code Protection,mitigates,3614
3615,NIST Security controls,Malicious Code Protection,mitigates,3615
3616,NIST Security controls,Malicious Code Protection,mitigates,3616
3617,NIST Security controls,Malicious Code Protection,mitigates,3617
3618,NIST Security controls,Malicious Code Protection,mitigates,3618
3619,NIST Security controls,Malicious Code Protection,mitigates,3619
3620,NIST Security controls,Malicious Code Protection,mitigates,3620
3621,NIST Security controls,Malicious Code Protection,mitigates,3621
3622,NIST Security controls,Malicious Code Protection,mitigates,3622
3623,NIST Security controls,Malicious Code Protection,mitigates,3623
3624,NIST Security controls,Malicious Code Protection,mitigates,3624
3625,NIST Security controls,Malicious Code Protection,mitigates,3625
3626,NIST Security controls,Malicious Code Protection,mitigates,3626
3627,NIST Security controls,Malicious Code Protection,mitigates,3627
3628,NIST Security controls,Malicious Code Protection,mitigates,3628
3629,NIST Security controls,Malicious Code Protection,mitigates,3629
3630,NIST Security controls,Malicious Code Protection,mitigates,3630
3631,NIST Security controls,Malicious Code Protection,mitigates,3631
3632,NIST Security controls,Malicious Code Protection,mitigates,3632
3633,NIST Security controls,Malicious Code Protection,mitigates,3633
3634,NIST Security controls,Malicious Code Protection,mitigates,3634
3635,NIST Security controls,Malicious Code Protection,mitigates,3635
3636,NIST Security controls,Malicious Code Protection,mitigates,3636
3637,NIST Security controls,Malicious Code Protection,mitigates,3637
3638,NIST Security controls,Malicious Code Protection,mitigates,3638
3639,NIST Security controls,Malicious Code Protection,mitigates,3639
3640,NIST Security controls,Malicious Code Protection,mitigates,3640
3641,NIST Security controls,Malicious Code Protection,mitigates,3641
3642,NIST Security controls,Malicious Code Protection,mitigates,3642
3643,NIST Security controls,Malicious Code Protection,mitigates,3643
3644,NIST Security controls,Malicious Code Protection,mitigates,3644
3645,NIST Security controls,Malicious Code Protection,mitigates,3645
3646,NIST Security controls,Malicious Code Protection,mitigates,3646
3647,NIST Security controls,Malicious Code Protection,mitigates,3647
3648,NIST Security controls,Malicious Code Protection,mitigates,3648
3649,NIST Security controls,Malicious Code Protection,mitigates,3649
3650,NIST Security controls,Malicious Code Protection,mitigates,3650
3651,NIST Security controls,Malicious Code Protection,mitigates,3651
3652,NIST Security controls,Malicious Code Protection,mitigates,3652
3653,NIST Security controls,Malicious Code Protection,mitigates,3653
3654,NIST Security controls,Malicious Code Protection,mitigates,3654
3655,NIST Security controls,Malicious Code Protection,mitigates,3655
3656,NIST Security controls,Malicious Code Protection,mitigates,3656
3657,NIST Security controls,Malicious Code Protection,mitigates,3657
3658,NIST Security controls,Malicious Code Protection,mitigates,3658
3659,NIST Security controls,Malicious Code Protection,mitigates,3659
3660,NIST Security controls,Malicious Code Protection,mitigates,3660
3661,NIST Security controls,Malicious Code Protection,mitigates,3661
3662,NIST Security controls,Malicious Code Protection,mitigates,3662
3663,NIST Security controls,Malicious Code Protection,mitigates,3663
3664,NIST Security controls,Malicious Code Protection,mitigates,3664
3665,NIST Security controls,Malicious Code Protection,mitigates,3665
3666,NIST Security controls,Malicious Code Protection,mitigates,3666
3667,NIST Security controls,Malicious Code Protection,mitigates,3667
3668,NIST Security controls,System Monitoring,mitigates,3668
3669,NIST Security controls,System Monitoring,mitigates,3669
3670,NIST Security controls,System Monitoring,mitigates,3670
3671,NIST Security controls,System Monitoring,mitigates,3671
3672,NIST Security controls,System Monitoring,mitigates,3672
3673,NIST Security controls,System Monitoring,mitigates,3673
3674,NIST Security controls,System Monitoring,mitigates,3674
3675,NIST Security controls,System Monitoring,mitigates,3675
3676,NIST Security controls,System Monitoring,mitigates,3676
3677,NIST Security controls,System Monitoring,mitigates,3677
3678,NIST Security controls,System Monitoring,mitigates,3678
3679,NIST Security controls,System Monitoring,mitigates,3679
3680,NIST Security controls,System Monitoring,mitigates,3680
3681,NIST Security controls,System Monitoring,mitigates,3681
3682,NIST Security controls,System Monitoring,mitigates,3682
3683,NIST Security controls,System Monitoring,mitigates,3683
3684,NIST Security controls,System Monitoring,mitigates,3684
3685,NIST Security controls,System Monitoring,mitigates,3685
3686,NIST Security controls,System Monitoring,mitigates,3686
3687,NIST Security controls,System Monitoring,mitigates,3687
3688,NIST Security controls,System Monitoring,mitigates,3688
3689,NIST Security controls,System Monitoring,mitigates,3689
3690,NIST Security controls,System Monitoring,mitigates,3690
3691,NIST Security controls,System Monitoring,mitigates,3691
3692,NIST Security controls,System Monitoring,mitigates,3692
3693,NIST Security controls,System Monitoring,mitigates,3693
3694,NIST Security controls,System Monitoring,mitigates,3694
3695,NIST Security controls,System Monitoring,mitigates,3695
3696,NIST Security controls,System Monitoring,mitigates,3696
3697,NIST Security controls,System Monitoring,mitigates,3697
3698,NIST Security controls,System Monitoring,mitigates,3698
3699,NIST Security controls,System Monitoring,mitigates,3699
3700,NIST Security controls,System Monitoring,mitigates,3700
3701,NIST Security controls,System Monitoring,mitigates,3701
3702,NIST Security controls,System Monitoring,mitigates,3702
3703,NIST Security controls,System Monitoring,mitigates,3703
3704,NIST Security controls,System Monitoring,mitigates,3704
3705,NIST Security controls,System Monitoring,mitigates,3705
3706,NIST Security controls,System Monitoring,mitigates,3706
3707,NIST Security controls,System Monitoring,mitigates,3707
3708,NIST Security controls,System Monitoring,mitigates,3708
3709,NIST Security controls,System Monitoring,mitigates,3709
3710,NIST Security controls,System Monitoring,mitigates,3710
3711,NIST Security controls,System Monitoring,mitigates,3711
3712,NIST Security controls,System Monitoring,mitigates,3712
3713,NIST Security controls,System Monitoring,mitigates,3713
3714,NIST Security controls,System Monitoring,mitigates,3714
3715,NIST Security controls,System Monitoring,mitigates,3715
3716,NIST Security controls,System Monitoring,mitigates,3716
3717,NIST Security controls,System Monitoring,mitigates,3717
3718,NIST Security controls,System Monitoring,mitigates,3718
3719,NIST Security controls,System Monitoring,mitigates,3719
3720,NIST Security controls,System Monitoring,mitigates,3720
3721,NIST Security controls,System Monitoring,mitigates,3721
3722,NIST Security controls,System Monitoring,mitigates,3722
3723,NIST Security controls,System Monitoring,mitigates,3723
3724,NIST Security controls,System Monitoring,mitigates,3724
3725,NIST Security controls,System Monitoring,mitigates,3725
3726,NIST Security controls,System Monitoring,mitigates,3726
3727,NIST Security controls,System Monitoring,mitigates,3727
3728,NIST Security controls,System Monitoring,mitigates,3728
3729,NIST Security controls,System Monitoring,mitigates,3729
3730,NIST Security controls,System Monitoring,mitigates,3730
3731,NIST Security controls,System Monitoring,mitigates,3731
3732,NIST Security controls,System Monitoring,mitigates,3732
3733,NIST Security controls,System Monitoring,mitigates,3733
3734,NIST Security controls,System Monitoring,mitigates,3734
3735,NIST Security controls,System Monitoring,mitigates,3735
3736,NIST Security controls,System Monitoring,mitigates,3736
3737,NIST Security controls,System Monitoring,mitigates,3737
3738,NIST Security controls,System Monitoring,mitigates,3738
3739,NIST Security controls,System Monitoring,mitigates,3739
3740,NIST Security controls,System Monitoring,mitigates,3740
3741,NIST Security controls,System Monitoring,mitigates,3741
3742,NIST Security controls,System Monitoring,mitigates,3742
3743,NIST Security controls,System Monitoring,mitigates,3743
3744,NIST Security controls,System Monitoring,mitigates,3744
3745,NIST Security controls,System Monitoring,mitigates,3745
3746,NIST Security controls,System Monitoring,mitigates,3746
3747,NIST Security controls,System Monitoring,mitigates,3747
3748,NIST Security controls,System Monitoring,mitigates,3748
3749,NIST Security controls,System Monitoring,mitigates,3749
3750,NIST Security controls,System Monitoring,mitigates,3750
3751,NIST Security controls,System Monitoring,mitigates,3751
3752,NIST Security controls,System Monitoring,mitigates,3752
3753,NIST Security controls,System Monitoring,mitigates,3753
3754,NIST Security controls,System Monitoring,mitigates,3754
3755,NIST Security controls,System Monitoring,mitigates,3755
3756,NIST Security controls,System Monitoring,mitigates,3756
3757,NIST Security controls,System Monitoring,mitigates,3757
3758,NIST Security controls,System Monitoring,mitigates,3758
3759,NIST Security controls,System Monitoring,mitigates,3759
3760,NIST Security controls,System Monitoring,mitigates,3760
3761,NIST Security controls,System Monitoring,mitigates,3761
3762,NIST Security controls,System Monitoring,mitigates,3762
3763,NIST Security controls,System Monitoring,mitigates,3763
3764,NIST Security controls,System Monitoring,mitigates,3764
3765,NIST Security controls,System Monitoring,mitigates,3765
3766,NIST Security controls,System Monitoring,mitigates,3766
3767,NIST Security controls,System Monitoring,mitigates,3767
3768,NIST Security controls,System Monitoring,mitigates,3768
3769,NIST Security controls,System Monitoring,mitigates,3769
3770,NIST Security controls,System Monitoring,mitigates,3770
3771,NIST Security controls,System Monitoring,mitigates,3771
3772,NIST Security controls,System Monitoring,mitigates,3772
3773,NIST Security controls,System Monitoring,mitigates,3773
3774,NIST Security controls,System Monitoring,mitigates,3774
3775,NIST Security controls,System Monitoring,mitigates,3775
3776,NIST Security controls,System Monitoring,mitigates,3776
3777,NIST Security controls,System Monitoring,mitigates,3777
3778,NIST Security controls,System Monitoring,mitigates,3778
3779,NIST Security controls,System Monitoring,mitigates,3779
3780,NIST Security controls,System Monitoring,mitigates,3780
3781,NIST Security controls,System Monitoring,mitigates,3781
3782,NIST Security controls,System Monitoring,mitigates,3782
3783,NIST Security controls,System Monitoring,mitigates,3783
3784,NIST Security controls,System Monitoring,mitigates,3784
3785,NIST Security controls,System Monitoring,mitigates,3785
3786,NIST Security controls,System Monitoring,mitigates,3786
3787,NIST Security controls,System Monitoring,mitigates,3787
3788,NIST Security controls,System Monitoring,mitigates,3788
3789,NIST Security controls,System Monitoring,mitigates,3789
3790,NIST Security controls,System Monitoring,mitigates,3790
3791,NIST Security controls,System Monitoring,mitigates,3791
3792,NIST Security controls,System Monitoring,mitigates,3792
3793,NIST Security controls,System Monitoring,mitigates,3793
3794,NIST Security controls,System Monitoring,mitigates,3794
3795,NIST Security controls,System Monitoring,mitigates,3795
3796,NIST Security controls,System Monitoring,mitigates,3796
3797,NIST Security controls,System Monitoring,mitigates,3797
3798,NIST Security controls,System Monitoring,mitigates,3798
3799,NIST Security controls,System Monitoring,mitigates,3799
3800,NIST Security controls,System Monitoring,mitigates,3800
3801,NIST Security controls,System Monitoring,mitigates,3801
3802,NIST Security controls,System Monitoring,mitigates,3802
3803,NIST Security controls,System Monitoring,mitigates,3803
3804,NIST Security controls,System Monitoring,mitigates,3804
3805,NIST Security controls,System Monitoring,mitigates,3805
3806,NIST Security controls,System Monitoring,mitigates,3806
3807,NIST Security controls,System Monitoring,mitigates,3807
3808,NIST Security controls,System Monitoring,mitigates,3808
3809,NIST Security controls,System Monitoring,mitigates,3809
3810,NIST Security controls,System Monitoring,mitigates,3810
3811,NIST Security controls,System Monitoring,mitigates,3811
3812,NIST Security controls,System Monitoring,mitigates,3812
3813,NIST Security controls,System Monitoring,mitigates,3813
3814,NIST Security controls,System Monitoring,mitigates,3814
3815,NIST Security controls,System Monitoring,mitigates,3815
3816,NIST Security controls,System Monitoring,mitigates,3816
3817,NIST Security controls,System Monitoring,mitigates,3817
3818,NIST Security controls,System Monitoring,mitigates,3818
3819,NIST Security controls,System Monitoring,mitigates,3819
3820,NIST Security controls,System Monitoring,mitigates,3820
3821,NIST Security controls,System Monitoring,mitigates,3821
3822,NIST Security controls,System Monitoring,mitigates,3822
3823,NIST Security controls,System Monitoring,mitigates,3823
3824,NIST Security controls,System Monitoring,mitigates,3824
3825,NIST Security controls,System Monitoring,mitigates,3825
3826,NIST Security controls,System Monitoring,mitigates,3826
3827,NIST Security controls,System Monitoring,mitigates,3827
3828,NIST Security controls,System Monitoring,mitigates,3828
3829,NIST Security controls,System Monitoring,mitigates,3829
3830,NIST Security controls,System Monitoring,mitigates,3830
3831,NIST Security controls,System Monitoring,mitigates,3831
3832,NIST Security controls,System Monitoring,mitigates,3832
3833,NIST Security controls,System Monitoring,mitigates,3833
3834,NIST Security controls,System Monitoring,mitigates,3834
3835,NIST Security controls,System Monitoring,mitigates,3835
3836,NIST Security controls,System Monitoring,mitigates,3836
3837,NIST Security controls,System Monitoring,mitigates,3837
3838,NIST Security controls,System Monitoring,mitigates,3838
3839,NIST Security controls,System Monitoring,mitigates,3839
3840,NIST Security controls,System Monitoring,mitigates,3840
3841,NIST Security controls,System Monitoring,mitigates,3841
3842,NIST Security controls,System Monitoring,mitigates,3842
3843,NIST Security controls,System Monitoring,mitigates,3843
3844,NIST Security controls,System Monitoring,mitigates,3844
3845,NIST Security controls,System Monitoring,mitigates,3845
3846,NIST Security controls,System Monitoring,mitigates,3846
3847,NIST Security controls,System Monitoring,mitigates,3847
3848,NIST Security controls,System Monitoring,mitigates,3848
3849,NIST Security controls,System Monitoring,mitigates,3849
3850,NIST Security controls,System Monitoring,mitigates,3850
3851,NIST Security controls,System Monitoring,mitigates,3851
3852,NIST Security controls,System Monitoring,mitigates,3852
3853,NIST Security controls,System Monitoring,mitigates,3853
3854,NIST Security controls,System Monitoring,mitigates,3854
3855,NIST Security controls,System Monitoring,mitigates,3855
3856,NIST Security controls,System Monitoring,mitigates,3856
3857,NIST Security controls,System Monitoring,mitigates,3857
3858,NIST Security controls,System Monitoring,mitigates,3858
3859,NIST Security controls,System Monitoring,mitigates,3859
3860,NIST Security controls,System Monitoring,mitigates,3860
3861,NIST Security controls,System Monitoring,mitigates,3861
3862,NIST Security controls,System Monitoring,mitigates,3862
3863,NIST Security controls,System Monitoring,mitigates,3863
3864,NIST Security controls,System Monitoring,mitigates,3864
3865,NIST Security controls,System Monitoring,mitigates,3865
3866,NIST Security controls,System Monitoring,mitigates,3866
3867,NIST Security controls,System Monitoring,mitigates,3867
3868,NIST Security controls,System Monitoring,mitigates,3868
3869,NIST Security controls,System Monitoring,mitigates,3869
3870,NIST Security controls,System Monitoring,mitigates,3870
3871,NIST Security controls,System Monitoring,mitigates,3871
3872,NIST Security controls,System Monitoring,mitigates,3872
3873,NIST Security controls,System Monitoring,mitigates,3873
3874,NIST Security controls,System Monitoring,mitigates,3874
3875,NIST Security controls,System Monitoring,mitigates,3875
3876,NIST Security controls,System Monitoring,mitigates,3876
3877,NIST Security controls,System Monitoring,mitigates,3877
3878,NIST Security controls,System Monitoring,mitigates,3878
3879,NIST Security controls,System Monitoring,mitigates,3879
3880,NIST Security controls,System Monitoring,mitigates,3880
3881,NIST Security controls,System Monitoring,mitigates,3881
3882,NIST Security controls,System Monitoring,mitigates,3882
3883,NIST Security controls,System Monitoring,mitigates,3883
3884,NIST Security controls,System Monitoring,mitigates,3884
3885,NIST Security controls,System Monitoring,mitigates,3885
3886,NIST Security controls,System Monitoring,mitigates,3886
3887,NIST Security controls,System Monitoring,mitigates,3887
3888,NIST Security controls,System Monitoring,mitigates,3888
3889,NIST Security controls,System Monitoring,mitigates,3889
3890,NIST Security controls,System Monitoring,mitigates,3890
3891,NIST Security controls,System Monitoring,mitigates,3891
3892,NIST Security controls,System Monitoring,mitigates,3892
3893,NIST Security controls,System Monitoring,mitigates,3893
3894,NIST Security controls,System Monitoring,mitigates,3894
3895,NIST Security controls,System Monitoring,mitigates,3895
3896,NIST Security controls,System Monitoring,mitigates,3896
3897,NIST Security controls,System Monitoring,mitigates,3897
3898,NIST Security controls,System Monitoring,mitigates,3898
3899,NIST Security controls,System Monitoring,mitigates,3899
3900,NIST Security controls,System Monitoring,mitigates,3900
3901,NIST Security controls,System Monitoring,mitigates,3901
3902,NIST Security controls,System Monitoring,mitigates,3902
3903,NIST Security controls,System Monitoring,mitigates,3903
3904,NIST Security controls,System Monitoring,mitigates,3904
3905,NIST Security controls,System Monitoring,mitigates,3905
3906,NIST Security controls,System Monitoring,mitigates,3906
3907,NIST Security controls,System Monitoring,mitigates,3907
3908,NIST Security controls,System Monitoring,mitigates,3908
3909,NIST Security controls,System Monitoring,mitigates,3909
3910,NIST Security controls,System Monitoring,mitigates,3910
3911,NIST Security controls,System Monitoring,mitigates,3911
3912,NIST Security controls,System Monitoring,mitigates,3912
3913,NIST Security controls,System Monitoring,mitigates,3913
3914,NIST Security controls,System Monitoring,mitigates,3914
3915,NIST Security controls,System Monitoring,mitigates,3915
3916,NIST Security controls,System Monitoring,mitigates,3916
3917,NIST Security controls,System Monitoring,mitigates,3917
3918,NIST Security controls,System Monitoring,mitigates,3918
3919,NIST Security controls,System Monitoring,mitigates,3919
3920,NIST Security controls,System Monitoring,mitigates,3920
3921,NIST Security controls,System Monitoring,mitigates,3921
3922,NIST Security controls,System Monitoring,mitigates,3922
3923,NIST Security controls,System Monitoring,mitigates,3923
3924,NIST Security controls,System Monitoring,mitigates,3924
3925,NIST Security controls,System Monitoring,mitigates,3925
3926,NIST Security controls,System Monitoring,mitigates,3926
3927,NIST Security controls,System Monitoring,mitigates,3927
3928,NIST Security controls,System Monitoring,mitigates,3928
3929,NIST Security controls,System Monitoring,mitigates,3929
3930,NIST Security controls,System Monitoring,mitigates,3930
3931,NIST Security controls,System Monitoring,mitigates,3931
3932,NIST Security controls,System Monitoring,mitigates,3932
3933,NIST Security controls,System Monitoring,mitigates,3933
3934,NIST Security controls,System Monitoring,mitigates,3934
3935,NIST Security controls,System Monitoring,mitigates,3935
3936,NIST Security controls,System Monitoring,mitigates,3936
3937,NIST Security controls,System Monitoring,mitigates,3937
3938,NIST Security controls,System Monitoring,mitigates,3938
3939,NIST Security controls,System Monitoring,mitigates,3939
3940,NIST Security controls,System Monitoring,mitigates,3940
3941,NIST Security controls,System Monitoring,mitigates,3941
3942,NIST Security controls,System Monitoring,mitigates,3942
3943,NIST Security controls,System Monitoring,mitigates,3943
3944,NIST Security controls,System Monitoring,mitigates,3944
3945,NIST Security controls,System Monitoring,mitigates,3945
3946,NIST Security controls,System Monitoring,mitigates,3946
3947,NIST Security controls,System Monitoring,mitigates,3947
3948,NIST Security controls,System Monitoring,mitigates,3948
3949,NIST Security controls,System Monitoring,mitigates,3949
3950,NIST Security controls,System Monitoring,mitigates,3950
3951,NIST Security controls,System Monitoring,mitigates,3951
3952,NIST Security controls,System Monitoring,mitigates,3952
3953,NIST Security controls,System Monitoring,mitigates,3953
3954,NIST Security controls,System Monitoring,mitigates,3954
3955,NIST Security controls,System Monitoring,mitigates,3955
3956,NIST Security controls,System Monitoring,mitigates,3956
3957,NIST Security controls,System Monitoring,mitigates,3957
3958,NIST Security controls,System Monitoring,mitigates,3958
3959,NIST Security controls,System Monitoring,mitigates,3959
3960,NIST Security controls,System Monitoring,mitigates,3960
3961,NIST Security controls,System Monitoring,mitigates,3961
3962,NIST Security controls,System Monitoring,mitigates,3962
3963,NIST Security controls,System Monitoring,mitigates,3963
3964,NIST Security controls,System Monitoring,mitigates,3964
3965,NIST Security controls,System Monitoring,mitigates,3965
3966,NIST Security controls,System Monitoring,mitigates,3966
3967,NIST Security controls,System Monitoring,mitigates,3967
3968,NIST Security controls,System Monitoring,mitigates,3968
3969,NIST Security controls,System Monitoring,mitigates,3969
3970,NIST Security controls,System Monitoring,mitigates,3970
3971,NIST Security controls,System Monitoring,mitigates,3971
3972,NIST Security controls,System Monitoring,mitigates,3972
3973,NIST Security controls,System Monitoring,mitigates,3973
3974,NIST Security controls,"Security Alerts, Advisories, and Directives",mitigates,3974
3975,NIST Security controls,"Security Alerts, Advisories, and Directives",mitigates,3975
3976,NIST Security controls,"Security Alerts, Advisories, and Directives",mitigates,3976
3977,NIST Security controls,"Security Alerts, Advisories, and Directives",mitigates,3977
3978,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,3978
3979,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,3979
3980,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,3980
3981,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,3981
3982,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,3982
3983,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,3983
3984,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,3984
3985,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,3985
3986,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,3986
3987,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,3987
3988,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,3988
3989,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,3989
3990,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,3990
3991,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,3991
3992,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,3992
3993,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,3993
3994,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,3994
3995,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,3995
3996,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,3996
3997,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,3997
3998,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,3998
3999,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,3999
4000,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4000
4001,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4001
4002,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4002
4003,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4003
4004,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4004
4005,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4005
4006,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4006
4007,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4007
4008,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4008
4009,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4009
4010,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4010
4011,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4011
4012,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4012
4013,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4013
4014,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4014
4015,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4015
4016,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4016
4017,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4017
4018,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4018
4019,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4019
4020,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4020
4021,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4021
4022,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4022
4023,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4023
4024,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4024
4025,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4025
4026,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4026
4027,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4027
4028,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4028
4029,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4029
4030,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4030
4031,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4031
4032,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4032
4033,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4033
4034,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4034
4035,NIST Security controls,"Software, Firmware, and Information Integrity",mitigates,4035
