,mapping-target,references,tags,metadata-key,mapping-description,name,id,key,comments
397,Azure Defender for Container Registries,"['https://docs.microsoft.com/en-us/azure/security-center/defender-for-container-registries-introduction', 'https://docs.microsoft.com/en-us/azure/container-registry/container-registry-intro']","['Azure Defender', 'Azure Security Center Recommendation', 'Containers']",397,,Implant Container Image,T1525,397,This mapping file covers Docker container registries security features along with the Azure Defender for Container Registries scanner. The scanning capability of the control is only available for Linux images in registries accessible from the public internet with shell access which limits the general applicability.
398,Azure Defender for Container Registries,"['https://docs.microsoft.com/en-us/azure/security-center/defender-for-container-registries-introduction', 'https://docs.microsoft.com/en-us/azure/container-registry/container-registry-intro']","['Azure Defender', 'Azure Security Center Recommendation', 'Containers']",398,,Implant Container Image,T1525,398,This mapping file covers Docker container registries security features along with the Azure Defender for Container Registries scanner. The scanning capability of the control is only available for Linux images in registries accessible from the public internet with shell access which limits the general applicability.
399,Azure AD Identity Secure Score,"['https://docs.microsoft.com/en-us/azure/active-directory/fundamentals/identity-secure-score', 'https://techcommunity.microsoft.com/t5/azure-active-directory-identity/new-tools-to-block-legacy-authentication-in-your-organization/ba-p/1225302#', 'https://docs.microsoft.com/en-us/defender-for-identity/cas-isp-unsecure-account-attributes', 'https://techcommunity.microsoft.com/t5/microsoft-defender-for-identity/new-identity-security-posture-assessments-riskiest-lmps-and/m-p/1491675']","['Credentials', 'Azure Active Directory', 'Identity', 'MFA']",399,,Brute Force,T1110,399,"This control was mapped to (sub-)techniques based on the Security Score improvement actions listed in a sample Azure AD tenant that we provisioned.  We were unable to find a comprehensive list of the security checks made by the control listed in its documentation.  We did note that there were some improvement actions listed that our tenant received the max score, leading us to believe that the actions listed were the complete list of checks and not just those that were outstanding for our tenant.
The following improvement actions were analyzed:
Require MFA for administrative roles, Designate more than one global admin,  Do not allow users to grant consent to unmanaged applications, Use limited administrative roles, Do not expire passwords, Enable policy to block legacy authentication  Turn on sign-in risk policy, Turn on user risk policy, Ensure all users can complete multi-factor authentication for secure access, Enable self-service password reset, Resolve unsecure account attributes, Reduce lateral movement path risk to sensitive entities,  Set a honeytoken account, Stop clear text credentials exposure, Install Defender for Identity Sensor on all Domain Controllers,  Disable Print spooler service on domain controllers, Configure VPN integration,  Configure Microsoft Defender for Endpoint Integration (*excluded, would increase the scope, see mapping for Microsoft  Defender for Endpoint), Stop legacy protocols communication, Stop weak cipher usage,  Remove dormant accounts from sensitive groups, Protect and manage local admin passwords with Microsoft LAPS,  Remove unsecure SID history attributes from entities, Fix Advanced Audit Policy issues, Modify unsecure Kerberos  delegations to prevent impersonation. 
All scores were capped at Partial since this control provides recommendations rather than applying/enforcing the recommended actions."
400,Azure AD Identity Secure Score,"['https://docs.microsoft.com/en-us/azure/active-directory/fundamentals/identity-secure-score', 'https://techcommunity.microsoft.com/t5/azure-active-directory-identity/new-tools-to-block-legacy-authentication-in-your-organization/ba-p/1225302#', 'https://docs.microsoft.com/en-us/defender-for-identity/cas-isp-unsecure-account-attributes', 'https://techcommunity.microsoft.com/t5/microsoft-defender-for-identity/new-identity-security-posture-assessments-riskiest-lmps-and/m-p/1491675']","['Credentials', 'Azure Active Directory', 'Identity', 'MFA']",400,,Valid Accounts,T1078,400,"This control was mapped to (sub-)techniques based on the Security Score improvement actions listed in a sample Azure AD tenant that we provisioned.  We were unable to find a comprehensive list of the security checks made by the control listed in its documentation.  We did note that there were some improvement actions listed that our tenant received the max score, leading us to believe that the actions listed were the complete list of checks and not just those that were outstanding for our tenant.
The following improvement actions were analyzed:
Require MFA for administrative roles, Designate more than one global admin,  Do not allow users to grant consent to unmanaged applications, Use limited administrative roles, Do not expire passwords, Enable policy to block legacy authentication  Turn on sign-in risk policy, Turn on user risk policy, Ensure all users can complete multi-factor authentication for secure access, Enable self-service password reset, Resolve unsecure account attributes, Reduce lateral movement path risk to sensitive entities,  Set a honeytoken account, Stop clear text credentials exposure, Install Defender for Identity Sensor on all Domain Controllers,  Disable Print spooler service on domain controllers, Configure VPN integration,  Configure Microsoft Defender for Endpoint Integration (*excluded, would increase the scope, see mapping for Microsoft  Defender for Endpoint), Stop legacy protocols communication, Stop weak cipher usage,  Remove dormant accounts from sensitive groups, Protect and manage local admin passwords with Microsoft LAPS,  Remove unsecure SID history attributes from entities, Fix Advanced Audit Policy issues, Modify unsecure Kerberos  delegations to prevent impersonation. 
All scores were capped at Partial since this control provides recommendations rather than applying/enforcing the recommended actions."
401,Azure AD Identity Secure Score,"['https://docs.microsoft.com/en-us/azure/active-directory/fundamentals/identity-secure-score', 'https://techcommunity.microsoft.com/t5/azure-active-directory-identity/new-tools-to-block-legacy-authentication-in-your-organization/ba-p/1225302#', 'https://docs.microsoft.com/en-us/defender-for-identity/cas-isp-unsecure-account-attributes', 'https://techcommunity.microsoft.com/t5/microsoft-defender-for-identity/new-identity-security-posture-assessments-riskiest-lmps-and/m-p/1491675']","['Credentials', 'Azure Active Directory', 'Identity', 'MFA']",401,,Valid Accounts,T1078,401,"This control was mapped to (sub-)techniques based on the Security Score improvement actions listed in a sample Azure AD tenant that we provisioned.  We were unable to find a comprehensive list of the security checks made by the control listed in its documentation.  We did note that there were some improvement actions listed that our tenant received the max score, leading us to believe that the actions listed were the complete list of checks and not just those that were outstanding for our tenant.
The following improvement actions were analyzed:
Require MFA for administrative roles, Designate more than one global admin,  Do not allow users to grant consent to unmanaged applications, Use limited administrative roles, Do not expire passwords, Enable policy to block legacy authentication  Turn on sign-in risk policy, Turn on user risk policy, Ensure all users can complete multi-factor authentication for secure access, Enable self-service password reset, Resolve unsecure account attributes, Reduce lateral movement path risk to sensitive entities,  Set a honeytoken account, Stop clear text credentials exposure, Install Defender for Identity Sensor on all Domain Controllers,  Disable Print spooler service on domain controllers, Configure VPN integration,  Configure Microsoft Defender for Endpoint Integration (*excluded, would increase the scope, see mapping for Microsoft  Defender for Endpoint), Stop legacy protocols communication, Stop weak cipher usage,  Remove dormant accounts from sensitive groups, Protect and manage local admin passwords with Microsoft LAPS,  Remove unsecure SID history attributes from entities, Fix Advanced Audit Policy issues, Modify unsecure Kerberos  delegations to prevent impersonation. 
All scores were capped at Partial since this control provides recommendations rather than applying/enforcing the recommended actions."
402,Azure AD Identity Secure Score,"['https://docs.microsoft.com/en-us/azure/active-directory/fundamentals/identity-secure-score', 'https://techcommunity.microsoft.com/t5/azure-active-directory-identity/new-tools-to-block-legacy-authentication-in-your-organization/ba-p/1225302#', 'https://docs.microsoft.com/en-us/defender-for-identity/cas-isp-unsecure-account-attributes', 'https://techcommunity.microsoft.com/t5/microsoft-defender-for-identity/new-identity-security-posture-assessments-riskiest-lmps-and/m-p/1491675']","['Credentials', 'Azure Active Directory', 'Identity', 'MFA']",402,,Account Access Removal,T1531,402,"This control was mapped to (sub-)techniques based on the Security Score improvement actions listed in a sample Azure AD tenant that we provisioned.  We were unable to find a comprehensive list of the security checks made by the control listed in its documentation.  We did note that there were some improvement actions listed that our tenant received the max score, leading us to believe that the actions listed were the complete list of checks and not just those that were outstanding for our tenant.
The following improvement actions were analyzed:
Require MFA for administrative roles, Designate more than one global admin,  Do not allow users to grant consent to unmanaged applications, Use limited administrative roles, Do not expire passwords, Enable policy to block legacy authentication  Turn on sign-in risk policy, Turn on user risk policy, Ensure all users can complete multi-factor authentication for secure access, Enable self-service password reset, Resolve unsecure account attributes, Reduce lateral movement path risk to sensitive entities,  Set a honeytoken account, Stop clear text credentials exposure, Install Defender for Identity Sensor on all Domain Controllers,  Disable Print spooler service on domain controllers, Configure VPN integration,  Configure Microsoft Defender for Endpoint Integration (*excluded, would increase the scope, see mapping for Microsoft  Defender for Endpoint), Stop legacy protocols communication, Stop weak cipher usage,  Remove dormant accounts from sensitive groups, Protect and manage local admin passwords with Microsoft LAPS,  Remove unsecure SID history attributes from entities, Fix Advanced Audit Policy issues, Modify unsecure Kerberos  delegations to prevent impersonation. 
All scores were capped at Partial since this control provides recommendations rather than applying/enforcing the recommended actions."
403,Azure AD Identity Secure Score,"['https://docs.microsoft.com/en-us/azure/active-directory/fundamentals/identity-secure-score', 'https://techcommunity.microsoft.com/t5/azure-active-directory-identity/new-tools-to-block-legacy-authentication-in-your-organization/ba-p/1225302#', 'https://docs.microsoft.com/en-us/defender-for-identity/cas-isp-unsecure-account-attributes', 'https://techcommunity.microsoft.com/t5/microsoft-defender-for-identity/new-identity-security-posture-assessments-riskiest-lmps-and/m-p/1491675']","['Credentials', 'Azure Active Directory', 'Identity', 'MFA']",403,,Steal Application Access Token,T1528,403,"This control was mapped to (sub-)techniques based on the Security Score improvement actions listed in a sample Azure AD tenant that we provisioned.  We were unable to find a comprehensive list of the security checks made by the control listed in its documentation.  We did note that there were some improvement actions listed that our tenant received the max score, leading us to believe that the actions listed were the complete list of checks and not just those that were outstanding for our tenant.
The following improvement actions were analyzed:
Require MFA for administrative roles, Designate more than one global admin,  Do not allow users to grant consent to unmanaged applications, Use limited administrative roles, Do not expire passwords, Enable policy to block legacy authentication  Turn on sign-in risk policy, Turn on user risk policy, Ensure all users can complete multi-factor authentication for secure access, Enable self-service password reset, Resolve unsecure account attributes, Reduce lateral movement path risk to sensitive entities,  Set a honeytoken account, Stop clear text credentials exposure, Install Defender for Identity Sensor on all Domain Controllers,  Disable Print spooler service on domain controllers, Configure VPN integration,  Configure Microsoft Defender for Endpoint Integration (*excluded, would increase the scope, see mapping for Microsoft  Defender for Endpoint), Stop legacy protocols communication, Stop weak cipher usage,  Remove dormant accounts from sensitive groups, Protect and manage local admin passwords with Microsoft LAPS,  Remove unsecure SID history attributes from entities, Fix Advanced Audit Policy issues, Modify unsecure Kerberos  delegations to prevent impersonation. 
All scores were capped at Partial since this control provides recommendations rather than applying/enforcing the recommended actions."
404,Azure AD Identity Secure Score,"['https://docs.microsoft.com/en-us/azure/active-directory/fundamentals/identity-secure-score', 'https://techcommunity.microsoft.com/t5/azure-active-directory-identity/new-tools-to-block-legacy-authentication-in-your-organization/ba-p/1225302#', 'https://docs.microsoft.com/en-us/defender-for-identity/cas-isp-unsecure-account-attributes', 'https://techcommunity.microsoft.com/t5/microsoft-defender-for-identity/new-identity-security-posture-assessments-riskiest-lmps-and/m-p/1491675']","['Credentials', 'Azure Active Directory', 'Identity', 'MFA']",404,,Forge Web Credentials,T1606,404,"This control was mapped to (sub-)techniques based on the Security Score improvement actions listed in a sample Azure AD tenant that we provisioned.  We were unable to find a comprehensive list of the security checks made by the control listed in its documentation.  We did note that there were some improvement actions listed that our tenant received the max score, leading us to believe that the actions listed were the complete list of checks and not just those that were outstanding for our tenant.
The following improvement actions were analyzed:
Require MFA for administrative roles, Designate more than one global admin,  Do not allow users to grant consent to unmanaged applications, Use limited administrative roles, Do not expire passwords, Enable policy to block legacy authentication  Turn on sign-in risk policy, Turn on user risk policy, Ensure all users can complete multi-factor authentication for secure access, Enable self-service password reset, Resolve unsecure account attributes, Reduce lateral movement path risk to sensitive entities,  Set a honeytoken account, Stop clear text credentials exposure, Install Defender for Identity Sensor on all Domain Controllers,  Disable Print spooler service on domain controllers, Configure VPN integration,  Configure Microsoft Defender for Endpoint Integration (*excluded, would increase the scope, see mapping for Microsoft  Defender for Endpoint), Stop legacy protocols communication, Stop weak cipher usage,  Remove dormant accounts from sensitive groups, Protect and manage local admin passwords with Microsoft LAPS,  Remove unsecure SID history attributes from entities, Fix Advanced Audit Policy issues, Modify unsecure Kerberos  delegations to prevent impersonation. 
All scores were capped at Partial since this control provides recommendations rather than applying/enforcing the recommended actions."
405,Azure AD Identity Secure Score,"['https://docs.microsoft.com/en-us/azure/active-directory/fundamentals/identity-secure-score', 'https://techcommunity.microsoft.com/t5/azure-active-directory-identity/new-tools-to-block-legacy-authentication-in-your-organization/ba-p/1225302#', 'https://docs.microsoft.com/en-us/defender-for-identity/cas-isp-unsecure-account-attributes', 'https://techcommunity.microsoft.com/t5/microsoft-defender-for-identity/new-identity-security-posture-assessments-riskiest-lmps-and/m-p/1491675']","['Credentials', 'Azure Active Directory', 'Identity', 'MFA']",405,,Steal or Forge Kerberos Tickets,T1558,405,"This control was mapped to (sub-)techniques based on the Security Score improvement actions listed in a sample Azure AD tenant that we provisioned.  We were unable to find a comprehensive list of the security checks made by the control listed in its documentation.  We did note that there were some improvement actions listed that our tenant received the max score, leading us to believe that the actions listed were the complete list of checks and not just those that were outstanding for our tenant.
The following improvement actions were analyzed:
Require MFA for administrative roles, Designate more than one global admin,  Do not allow users to grant consent to unmanaged applications, Use limited administrative roles, Do not expire passwords, Enable policy to block legacy authentication  Turn on sign-in risk policy, Turn on user risk policy, Ensure all users can complete multi-factor authentication for secure access, Enable self-service password reset, Resolve unsecure account attributes, Reduce lateral movement path risk to sensitive entities,  Set a honeytoken account, Stop clear text credentials exposure, Install Defender for Identity Sensor on all Domain Controllers,  Disable Print spooler service on domain controllers, Configure VPN integration,  Configure Microsoft Defender for Endpoint Integration (*excluded, would increase the scope, see mapping for Microsoft  Defender for Endpoint), Stop legacy protocols communication, Stop weak cipher usage,  Remove dormant accounts from sensitive groups, Protect and manage local admin passwords with Microsoft LAPS,  Remove unsecure SID history attributes from entities, Fix Advanced Audit Policy issues, Modify unsecure Kerberos  delegations to prevent impersonation. 
All scores were capped at Partial since this control provides recommendations rather than applying/enforcing the recommended actions."
406,Azure AD Identity Secure Score,"['https://docs.microsoft.com/en-us/azure/active-directory/fundamentals/identity-secure-score', 'https://techcommunity.microsoft.com/t5/azure-active-directory-identity/new-tools-to-block-legacy-authentication-in-your-organization/ba-p/1225302#', 'https://docs.microsoft.com/en-us/defender-for-identity/cas-isp-unsecure-account-attributes', 'https://techcommunity.microsoft.com/t5/microsoft-defender-for-identity/new-identity-security-posture-assessments-riskiest-lmps-and/m-p/1491675']","['Credentials', 'Azure Active Directory', 'Identity', 'MFA']",406,,Unsecured Credentials,T1552,406,"This control was mapped to (sub-)techniques based on the Security Score improvement actions listed in a sample Azure AD tenant that we provisioned.  We were unable to find a comprehensive list of the security checks made by the control listed in its documentation.  We did note that there were some improvement actions listed that our tenant received the max score, leading us to believe that the actions listed were the complete list of checks and not just those that were outstanding for our tenant.
The following improvement actions were analyzed:
Require MFA for administrative roles, Designate more than one global admin,  Do not allow users to grant consent to unmanaged applications, Use limited administrative roles, Do not expire passwords, Enable policy to block legacy authentication  Turn on sign-in risk policy, Turn on user risk policy, Ensure all users can complete multi-factor authentication for secure access, Enable self-service password reset, Resolve unsecure account attributes, Reduce lateral movement path risk to sensitive entities,  Set a honeytoken account, Stop clear text credentials exposure, Install Defender for Identity Sensor on all Domain Controllers,  Disable Print spooler service on domain controllers, Configure VPN integration,  Configure Microsoft Defender for Endpoint Integration (*excluded, would increase the scope, see mapping for Microsoft  Defender for Endpoint), Stop legacy protocols communication, Stop weak cipher usage,  Remove dormant accounts from sensitive groups, Protect and manage local admin passwords with Microsoft LAPS,  Remove unsecure SID history attributes from entities, Fix Advanced Audit Policy issues, Modify unsecure Kerberos  delegations to prevent impersonation. 
All scores were capped at Partial since this control provides recommendations rather than applying/enforcing the recommended actions."
407,Azure AD Identity Secure Score,"['https://docs.microsoft.com/en-us/azure/active-directory/fundamentals/identity-secure-score', 'https://techcommunity.microsoft.com/t5/azure-active-directory-identity/new-tools-to-block-legacy-authentication-in-your-organization/ba-p/1225302#', 'https://docs.microsoft.com/en-us/defender-for-identity/cas-isp-unsecure-account-attributes', 'https://techcommunity.microsoft.com/t5/microsoft-defender-for-identity/new-identity-security-posture-assessments-riskiest-lmps-and/m-p/1491675']","['Credentials', 'Azure Active Directory', 'Identity', 'MFA']",407,,Use Alternate Authentication Material,T1550,407,"This control was mapped to (sub-)techniques based on the Security Score improvement actions listed in a sample Azure AD tenant that we provisioned.  We were unable to find a comprehensive list of the security checks made by the control listed in its documentation.  We did note that there were some improvement actions listed that our tenant received the max score, leading us to believe that the actions listed were the complete list of checks and not just those that were outstanding for our tenant.
The following improvement actions were analyzed:
Require MFA for administrative roles, Designate more than one global admin,  Do not allow users to grant consent to unmanaged applications, Use limited administrative roles, Do not expire passwords, Enable policy to block legacy authentication  Turn on sign-in risk policy, Turn on user risk policy, Ensure all users can complete multi-factor authentication for secure access, Enable self-service password reset, Resolve unsecure account attributes, Reduce lateral movement path risk to sensitive entities,  Set a honeytoken account, Stop clear text credentials exposure, Install Defender for Identity Sensor on all Domain Controllers,  Disable Print spooler service on domain controllers, Configure VPN integration,  Configure Microsoft Defender for Endpoint Integration (*excluded, would increase the scope, see mapping for Microsoft  Defender for Endpoint), Stop legacy protocols communication, Stop weak cipher usage,  Remove dormant accounts from sensitive groups, Protect and manage local admin passwords with Microsoft LAPS,  Remove unsecure SID history attributes from entities, Fix Advanced Audit Policy issues, Modify unsecure Kerberos  delegations to prevent impersonation. 
All scores were capped at Partial since this control provides recommendations rather than applying/enforcing the recommended actions."
408,Azure AD Identity Secure Score,"['https://docs.microsoft.com/en-us/azure/active-directory/fundamentals/identity-secure-score', 'https://techcommunity.microsoft.com/t5/azure-active-directory-identity/new-tools-to-block-legacy-authentication-in-your-organization/ba-p/1225302#', 'https://docs.microsoft.com/en-us/defender-for-identity/cas-isp-unsecure-account-attributes', 'https://techcommunity.microsoft.com/t5/microsoft-defender-for-identity/new-identity-security-posture-assessments-riskiest-lmps-and/m-p/1491675']","['Credentials', 'Azure Active Directory', 'Identity', 'MFA']",408,,Network Sniffing,T1040,408,"This control was mapped to (sub-)techniques based on the Security Score improvement actions listed in a sample Azure AD tenant that we provisioned.  We were unable to find a comprehensive list of the security checks made by the control listed in its documentation.  We did note that there were some improvement actions listed that our tenant received the max score, leading us to believe that the actions listed were the complete list of checks and not just those that were outstanding for our tenant.
The following improvement actions were analyzed:
Require MFA for administrative roles, Designate more than one global admin,  Do not allow users to grant consent to unmanaged applications, Use limited administrative roles, Do not expire passwords, Enable policy to block legacy authentication  Turn on sign-in risk policy, Turn on user risk policy, Ensure all users can complete multi-factor authentication for secure access, Enable self-service password reset, Resolve unsecure account attributes, Reduce lateral movement path risk to sensitive entities,  Set a honeytoken account, Stop clear text credentials exposure, Install Defender for Identity Sensor on all Domain Controllers,  Disable Print spooler service on domain controllers, Configure VPN integration,  Configure Microsoft Defender for Endpoint Integration (*excluded, would increase the scope, see mapping for Microsoft  Defender for Endpoint), Stop legacy protocols communication, Stop weak cipher usage,  Remove dormant accounts from sensitive groups, Protect and manage local admin passwords with Microsoft LAPS,  Remove unsecure SID history attributes from entities, Fix Advanced Audit Policy issues, Modify unsecure Kerberos  delegations to prevent impersonation. 
All scores were capped at Partial since this control provides recommendations rather than applying/enforcing the recommended actions."
409,Azure AD Identity Secure Score,"['https://docs.microsoft.com/en-us/azure/active-directory/fundamentals/identity-secure-score', 'https://techcommunity.microsoft.com/t5/azure-active-directory-identity/new-tools-to-block-legacy-authentication-in-your-organization/ba-p/1225302#', 'https://docs.microsoft.com/en-us/defender-for-identity/cas-isp-unsecure-account-attributes', 'https://techcommunity.microsoft.com/t5/microsoft-defender-for-identity/new-identity-security-posture-assessments-riskiest-lmps-and/m-p/1491675']","['Credentials', 'Azure Active Directory', 'Identity', 'MFA']",409,,External Remote Services,T1133,409,"This control was mapped to (sub-)techniques based on the Security Score improvement actions listed in a sample Azure AD tenant that we provisioned.  We were unable to find a comprehensive list of the security checks made by the control listed in its documentation.  We did note that there were some improvement actions listed that our tenant received the max score, leading us to believe that the actions listed were the complete list of checks and not just those that were outstanding for our tenant.
The following improvement actions were analyzed:
Require MFA for administrative roles, Designate more than one global admin,  Do not allow users to grant consent to unmanaged applications, Use limited administrative roles, Do not expire passwords, Enable policy to block legacy authentication  Turn on sign-in risk policy, Turn on user risk policy, Ensure all users can complete multi-factor authentication for secure access, Enable self-service password reset, Resolve unsecure account attributes, Reduce lateral movement path risk to sensitive entities,  Set a honeytoken account, Stop clear text credentials exposure, Install Defender for Identity Sensor on all Domain Controllers,  Disable Print spooler service on domain controllers, Configure VPN integration,  Configure Microsoft Defender for Endpoint Integration (*excluded, would increase the scope, see mapping for Microsoft  Defender for Endpoint), Stop legacy protocols communication, Stop weak cipher usage,  Remove dormant accounts from sensitive groups, Protect and manage local admin passwords with Microsoft LAPS,  Remove unsecure SID history attributes from entities, Fix Advanced Audit Policy issues, Modify unsecure Kerberos  delegations to prevent impersonation. 
All scores were capped at Partial since this control provides recommendations rather than applying/enforcing the recommended actions."
410,Azure AD Identity Secure Score,"['https://docs.microsoft.com/en-us/azure/active-directory/fundamentals/identity-secure-score', 'https://techcommunity.microsoft.com/t5/azure-active-directory-identity/new-tools-to-block-legacy-authentication-in-your-organization/ba-p/1225302#', 'https://docs.microsoft.com/en-us/defender-for-identity/cas-isp-unsecure-account-attributes', 'https://techcommunity.microsoft.com/t5/microsoft-defender-for-identity/new-identity-security-posture-assessments-riskiest-lmps-and/m-p/1491675']","['Credentials', 'Azure Active Directory', 'Identity', 'MFA']",410,,Access Token Manipulation,T1134,410,"This control was mapped to (sub-)techniques based on the Security Score improvement actions listed in a sample Azure AD tenant that we provisioned.  We were unable to find a comprehensive list of the security checks made by the control listed in its documentation.  We did note that there were some improvement actions listed that our tenant received the max score, leading us to believe that the actions listed were the complete list of checks and not just those that were outstanding for our tenant.
The following improvement actions were analyzed:
Require MFA for administrative roles, Designate more than one global admin,  Do not allow users to grant consent to unmanaged applications, Use limited administrative roles, Do not expire passwords, Enable policy to block legacy authentication  Turn on sign-in risk policy, Turn on user risk policy, Ensure all users can complete multi-factor authentication for secure access, Enable self-service password reset, Resolve unsecure account attributes, Reduce lateral movement path risk to sensitive entities,  Set a honeytoken account, Stop clear text credentials exposure, Install Defender for Identity Sensor on all Domain Controllers,  Disable Print spooler service on domain controllers, Configure VPN integration,  Configure Microsoft Defender for Endpoint Integration (*excluded, would increase the scope, see mapping for Microsoft  Defender for Endpoint), Stop legacy protocols communication, Stop weak cipher usage,  Remove dormant accounts from sensitive groups, Protect and manage local admin passwords with Microsoft LAPS,  Remove unsecure SID history attributes from entities, Fix Advanced Audit Policy issues, Modify unsecure Kerberos  delegations to prevent impersonation. 
All scores were capped at Partial since this control provides recommendations rather than applying/enforcing the recommended actions."
411,Azure Active Directory Password Protection,['https://docs.microsoft.com/en-us/azure/active-directory/authentication/concept-password-ban-bad'],"['Azure Active Directory', 'Credentials', 'Identity', 'Passwords']",411,,Brute Force,T1110,411,"All scores have been assessed as Partial because this control increases the strength of user passwords thereby reducing the likelihood of a successful brute force attack.  Due to the fact that a user's password is not checked  against the banned list of passwords unless the user changes or resets their  password (which is an infrequent event), there is still ample opportunity  for attackers to utilize this technique to gain access. This is what prevented the score from being elevated to Significant.
"
412,Microsoft Antimalware for Azure,"['https://docs.microsoft.com/en-us/azure/security/fundamentals/antimalware', 'https://docs.microsoft.com/en-us/azure/security/fundamentals/antimalware-code-samples']",['Azure Security Center'],412,,Phishing,T1566,412,"Signature based antimalware solutions are generally dependent on Indicators of Compromise(IOCs) such as file hashes and malware signatures. ATT&CK is primarily centered on behaviors and Tactics, Techniques, and Procedures(TTPs), hence the minimal amount of techinques and scoring."
413,Microsoft Antimalware for Azure,"['https://docs.microsoft.com/en-us/azure/security/fundamentals/antimalware', 'https://docs.microsoft.com/en-us/azure/security/fundamentals/antimalware-code-samples']",['Azure Security Center'],413,,Phishing,T1566,413,"Signature based antimalware solutions are generally dependent on Indicators of Compromise(IOCs) such as file hashes and malware signatures. ATT&CK is primarily centered on behaviors and Tactics, Techniques, and Procedures(TTPs), hence the minimal amount of techinques and scoring."
414,Microsoft Antimalware for Azure,"['https://docs.microsoft.com/en-us/azure/security/fundamentals/antimalware', 'https://docs.microsoft.com/en-us/azure/security/fundamentals/antimalware-code-samples']",['Azure Security Center'],414,,User Execution,T1204,414,"Signature based antimalware solutions are generally dependent on Indicators of Compromise(IOCs) such as file hashes and malware signatures. ATT&CK is primarily centered on behaviors and Tactics, Techniques, and Procedures(TTPs), hence the minimal amount of techinques and scoring."
415,Microsoft Antimalware for Azure,"['https://docs.microsoft.com/en-us/azure/security/fundamentals/antimalware', 'https://docs.microsoft.com/en-us/azure/security/fundamentals/antimalware-code-samples']",['Azure Security Center'],415,,Ingress Tool Transfer,T1105,415,"Signature based antimalware solutions are generally dependent on Indicators of Compromise(IOCs) such as file hashes and malware signatures. ATT&CK is primarily centered on behaviors and Tactics, Techniques, and Procedures(TTPs), hence the minimal amount of techinques and scoring."
416,Microsoft Antimalware for Azure,"['https://docs.microsoft.com/en-us/azure/security/fundamentals/antimalware', 'https://docs.microsoft.com/en-us/azure/security/fundamentals/antimalware-code-samples']",['Azure Security Center'],416,,Ingress Tool Transfer,T1105,416,"Signature based antimalware solutions are generally dependent on Indicators of Compromise(IOCs) such as file hashes and malware signatures. ATT&CK is primarily centered on behaviors and Tactics, Techniques, and Procedures(TTPs), hence the minimal amount of techinques and scoring."
417,Microsoft Antimalware for Azure,"['https://docs.microsoft.com/en-us/azure/security/fundamentals/antimalware', 'https://docs.microsoft.com/en-us/azure/security/fundamentals/antimalware-code-samples']",['Azure Security Center'],417,,Obfuscated Files or Information,T1027,417,"Signature based antimalware solutions are generally dependent on Indicators of Compromise(IOCs) such as file hashes and malware signatures. ATT&CK is primarily centered on behaviors and Tactics, Techniques, and Procedures(TTPs), hence the minimal amount of techinques and scoring."
418,Microsoft Antimalware for Azure,"['https://docs.microsoft.com/en-us/azure/security/fundamentals/antimalware', 'https://docs.microsoft.com/en-us/azure/security/fundamentals/antimalware-code-samples']",['Azure Security Center'],418,,Obfuscated Files or Information,T1027,418,"Signature based antimalware solutions are generally dependent on Indicators of Compromise(IOCs) such as file hashes and malware signatures. ATT&CK is primarily centered on behaviors and Tactics, Techniques, and Procedures(TTPs), hence the minimal amount of techinques and scoring."
419,Azure Web Application Firewall,['https://docs.microsoft.com/en-us/azure/web-application-firewall/overview'],['Azure Security Center Recommendation'],419,,Active Scanning,T1595,419,
420,Azure Web Application Firewall,['https://docs.microsoft.com/en-us/azure/web-application-firewall/overview'],['Azure Security Center Recommendation'],420,,Exploit Public-Facing Application,T1190,420,
421,Azure Web Application Firewall,['https://docs.microsoft.com/en-us/azure/web-application-firewall/overview'],['Azure Security Center Recommendation'],421,,Exploit Public-Facing Application,T1190,421,
422,Azure Web Application Firewall,['https://docs.microsoft.com/en-us/azure/web-application-firewall/overview'],['Azure Security Center Recommendation'],422,,Network Service Scanning,T1046,422,
423,Azure Web Application Firewall,['https://docs.microsoft.com/en-us/azure/web-application-firewall/overview'],['Azure Security Center Recommendation'],423,,Network Service Scanning,T1046,423,
424,Azure Web Application Firewall,['https://docs.microsoft.com/en-us/azure/web-application-firewall/overview'],['Azure Security Center Recommendation'],424,,Application Layer Protocol,T1071,424,
425,Azure Web Application Firewall,['https://docs.microsoft.com/en-us/azure/web-application-firewall/overview'],['Azure Security Center Recommendation'],425,,Application Layer Protocol,T1071,425,
426,Azure DNS Analytics,['https://docs.microsoft.com/en-us/azure/azure-monitor/insights/dns-analytics'],"['DNS', 'Network']",426,,Application Layer Protocol,T1071,426,"The temporal score for this control on most of the techniques and subtechnique is minimal, since it does not provide specific analytics itself (though can be used to provide data to other analytics after the fact. ""The event-related data is collected near real time from the analytic and audit logs provided by enhanced DNS logging and diagnostics in Windows Server 2012 R2."".  Inventory-related data is uploaded every 48 hours."
427,Azure DNS Analytics,['https://docs.microsoft.com/en-us/azure/azure-monitor/insights/dns-analytics'],"['DNS', 'Network']",427,,Dynamic Resolution,T1568,427,"The temporal score for this control on most of the techniques and subtechnique is minimal, since it does not provide specific analytics itself (though can be used to provide data to other analytics after the fact. ""The event-related data is collected near real time from the analytic and audit logs provided by enhanced DNS logging and diagnostics in Windows Server 2012 R2."".  Inventory-related data is uploaded every 48 hours."
