,comments,attack-object-id,attack-object-name,references,tags,mapping-description,capability-id,mapping-type,score-category,score-value,related-score,metadata_key
772,"This control is basically a CASB, and various features can generate logs and alerts that can be incorporated into a SIEM such as Sentinel for moderate to high temporal score.",T1119,Automated Collection,"['https://docs.microsoft.com/en-us/cloud-app-security/policies-cloud-discovery', 'https://docs.microsoft.com/en-us/cloud-app-security/policies-information-protection', 'https://docs.microsoft.com/en-us/cloud-app-security/investigate-anomaly-alerts']",[],,Cloud App Security Policies,technique-scores,Detect,Partial,,0
773,"This control is basically a CASB, and various features can generate logs and alerts that can be incorporated into a SIEM such as Sentinel for moderate to high temporal score.",T1565,Data Manipulation,"['https://docs.microsoft.com/en-us/cloud-app-security/policies-cloud-discovery', 'https://docs.microsoft.com/en-us/cloud-app-security/policies-information-protection', 'https://docs.microsoft.com/en-us/cloud-app-security/investigate-anomaly-alerts']",[],,Cloud App Security Policies,technique-scores,Protect,Partial,,0
774,This control can detect and encrypt sensitive information at rest on supported platforms.,T1565.001,Stored Data Manipulation,[],[],,Cloud App Security Policies,technique-scores,Protect,Partial,T1565,0
775,"This control is basically a CASB, and various features can generate logs and alerts that can be incorporated into a SIEM such as Sentinel for moderate to high temporal score.",T1133,External Remote Services,"['https://docs.microsoft.com/en-us/cloud-app-security/policies-cloud-discovery', 'https://docs.microsoft.com/en-us/cloud-app-security/policies-information-protection', 'https://docs.microsoft.com/en-us/cloud-app-security/investigate-anomaly-alerts']",[],,Cloud App Security Policies,technique-scores,Protect,Partial,,0
776,"This control is basically a CASB, and various features can generate logs and alerts that can be incorporated into a SIEM such as Sentinel for moderate to high temporal score.",T1133,External Remote Services,"['https://docs.microsoft.com/en-us/cloud-app-security/policies-cloud-discovery', 'https://docs.microsoft.com/en-us/cloud-app-security/policies-information-protection', 'https://docs.microsoft.com/en-us/cloud-app-security/investigate-anomaly-alerts']",[],,Cloud App Security Policies,technique-scores,Detect,Partial,,0
777,"This control is basically a CASB, and various features can generate logs and alerts that can be incorporated into a SIEM such as Sentinel for moderate to high temporal score.",T1219,Remote Access Software,"['https://docs.microsoft.com/en-us/cloud-app-security/policies-cloud-discovery', 'https://docs.microsoft.com/en-us/cloud-app-security/policies-information-protection', 'https://docs.microsoft.com/en-us/cloud-app-security/investigate-anomaly-alerts']",[],,Cloud App Security Policies,technique-scores,Protect,Significant,,0
778,"This control is basically a CASB, and various features can generate logs and alerts that can be incorporated into a SIEM such as Sentinel for moderate to high temporal score.",T1219,Remote Access Software,"['https://docs.microsoft.com/en-us/cloud-app-security/policies-cloud-discovery', 'https://docs.microsoft.com/en-us/cloud-app-security/policies-information-protection', 'https://docs.microsoft.com/en-us/cloud-app-security/investigate-anomaly-alerts']",[],,Cloud App Security Policies,technique-scores,Detect,Partial,,0
779,"This control is basically a CASB, and various features can generate logs and alerts that can be incorporated into a SIEM such as Sentinel for moderate to high temporal score.",T1484,Domain Policy Modification,"['https://docs.microsoft.com/en-us/cloud-app-security/policies-cloud-discovery', 'https://docs.microsoft.com/en-us/cloud-app-security/policies-information-protection', 'https://docs.microsoft.com/en-us/cloud-app-security/investigate-anomaly-alerts']",[],,Cloud App Security Policies,technique-scores,Detect,Minimal,,0
780,This control can detect admin activity from risky IP addresses.,T1484.002,Domain Trust Modification,[],[],,Cloud App Security Policies,technique-scores,Detect,Minimal,T1484,0
781,This control can detect admin activity from risky IP addresses.,T1484.001,Group Policy Modification,[],[],,Cloud App Security Policies,technique-scores,Detect,Minimal,T1484,0
782,"This control is basically a CASB, and various features can generate logs and alerts that can be incorporated into a SIEM such as Sentinel for moderate to high temporal score.",T1098,Account Manipulation,"['https://docs.microsoft.com/en-us/cloud-app-security/policies-cloud-discovery', 'https://docs.microsoft.com/en-us/cloud-app-security/policies-information-protection', 'https://docs.microsoft.com/en-us/cloud-app-security/investigate-anomaly-alerts']",[],,Cloud App Security Policies,technique-scores,Detect,Minimal,,0
783,"This control can detect anomalous admin activity that may be indicative of account manipulation. Relevant alerts include ""Unusual administrative activity (by user)"" and ""Unusual addition of credentials to an OAuth app"".",T1098.003,Add Office 365 Global Administrator Role,[],[],,Cloud App Security Policies,technique-scores,Detect,Minimal,T1098,0
784,"This control can detect anomalous admin activity that may be indicative of account manipulation. Relevant alerts include ""Unusual administrative activity (by user)"" and ""Unusual addition of credentials to an OAuth app"".",T1098.001,Additional Cloud Credentials,[],[],,Cloud App Security Policies,technique-scores,Detect,Minimal,T1098,0
785,"This control can detect anomalous admin activity that may be indicative of account manipulation. Relevant alerts include ""Unusual administrative activity (by user)"" and ""Unusual addition of credentials to an OAuth app"".",T1098.002,Exchange Email Delegate Permissions,[],[],,Cloud App Security Policies,technique-scores,Detect,Minimal,T1098,0
786,"This control is basically a CASB, and various features can generate logs and alerts that can be incorporated into a SIEM such as Sentinel for moderate to high temporal score.",T1578,Modify Cloud Compute Infrastructure,"['https://docs.microsoft.com/en-us/cloud-app-security/policies-cloud-discovery', 'https://docs.microsoft.com/en-us/cloud-app-security/policies-information-protection', 'https://docs.microsoft.com/en-us/cloud-app-security/investigate-anomaly-alerts']",[],,Cloud App Security Policies,technique-scores,Detect,Minimal,,0
787,This control can identify anomalous admin activity.,T1578.004,Revert Cloud Instance,[],[],,Cloud App Security Policies,technique-scores,Detect,Minimal,T1578,0
788,This control can identify anomalous admin activity.,T1578.003,Delete Cloud Instance,[],[],,Cloud App Security Policies,technique-scores,Detect,Minimal,T1578,0
789,This control can identify anomalous admin activity.,T1578.001,Create Snapshot,[],[],,Cloud App Security Policies,technique-scores,Detect,Minimal,T1578,0
790,This control can identify anomalous admin activity.,T1578.002,Create Cloud Instance,[],[],,Cloud App Security Policies,technique-scores,Detect,Minimal,T1578,0
791,"This control is basically a CASB, and various features can generate logs and alerts that can be incorporated into a SIEM such as Sentinel for moderate to high temporal score.",T1531,Account Access Removal,"['https://docs.microsoft.com/en-us/cloud-app-security/policies-cloud-discovery', 'https://docs.microsoft.com/en-us/cloud-app-security/policies-information-protection', 'https://docs.microsoft.com/en-us/cloud-app-security/investigate-anomaly-alerts']",[],,Cloud App Security Policies,technique-scores,Detect,Minimal,,0
792,"This control is basically a CASB, and various features can generate logs and alerts that can be incorporated into a SIEM such as Sentinel for moderate to high temporal score.",T1496,Resource Hijacking,"['https://docs.microsoft.com/en-us/cloud-app-security/policies-cloud-discovery', 'https://docs.microsoft.com/en-us/cloud-app-security/policies-information-protection', 'https://docs.microsoft.com/en-us/cloud-app-security/investigate-anomaly-alerts']",[],,Cloud App Security Policies,technique-scores,Detect,Partial,,0
793,"This control is basically a CASB, and various features can generate logs and alerts that can be incorporated into a SIEM such as Sentinel for moderate to high temporal score.",T1485,Data Destruction,"['https://docs.microsoft.com/en-us/cloud-app-security/policies-cloud-discovery', 'https://docs.microsoft.com/en-us/cloud-app-security/policies-information-protection', 'https://docs.microsoft.com/en-us/cloud-app-security/investigate-anomaly-alerts']",[],,Cloud App Security Policies,technique-scores,Detect,Partial,,0
794,"This control is basically a CASB, and various features can generate logs and alerts that can be incorporated into a SIEM such as Sentinel for moderate to high temporal score.",T1486,Data Encrypted for Impact,"['https://docs.microsoft.com/en-us/cloud-app-security/policies-cloud-discovery', 'https://docs.microsoft.com/en-us/cloud-app-security/policies-information-protection', 'https://docs.microsoft.com/en-us/cloud-app-security/investigate-anomaly-alerts']",[],,Cloud App Security Policies,technique-scores,Detect,Partial,,0
795,"This control is basically a CASB, and various features can generate logs and alerts that can be incorporated into a SIEM such as Sentinel for moderate to high temporal score.",T1071,Application Layer Protocol,"['https://docs.microsoft.com/en-us/cloud-app-security/policies-cloud-discovery', 'https://docs.microsoft.com/en-us/cloud-app-security/policies-information-protection', 'https://docs.microsoft.com/en-us/cloud-app-security/investigate-anomaly-alerts']",[],,Cloud App Security Policies,technique-scores,Detect,Minimal,,0
796,"This control can identify some evidence of potential C2 via a specific application layer protocol (mail). Relevant alerts include ""Suspicious inbox forwarding"" and ""Suspicious inbox manipulation rule"".",T1071.003,Mail Protocols,[],[],,Cloud App Security Policies,technique-scores,Detect,Partial,T1071,0
797,"This control is basically a CASB, and various features can generate logs and alerts that can be incorporated into a SIEM such as Sentinel for moderate to high temporal score.",T1110,Brute Force,"['https://docs.microsoft.com/en-us/cloud-app-security/policies-cloud-discovery', 'https://docs.microsoft.com/en-us/cloud-app-security/policies-information-protection', 'https://docs.microsoft.com/en-us/cloud-app-security/investigate-anomaly-alerts']",[],,Cloud App Security Policies,technique-scores,Detect,Partial,,0
798,"This control can detect some activity indicative of brute force attempts to login. Relevant alert is ""Multiple failed login attempts"".",T1110.004,Credential Stuffing,[],[],,Cloud App Security Policies,technique-scores,Detect,Partial,T1110,0
799,"This control can detect some activity indicative of brute force attempts to login. Relevant alert is ""Multiple failed login attempts"".",T1110.003,Password Spraying,[],[],,Cloud App Security Policies,technique-scores,Detect,Partial,T1110,0
800,"This control can detect some activity indicative of brute force attempts to login. Relevant alert is ""Multiple failed login attempts"".",T1110.001,Password Guessing,[],[],,Cloud App Security Policies,technique-scores,Detect,Partial,T1110,0
801,"This control is basically a CASB, and various features can generate logs and alerts that can be incorporated into a SIEM such as Sentinel for moderate to high temporal score.",T1534,Internal Spearphishing,"['https://docs.microsoft.com/en-us/cloud-app-security/policies-cloud-discovery', 'https://docs.microsoft.com/en-us/cloud-app-security/policies-information-protection', 'https://docs.microsoft.com/en-us/cloud-app-security/investigate-anomaly-alerts']",[],,Cloud App Security Policies,technique-scores,Detect,Minimal,,0
802,This mapping file covers Docker container registries security features along with the Azure Defender for Container Registries scanner. The scanning capability of the control is only available for Linux images in registries accessible from the public internet with shell access which limits the general applicability.,T1190,Exploit Public-Facing Application,"['https://docs.microsoft.com/en-us/azure/security-center/defender-for-container-registries-introduction', 'https://docs.microsoft.com/en-us/azure/container-registry/container-registry-intro']","['Azure Defender', 'Azure Security Center Recommendation', 'Containers']",,Azure Defender for Container Registries,technique-scores,Protect,Minimal,,0
803,This mapping file covers Docker container registries security features along with the Azure Defender for Container Registries scanner. The scanning capability of the control is only available for Linux images in registries accessible from the public internet with shell access which limits the general applicability.,T1068,Exploitation for Privilege Escalation,"['https://docs.microsoft.com/en-us/azure/security-center/defender-for-container-registries-introduction', 'https://docs.microsoft.com/en-us/azure/container-registry/container-registry-intro']","['Azure Defender', 'Azure Security Center Recommendation', 'Containers']",,Azure Defender for Container Registries,technique-scores,Protect,Minimal,,0
804,This mapping file covers Docker container registries security features along with the Azure Defender for Container Registries scanner. The scanning capability of the control is only available for Linux images in registries accessible from the public internet with shell access which limits the general applicability.,T1525,Implant Container Image,"['https://docs.microsoft.com/en-us/azure/security-center/defender-for-container-registries-introduction', 'https://docs.microsoft.com/en-us/azure/container-registry/container-registry-intro']","['Azure Defender', 'Azure Security Center Recommendation', 'Containers']",,Azure Defender for Container Registries,technique-scores,Protect,Partial,,0
805,This mapping file covers Docker container registries security features along with the Azure Defender for Container Registries scanner. The scanning capability of the control is only available for Linux images in registries accessible from the public internet with shell access which limits the general applicability.,T1525,Implant Container Image,"['https://docs.microsoft.com/en-us/azure/security-center/defender-for-container-registries-introduction', 'https://docs.microsoft.com/en-us/azure/container-registry/container-registry-intro']","['Azure Defender', 'Azure Security Center Recommendation', 'Containers']",,Azure Defender for Container Registries,technique-scores,Detect,Partial,,0
806,"This control was mapped to (sub-)techniques based on the Security Score improvement actions listed in a sample Azure AD tenant that we provisioned.  We were unable to find a comprehensive list of the security checks made by the control listed in its documentation.  We did note that there were some improvement actions listed that our tenant received the max score, leading us to believe that the actions listed were the complete list of checks and not just those that were outstanding for our tenant.
The following improvement actions were analyzed:
Require MFA for administrative roles, Designate more than one global admin,  Do not allow users to grant consent to unmanaged applications, Use limited administrative roles, Do not expire passwords, Enable policy to block legacy authentication  Turn on sign-in risk policy, Turn on user risk policy, Ensure all users can complete multi-factor authentication for secure access, Enable self-service password reset, Resolve unsecure account attributes, Reduce lateral movement path risk to sensitive entities,  Set a honeytoken account, Stop clear text credentials exposure, Install Defender for Identity Sensor on all Domain Controllers,  Disable Print spooler service on domain controllers, Configure VPN integration,  Configure Microsoft Defender for Endpoint Integration (*excluded, would increase the scope, see mapping for Microsoft  Defender for Endpoint), Stop legacy protocols communication, Stop weak cipher usage,  Remove dormant accounts from sensitive groups, Protect and manage local admin passwords with Microsoft LAPS,  Remove unsecure SID history attributes from entities, Fix Advanced Audit Policy issues, Modify unsecure Kerberos  delegations to prevent impersonation. 
All scores were capped at Partial since this control provides recommendations rather than applying/enforcing the recommended actions.",T1110,Brute Force,"['https://docs.microsoft.com/en-us/azure/active-directory/fundamentals/identity-secure-score', 'https://techcommunity.microsoft.com/t5/azure-active-directory-identity/new-tools-to-block-legacy-authentication-in-your-organization/ba-p/1225302#', 'https://docs.microsoft.com/en-us/defender-for-identity/cas-isp-unsecure-account-attributes', 'https://techcommunity.microsoft.com/t5/microsoft-defender-for-identity/new-identity-security-posture-assessments-riskiest-lmps-and/m-p/1491675']","['Credentials', 'Azure Active Directory', 'Identity', 'MFA']",,Azure AD Identity Secure Score,technique-scores,Protect,Partial,,0
807,"This control's ""Require MFA for administrative roles"" and ""Ensure all users can complete multi-factor authentication for secure access"" recommendations for enabling MFA can significantly lead to reducing the impact of a password compromise of accounts, requiring the adversary to complete an additional authentication method before their access is permitted.
This control's ""Do not expire passwords"" recommendation also can lead to mitigating the Password Guessing or Cracking sub-techniques by disabling password reset which tends to lead to users selecting weaker passwords.  
This control's ""Enable policy to block legacy authentication"" and ""Stop legacy protocols communication"" recommendations can lead to protecting against these brute force attacks as Microsoft research has shown organizations that have disabled legacy authentication experience 67 percent fewer compromises than those where legacy authentication is enabled. Additionally, the same research shows that more than 99 percent of password spray and more than 97 percent of credential stuffing attacks use legacy authentication.
This control's ""Resolve unsecure account attributes"" recommendation can lead to detecting accounts with disabled (Kerberos) Preauthentication which can enable offline Password Cracking.
Because these are recommendations and do not actually enforce MFA, the assessed score is capped at Partial. ",T1110.001,Password Guessing,[],[],,Azure AD Identity Secure Score,technique-scores,Protect,Partial,T1110,0
808,"This control's ""Require MFA for administrative roles"" and ""Ensure all users can complete multi-factor authentication for secure access"" recommendations for enabling MFA can significantly lead to reducing the impact of a password compromise of accounts, requiring the adversary to complete an additional authentication method before their access is permitted.
This control's ""Do not expire passwords"" recommendation also can lead to mitigating the Password Guessing or Cracking sub-techniques by disabling password reset which tends to lead to users selecting weaker passwords.  
This control's ""Enable policy to block legacy authentication"" and ""Stop legacy protocols communication"" recommendations can lead to protecting against these brute force attacks as Microsoft research has shown organizations that have disabled legacy authentication experience 67 percent fewer compromises than those where legacy authentication is enabled. Additionally, the same research shows that more than 99 percent of password spray and more than 97 percent of credential stuffing attacks use legacy authentication.
This control's ""Resolve unsecure account attributes"" recommendation can lead to detecting accounts with disabled (Kerberos) Preauthentication which can enable offline Password Cracking.
Because these are recommendations and do not actually enforce MFA, the assessed score is capped at Partial. ",T1110.002,Password Cracking,[],[],,Azure AD Identity Secure Score,technique-scores,Protect,Partial,T1110,0
809,"This control's ""Require MFA for administrative roles"" and ""Ensure all users can complete multi-factor authentication for secure access"" recommendations for enabling MFA can significantly lead to reducing the impact of a password compromise of accounts, requiring the adversary to complete an additional authentication method before their access is permitted.
This control's ""Do not expire passwords"" recommendation also can lead to mitigating the Password Guessing or Cracking sub-techniques by disabling password reset which tends to lead to users selecting weaker passwords.  
This control's ""Enable policy to block legacy authentication"" and ""Stop legacy protocols communication"" recommendations can lead to protecting against these brute force attacks as Microsoft research has shown organizations that have disabled legacy authentication experience 67 percent fewer compromises than those where legacy authentication is enabled. Additionally, the same research shows that more than 99 percent of password spray and more than 97 percent of credential stuffing attacks use legacy authentication.
This control's ""Resolve unsecure account attributes"" recommendation can lead to detecting accounts with disabled (Kerberos) Preauthentication which can enable offline Password Cracking.
Because these are recommendations and do not actually enforce MFA, the assessed score is capped at Partial. ",T1110.003,Password Spraying,[],[],,Azure AD Identity Secure Score,technique-scores,Protect,Partial,T1110,0
810,"This control's ""Require MFA for administrative roles"" and ""Ensure all users can complete multi-factor authentication for secure access"" recommendations for enabling MFA can significantly lead to reducing the impact of a password compromise of accounts, requiring the adversary to complete an additional authentication method before their access is permitted.
This control's ""Do not expire passwords"" recommendation also can lead to mitigating the Password Guessing or Cracking sub-techniques by disabling password reset which tends to lead to users selecting weaker passwords.  
This control's ""Enable policy to block legacy authentication"" and ""Stop legacy protocols communication"" recommendations can lead to protecting against these brute force attacks as Microsoft research has shown organizations that have disabled legacy authentication experience 67 percent fewer compromises than those where legacy authentication is enabled. Additionally, the same research shows that more than 99 percent of password spray and more than 97 percent of credential stuffing attacks use legacy authentication.
This control's ""Resolve unsecure account attributes"" recommendation can lead to detecting accounts with disabled (Kerberos) Preauthentication which can enable offline Password Cracking.
Because these are recommendations and do not actually enforce MFA, the assessed score is capped at Partial. ",T1110.004,Credential Stuffing,[],[],,Azure AD Identity Secure Score,technique-scores,Protect,Partial,T1110,0
811,"This control was mapped to (sub-)techniques based on the Security Score improvement actions listed in a sample Azure AD tenant that we provisioned.  We were unable to find a comprehensive list of the security checks made by the control listed in its documentation.  We did note that there were some improvement actions listed that our tenant received the max score, leading us to believe that the actions listed were the complete list of checks and not just those that were outstanding for our tenant.
The following improvement actions were analyzed:
Require MFA for administrative roles, Designate more than one global admin,  Do not allow users to grant consent to unmanaged applications, Use limited administrative roles, Do not expire passwords, Enable policy to block legacy authentication  Turn on sign-in risk policy, Turn on user risk policy, Ensure all users can complete multi-factor authentication for secure access, Enable self-service password reset, Resolve unsecure account attributes, Reduce lateral movement path risk to sensitive entities,  Set a honeytoken account, Stop clear text credentials exposure, Install Defender for Identity Sensor on all Domain Controllers,  Disable Print spooler service on domain controllers, Configure VPN integration,  Configure Microsoft Defender for Endpoint Integration (*excluded, would increase the scope, see mapping for Microsoft  Defender for Endpoint), Stop legacy protocols communication, Stop weak cipher usage,  Remove dormant accounts from sensitive groups, Protect and manage local admin passwords with Microsoft LAPS,  Remove unsecure SID history attributes from entities, Fix Advanced Audit Policy issues, Modify unsecure Kerberos  delegations to prevent impersonation. 
All scores were capped at Partial since this control provides recommendations rather than applying/enforcing the recommended actions.",T1078,Valid Accounts,"['https://docs.microsoft.com/en-us/azure/active-directory/fundamentals/identity-secure-score', 'https://techcommunity.microsoft.com/t5/azure-active-directory-identity/new-tools-to-block-legacy-authentication-in-your-organization/ba-p/1225302#', 'https://docs.microsoft.com/en-us/defender-for-identity/cas-isp-unsecure-account-attributes', 'https://techcommunity.microsoft.com/t5/microsoft-defender-for-identity/new-identity-security-posture-assessments-riskiest-lmps-and/m-p/1491675']","['Credentials', 'Azure Active Directory', 'Identity', 'MFA']",,Azure AD Identity Secure Score,technique-scores,Protect,Minimal,,0
812,"This control was mapped to (sub-)techniques based on the Security Score improvement actions listed in a sample Azure AD tenant that we provisioned.  We were unable to find a comprehensive list of the security checks made by the control listed in its documentation.  We did note that there were some improvement actions listed that our tenant received the max score, leading us to believe that the actions listed were the complete list of checks and not just those that were outstanding for our tenant.
The following improvement actions were analyzed:
Require MFA for administrative roles, Designate more than one global admin,  Do not allow users to grant consent to unmanaged applications, Use limited administrative roles, Do not expire passwords, Enable policy to block legacy authentication  Turn on sign-in risk policy, Turn on user risk policy, Ensure all users can complete multi-factor authentication for secure access, Enable self-service password reset, Resolve unsecure account attributes, Reduce lateral movement path risk to sensitive entities,  Set a honeytoken account, Stop clear text credentials exposure, Install Defender for Identity Sensor on all Domain Controllers,  Disable Print spooler service on domain controllers, Configure VPN integration,  Configure Microsoft Defender for Endpoint Integration (*excluded, would increase the scope, see mapping for Microsoft  Defender for Endpoint), Stop legacy protocols communication, Stop weak cipher usage,  Remove dormant accounts from sensitive groups, Protect and manage local admin passwords with Microsoft LAPS,  Remove unsecure SID history attributes from entities, Fix Advanced Audit Policy issues, Modify unsecure Kerberos  delegations to prevent impersonation. 
All scores were capped at Partial since this control provides recommendations rather than applying/enforcing the recommended actions.",T1078,Valid Accounts,"['https://docs.microsoft.com/en-us/azure/active-directory/fundamentals/identity-secure-score', 'https://techcommunity.microsoft.com/t5/azure-active-directory-identity/new-tools-to-block-legacy-authentication-in-your-organization/ba-p/1225302#', 'https://docs.microsoft.com/en-us/defender-for-identity/cas-isp-unsecure-account-attributes', 'https://techcommunity.microsoft.com/t5/microsoft-defender-for-identity/new-identity-security-posture-assessments-riskiest-lmps-and/m-p/1491675']","['Credentials', 'Azure Active Directory', 'Identity', 'MFA']",,Azure AD Identity Secure Score,technique-scores,Detect,Minimal,,0
813,"This control's ""Require MFA for administrative roles"" and ""Ensure all users can complete multi-factor authentication for secure access"" recommendations of MFA can provide protection against an adversary that obtains valid credentials by requiring the adversary to complete an additional authentication process before access is permitted.  See the mapping for MFA for more details.  
This control's ""Use limited administrative roles"" recommendation recommends reviewing and limiting the number of accounts with global admin privilege, reducing what an adversary can do with a compromised valid account.
Because these are recommendations and do not actually enforce the protections, the assessed score is capped at Partial. ",T1078.004,Cloud Accounts,[],[],,Azure AD Identity Secure Score,technique-scores,Protect,Partial,T1078,0
814,"This control's ""Turn on sign-in risk policy"" and ""Turn on user risk policy"" recommendations recommend enabling Azure AD Identity Protection which can lead to detecting adversary usage of valid accounts.  See the mapping for Azure AD Identity Protection.",T1078.004,Cloud Accounts,[],[],,Azure AD Identity Secure Score,technique-scores,Detect,Partial,T1078,0
815,"This control's ""Remove dormant accounts from sensitive groups"" recommendation recommends reviewing dormant (domain) accounts from sensitive groups via an assessment report that can identify sensitive accounts that are dormant.
Because these are recommendations and do not actually enforce the protections coupled with being limited to sensitive accounts, the assessed score is Minimal. ",T1078.002,Domain Accounts,[],[],,Azure AD Identity Secure Score,technique-scores,Protect,Minimal,T1078,0
816,"This control's ""Protect and manage local admin passwords with Microsoft LAPS""  recommendation recommends periodically running and reviewing the Microsoft LAPS usage report that identifies all Windows based devices not protected by Microsoft LAPS.  This can help reduce the compromise of local administrator accounts.
Because this is a recommendations and not actually enforced coupled with being limited to sensitive accounts, the assessed score is Minimal. ",T1078.003,Local Accounts,[],[],,Azure AD Identity Secure Score,technique-scores,Protect,Minimal,T1078,0
817,"This control's ""Protect and manage local admin passwords with Microsoft LAPS""  recommendation recommends periodically running and reviewing the Microsoft LAPS usage report that identifies all Windows based devices not protected by Microsoft LAPS.  This can help reduce the compromise of local administrator accounts.
Because this is a recommendations and not actually enforced coupled with being limited to sensitive accounts, the assessed score is Minimal. ",T1078.001,Default Accounts,[],[],,Azure AD Identity Secure Score,technique-scores,Protect,Minimal,T1078,0
818,"This control was mapped to (sub-)techniques based on the Security Score improvement actions listed in a sample Azure AD tenant that we provisioned.  We were unable to find a comprehensive list of the security checks made by the control listed in its documentation.  We did note that there were some improvement actions listed that our tenant received the max score, leading us to believe that the actions listed were the complete list of checks and not just those that were outstanding for our tenant.
The following improvement actions were analyzed:
Require MFA for administrative roles, Designate more than one global admin,  Do not allow users to grant consent to unmanaged applications, Use limited administrative roles, Do not expire passwords, Enable policy to block legacy authentication  Turn on sign-in risk policy, Turn on user risk policy, Ensure all users can complete multi-factor authentication for secure access, Enable self-service password reset, Resolve unsecure account attributes, Reduce lateral movement path risk to sensitive entities,  Set a honeytoken account, Stop clear text credentials exposure, Install Defender for Identity Sensor on all Domain Controllers,  Disable Print spooler service on domain controllers, Configure VPN integration,  Configure Microsoft Defender for Endpoint Integration (*excluded, would increase the scope, see mapping for Microsoft  Defender for Endpoint), Stop legacy protocols communication, Stop weak cipher usage,  Remove dormant accounts from sensitive groups, Protect and manage local admin passwords with Microsoft LAPS,  Remove unsecure SID history attributes from entities, Fix Advanced Audit Policy issues, Modify unsecure Kerberos  delegations to prevent impersonation. 
All scores were capped at Partial since this control provides recommendations rather than applying/enforcing the recommended actions.",T1531,Account Access Removal,"['https://docs.microsoft.com/en-us/azure/active-directory/fundamentals/identity-secure-score', 'https://techcommunity.microsoft.com/t5/azure-active-directory-identity/new-tools-to-block-legacy-authentication-in-your-organization/ba-p/1225302#', 'https://docs.microsoft.com/en-us/defender-for-identity/cas-isp-unsecure-account-attributes', 'https://techcommunity.microsoft.com/t5/microsoft-defender-for-identity/new-identity-security-posture-assessments-riskiest-lmps-and/m-p/1491675']","['Credentials', 'Azure Active Directory', 'Identity', 'MFA']",,Azure AD Identity Secure Score,technique-scores,Protect,Partial,,0
819,"This control was mapped to (sub-)techniques based on the Security Score improvement actions listed in a sample Azure AD tenant that we provisioned.  We were unable to find a comprehensive list of the security checks made by the control listed in its documentation.  We did note that there were some improvement actions listed that our tenant received the max score, leading us to believe that the actions listed were the complete list of checks and not just those that were outstanding for our tenant.
The following improvement actions were analyzed:
Require MFA for administrative roles, Designate more than one global admin,  Do not allow users to grant consent to unmanaged applications, Use limited administrative roles, Do not expire passwords, Enable policy to block legacy authentication  Turn on sign-in risk policy, Turn on user risk policy, Ensure all users can complete multi-factor authentication for secure access, Enable self-service password reset, Resolve unsecure account attributes, Reduce lateral movement path risk to sensitive entities,  Set a honeytoken account, Stop clear text credentials exposure, Install Defender for Identity Sensor on all Domain Controllers,  Disable Print spooler service on domain controllers, Configure VPN integration,  Configure Microsoft Defender for Endpoint Integration (*excluded, would increase the scope, see mapping for Microsoft  Defender for Endpoint), Stop legacy protocols communication, Stop weak cipher usage,  Remove dormant accounts from sensitive groups, Protect and manage local admin passwords with Microsoft LAPS,  Remove unsecure SID history attributes from entities, Fix Advanced Audit Policy issues, Modify unsecure Kerberos  delegations to prevent impersonation. 
All scores were capped at Partial since this control provides recommendations rather than applying/enforcing the recommended actions.",T1528,Steal Application Access Token,"['https://docs.microsoft.com/en-us/azure/active-directory/fundamentals/identity-secure-score', 'https://techcommunity.microsoft.com/t5/azure-active-directory-identity/new-tools-to-block-legacy-authentication-in-your-organization/ba-p/1225302#', 'https://docs.microsoft.com/en-us/defender-for-identity/cas-isp-unsecure-account-attributes', 'https://techcommunity.microsoft.com/t5/microsoft-defender-for-identity/new-identity-security-posture-assessments-riskiest-lmps-and/m-p/1491675']","['Credentials', 'Azure Active Directory', 'Identity', 'MFA']",,Azure AD Identity Secure Score,technique-scores,Protect,Partial,,0
