,comments,attack_object_id,attack_object_name,references,capability_description,capability_id,mapping_type,group,organization,creation_date,last_update,attack_version,technology_domain,mapping_framework,mapping_framework_version,mapping_framework_version_schema
798,,T1561.002,Disk Wipe: Disk Structure Wipe,[],Destruction,attribute.availability.variety.Destruction,related-to,attribute.availability,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
799,,T1561.002,Disk Wipe: Disk Structure Wipe,[],Interruption,attribute.availability.variety.Interruption,related-to,attribute.availability,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
800,,T1561.002,Disk Wipe: Disk Structure Wipe,[],Loss,attribute.availability.variety.Loss,related-to,attribute.availability,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
801,,T1006,Direct Volume Access,[],Disable or interfere with security controls,action.malware.variety.Disable controls,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
802,,T1027.001,Obfuscated Files or Information: Binary Padding,[],Disable or interfere with security controls,action.malware.variety.Disable controls,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
803,,T1027.002,Obfuscated Files or Information: Software Packaging,[],Disable or interfere with security controls,action.malware.variety.Disable controls,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
804,,T1027.003,Obfuscated Files or Information: Steganography,[],Disable or interfere with security controls,action.malware.variety.Disable controls,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
805,,T1027.004,Obfuscated Files or Information: Compile After Dilevery,[],Disable or interfere with security controls,action.malware.variety.Disable controls,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
806,,T1027.005,Obfuscated Files or Information: Indicator Removal from Tools,[],Disable or interfere with security controls,action.malware.variety.Disable controls,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
807,,T1036.001,Masquerading: Invalid Code Signature,[],Disable or interfere with security controls,action.malware.variety.Disable controls,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
808,,T1036.002,Masquerading: Right-to-Left Override,[],Disable or interfere with security controls,action.malware.variety.Disable controls,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
809,,T1036.002,Masquerading: Right-to-Left Override,[],"Forgery or counterfeiting (fake hardware, software, documents, etc)",action.social.variety.Forgery,related-to,action.social,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
810,,T1036.002,Masquerading: Right-to-Left Override,[],"Any type of *ishing.  Phishing always involves getting data from the victim. Phishing usually has some element of pretexting, but often it doesn’t rise to the level of an invented scenario. E.g. A fake google login page isn’t really pretexting.",action.social.variety.Phishing,related-to,action.social,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
811,,T1036.003,Masquerading: Rename System Utilities,[],Disable or interfere with security controls,action.malware.variety.Disable controls,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
812,,T1036.003,Masquerading: Rename System Utilities,[],Rootkit (maintain local privileges and stealth),action.malware.variety.Rootkit,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
813,,T1036.004,Masquerading: Masquerade Task or Service,[],Disable or interfere with security controls,action.malware.variety.Disable controls,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
814,,T1036.005,Masquerading: Match Legitimate Name or Location,[],Disable or interfere with security controls,action.malware.variety.Disable controls,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
815,,T1036.006,Masquerading: Space after Filename,[],Disable or interfere with security controls,action.malware.variety.Disable controls,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
816,,T1222,File and Directory Permissions Modification,[],Disable or interfere with security controls,action.malware.variety.Disable controls,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
817,,T1222.001,File and Directory Permissions Modification: Windows File and Directory Permissions Modification,[],Disable or interfere with security controls,action.malware.variety.Disable controls,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
818,,T1222.002,File and Directory Permissions Modification: Linux and Mac File and Directory Permissions Modification,[],Disable or interfere with security controls,action.malware.variety.Disable controls,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
819,,T1490,Inhibit System Recovery,[],Disable or interfere with security controls,action.malware.variety.Disable controls,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
820,,T1490,Inhibit System Recovery,[],Ransomware (encrypt or seize stored data),action.malware.variety.Ransomware,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
821,,T1490,Inhibit System Recovery,[],Loss,attribute.availability.variety.Loss,related-to,attribute.availability,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
822,,T1497.001,Virtualization/Sandbox Evasion: System Checks,[],Disable or interfere with security controls,action.malware.variety.Disable controls,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
823,,T1497.002,Virtualization/Sandbox Evasion: User Activity Based Checks,[],Disable or interfere with security controls,action.malware.variety.Disable controls,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
824,,T1497.003,Virtualization/Sandbox Evasion: Time Based Evasion,[],Disable or interfere with security controls,action.malware.variety.Disable controls,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
825,,T1553.001,Subvert Trust Contols: Gatekeeper Bypass,[],Disable or interfere with security controls,action.malware.variety.Disable controls,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
826,,T1553.002,Subvert Trust Contols: Code Signing,[],Disable or interfere with security controls,action.malware.variety.Disable controls,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
827,,T1553.003,Subvert Trust Contols: SIP and Trust Provider Hijacking,[],Disable or interfere with security controls,action.malware.variety.Disable controls,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
828,,T1553.004,Subvert Trust Contols: Install Root Certificate,[],Disable or interfere with security controls,action.malware.variety.Disable controls,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
829,,T1553.005,Subvert Trust Contols: Mark-of-the-Web Bypass,[],Disable or interfere with security controls,action.malware.variety.Disable controls,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
830,,T1553.006,Subvert Trust Contols: Code Signing Policy Modification,[],Disable or interfere with security controls,action.malware.variety.Disable controls,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
831,,T1562.006,Impair Defenses: Indicator Blocking,[],Disable or interfere with security controls,action.malware.variety.Disable controls,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
832,,T1574.012,Hijack Execution Flow: COR_PROFILER,[],Disable or interfere with security controls,action.malware.variety.Disable controls,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
833,,T1600.001,Weaken Encryption: Reduce Key Space,[],Disable or interfere with security controls,action.malware.variety.Disable controls,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
834,,T1600.002,Weaken Encryption: Disable Crypto Hardware,[],Disable or interfere with security controls,action.malware.variety.Disable controls,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
835,,T1601,Modify System Image,[],Disable or interfere with security controls,action.malware.variety.Disable controls,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
836,,T1601,Modify System Image,[],Software installation or code modification,attribute.integrity.variety.Software installation,related-to,attribute.integrity,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
837,,T1601.001,Modify System Image: Patch System Image,[],Disable or interfere with security controls,action.malware.variety.Disable controls,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
838,,T1601.001,Modify System Image: Patch System Image,[],Software installation or code modification,attribute.integrity.variety.Software installation,related-to,attribute.integrity,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
839,,T1601.002,Modify System Image: Downgrade System Image,[],Disable or interfere with security controls,action.malware.variety.Disable controls,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
840,,T1610,Deploy Container,[],Downloader (pull updates or other malware),action.malware.variety.Downloader,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
841,,T1610,Deploy Container,[],Unknown,action.malware.variety.Unknown,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
842,,T1204,User Execution,[],Downloader (pull updates or other malware),action.malware.variety.Downloader,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
843,,T1204,User Execution,[],Unknown,action.malware.variety.Unknown,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
844,,T1204,User Execution,[],"Any type of *ishing.  Phishing always involves getting data from the victim. Phishing usually has some element of pretexting, but often it doesn’t rise to the level of an invented scenario. E.g. A fake google login page isn’t really pretexting.",action.social.variety.Phishing,related-to,action.social,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
845,,T1204,User Execution,[],Email,action.social.vector.Email,related-to,action.social,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
846,,T1204,User Execution,[],Social media or networking,action.social.vector.Social media,related-to,action.social,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
847,,T1204.001,User Execution: Malicious Link,[],Downloader (pull updates or other malware),action.malware.variety.Downloader,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
848,,T1204.001,User Execution: Malicious Link,[],Unknown,action.malware.variety.Unknown,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
849,,T1204.001,User Execution: Malicious Link,[],Email via embedded link. Child of 'Email',action.malware.vector.Email link,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
850,,T1204.001,User Execution: Malicious Link,[],"Any type of *ishing.  Phishing always involves getting data from the victim. Phishing usually has some element of pretexting, but often it doesn’t rise to the level of an invented scenario. E.g. A fake google login page isn’t really pretexting.",action.social.variety.Phishing,related-to,action.social,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
851,,T1204.001,User Execution: Malicious Link,[],Email,action.social.vector.Email,related-to,action.social,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
852,,T1204.001,User Execution: Malicious Link,[],Social media or networking,action.social.vector.Social media,related-to,action.social,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
853,,T1204.002,User Execution: Malicious File,[],Downloader (pull updates or other malware),action.malware.variety.Downloader,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
854,,T1204.002,User Execution: Malicious File,[],Unknown,action.malware.variety.Unknown,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
855,,T1204.002,User Execution: Malicious File,[],Email via user-executed attachment. Child of 'Email',action.malware.vector.Email attachment,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
856,,T1204.002,User Execution: Malicious File,[],"Any type of *ishing.  Phishing always involves getting data from the victim. Phishing usually has some element of pretexting, but often it doesn’t rise to the level of an invented scenario. E.g. A fake google login page isn’t really pretexting.",action.social.variety.Phishing,related-to,action.social,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
857,,T1204.002,User Execution: Malicious File,[],Email,action.social.vector.Email,related-to,action.social,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
858,,T1204.002,User Execution: Malicious File,[],Social media or networking,action.social.vector.Social media,related-to,action.social,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
859,,T1204.003,User Execution: Malicious Image,[],Downloader (pull updates or other malware),action.malware.variety.Downloader,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
860,,T1204.003,User Execution: Malicious Image,[],An application which appears legitimate but hides malicious functionality. Child of 'RAT' when combined with 'Backdoor',action.malware.variety.Trojan,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
861,,T1204.003,User Execution: Malicious Image,[],Unknown,action.malware.variety.Unknown,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
862,,T1204.003,User Execution: Malicious Image,[],"Any type of *ishing.  Phishing always involves getting data from the victim. Phishing usually has some element of pretexting, but often it doesn’t rise to the level of an invented scenario. E.g. A fake google login page isn’t really pretexting.",action.social.variety.Phishing,related-to,action.social,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
863,,T1204.003,User Execution: Malicious Image,[],"Pretexting (dialogue leveraging invented scenario).  Unlike 'Phishing', does not transfer data. (A fraudulent transfer or changing a bank account on a business account is not really disclosing data.",action.social.variety.Pretexting,related-to,action.social,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
864,,T1204.003,User Execution: Malicious Image,[],Email,action.social.vector.Email,related-to,action.social,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
865,,T1204.003,User Execution: Malicious Image,[],Social media or networking,action.social.vector.Social media,related-to,action.social,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
866,,T1011,Exfiltration Over Other Network Medium,[],Export data to another site or system,action.malware.variety.Export data,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
867,,T1011,Exfiltration Over Other Network Medium,[],,attribute.confidentiality.data_disclosure,related-to,attribute.confidentiality,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
868,,T1011.001,Exfiltration Over Other Network Medium: Exfiltration Over Bluetooth,[],Export data to another site or system,action.malware.variety.Export data,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
869,,T1011.001,Exfiltration Over Other Network Medium: Exfiltration Over Bluetooth,[],,attribute.confidentiality.data_disclosure,related-to,attribute.confidentiality,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
870,,T1020,Automated Exfiltration,[],Export data to another site or system,action.malware.variety.Export data,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
871,,T1020,Automated Exfiltration,[],,attribute.confidentiality.data_disclosure,related-to,attribute.confidentiality,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
872,,T1020.001,Automated Exfiltration: Traffic Duplication,[],Export data to another site or system,action.malware.variety.Export data,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
873,,T1020.001,Automated Exfiltration: Traffic Duplication,[],,attribute.confidentiality.data_disclosure,related-to,attribute.confidentiality,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
874,,T1029,Scheduled Transfer,[],Export data to another site or system,action.malware.variety.Export data,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
875,,T1029,Scheduled Transfer,[],,attribute.confidentiality.data_disclosure,related-to,attribute.confidentiality,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
876,,T1030,Data Transfer Size Limits,[],Export data to another site or system,action.malware.variety.Export data,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
877,,T1030,Data Transfer Size Limits,[],,attribute.confidentiality.data_disclosure,related-to,attribute.confidentiality,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
878,,T1041,Exfiltration Over C2 Channels,[],Export data to another site or system,action.malware.variety.Export data,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
879,,T1041,Exfiltration Over C2 Channels,[],,attribute.confidentiality.data_disclosure,related-to,attribute.confidentiality,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
880,,T1048,Exfiltration Over Alternative Protocol,[],Export data to another site or system,action.malware.variety.Export data,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
881,,T1048,Exfiltration Over Alternative Protocol,[],,attribute.confidentiality.data_disclosure,related-to,attribute.confidentiality,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
882,,T1048.001,Exfiltration Over Alternative Protocol: Exfiltration Over Symmetric Encrypted Non-C2 Protocol,[],Export data to another site or system,action.malware.variety.Export data,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
883,,T1048.001,Exfiltration Over Alternative Protocol: Exfiltration Over Symmetric Encrypted Non-C2 Protocol,[],,attribute.confidentiality.data_disclosure,related-to,attribute.confidentiality,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
884,,T1048.002,Exfiltration Over Alternative Protocol: Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,[],Export data to another site or system,action.malware.variety.Export data,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
885,,T1048.002,Exfiltration Over Alternative Protocol: Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,[],,attribute.confidentiality.data_disclosure,related-to,attribute.confidentiality,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
886,,T1048.003,Exfiltration Over Alternative Protocol: Exfiltration Over Unencrypted/Obfuscated Non-C2 Protcol,[],Export data to another site or system,action.malware.variety.Export data,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
887,,T1048.003,Exfiltration Over Alternative Protocol: Exfiltration Over Unencrypted/Obfuscated Non-C2 Protcol,[],,attribute.confidentiality.data_disclosure,related-to,attribute.confidentiality,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
888,,T1052,Exfiltration Over Physical Medium,[],Export data to another site or system,action.malware.variety.Export data,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
889,,T1052,Exfiltration Over Physical Medium,[],,attribute.confidentiality.data_disclosure,related-to,attribute.confidentiality,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
890,,T1052.001,Exfiltration Over Physical Medium: Exfiltration over USB,[],Export data to another site or system,action.malware.variety.Export data,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
891,,T1052.001,Exfiltration Over Physical Medium: Exfiltration over USB,[],,attribute.confidentiality.data_disclosure,related-to,attribute.confidentiality,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
892,,T1074,Data Staged,[],Export data to another site or system,action.malware.variety.Export data,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
893,,T1074.001,Data Staged: Local Data Staging,[],Export data to another site or system,action.malware.variety.Export data,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
894,,T1074.002,Data Staged: Remote Data Staging,[],Export data to another site or system,action.malware.variety.Export data,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
895,,T1197,BITS Jobs,[],Export data to another site or system,action.malware.variety.Export data,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
896,,T1537,Transfer Data to Cloud Account,[],Export data to another site or system,action.malware.variety.Export data,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
897,,T1537,Transfer Data to Cloud Account,[],,attribute.confidentiality.data_disclosure,related-to,attribute.confidentiality,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
898,,T1560,Archive Collected Data,[],Export data to another site or system,action.malware.variety.Export data,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
899,,T1560.001,Archive Collected Data: Archive via Utility,[],Export data to another site or system,action.malware.variety.Export data,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
900,,T1560.002,Archive Collected Data: Archive via Library,[],Export data to another site or system,action.malware.variety.Export data,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
901,,T1560.003,Archive Collected Data: Archive via Custom Method,[],Export data to another site or system,action.malware.variety.Export data,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
902,,T1567,Exfiltration Over Web Service,[],Export data to another site or system,action.malware.variety.Export data,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
903,,T1567,Exfiltration Over Web Service,[],,attribute.confidentiality.data_disclosure,related-to,attribute.confidentiality,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
904,,T1567.001,Exfiltration Over Web Service: Exfiltration to Code Repository,[],Export data to another site or system,action.malware.variety.Export data,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
905,,T1567.001,Exfiltration Over Web Service: Exfiltration to Code Repository,[],,attribute.confidentiality.data_disclosure,related-to,attribute.confidentiality,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
906,,T1567.002,Exfiltration Over Web Service: Exfiltration to Cloud Storage,[],Export data to another site or system,action.malware.variety.Export data,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
907,,T1567.002,Exfiltration Over Web Service: Exfiltration to Cloud Storage,[],,attribute.confidentiality.data_disclosure,related-to,attribute.confidentiality,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
908,,T1003.007,OS Credential Dumping: Proc Filesystem,[],(malware never stored to persistent storage),action.malware.variety.In-memory,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
909,,T1003.007,OS Credential Dumping: Proc Filesystem,[],Password dumper (extract credential hashes),action.malware.variety.Password dumper,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
910,,T1003.007,OS Credential Dumping: Proc Filesystem,[],,attribute.confidentiality.data_disclosure,related-to,attribute.confidentiality,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
911,,T1055,Process Injection,[],(malware never stored to persistent storage),action.malware.variety.In-memory,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
912,,T1055.001,Process Injection: Dynamic-link Library Injection,[],(malware never stored to persistent storage),action.malware.variety.In-memory,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
913,,T1055.002,Process Injection: Portable Executable Injection,[],(malware never stored to persistent storage),action.malware.variety.In-memory,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
914,,T1055.003,Process Injection: Thread Execution Hijacking,[],(malware never stored to persistent storage),action.malware.variety.In-memory,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
915,,T1055.004,Process Injection: Asynchronous Procedure Call,[],(malware never stored to persistent storage),action.malware.variety.In-memory,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
916,,T1055.005,Process Injection: Thread Local Storage,[],(malware never stored to persistent storage),action.malware.variety.In-memory,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
917,,T1055.008,Process Injection: Ptrace System Calls,[],(malware never stored to persistent storage),action.malware.variety.In-memory,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
918,,T1055.009,Process Injection: Proc Memory,[],(malware never stored to persistent storage),action.malware.variety.In-memory,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
919,,T1055.011,Process Injection: Extra Window Memory Injection,[],(malware never stored to persistent storage),action.malware.variety.In-memory,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
920,,T1055.012,Process Injection: Process Hollowing,[],(malware never stored to persistent storage),action.malware.variety.In-memory,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
921,,T1055.013,Process Injection: Process Doppelganging,[],(malware never stored to persistent storage),action.malware.variety.In-memory,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
922,,T1055.014,Process Injection: VDSO Hijacking,[],(malware never stored to persistent storage),action.malware.variety.In-memory,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
