,comments,attack-object-id,attack-object-name,references,tags,mapping-description,capability-id,mapping-type,metadata-key
3166,,T1221,Template Injection,[],[],,SC-7,mitigates,6
3167,,T1482,Domain Trust Discovery,[],[],,SC-7,mitigates,6
3168,,T1489,Service Stop,[],[],,SC-7,mitigates,6
3169,,T1498,Network Denial of Service,[],[],,SC-7,mitigates,6
3170,,T1498.001,Direct Network Flood,[],[],,SC-7,mitigates,6
3171,,T1498.002,Reflection Amplification,[],[],,SC-7,mitigates,6
3172,,T1499,Endpoint Denial of Service,[],[],,SC-7,mitigates,6
3173,,T1499.001,OS Exhaustion Flood,[],[],,SC-7,mitigates,6
3174,,T1499.002,Service Exhaustion Flood,[],[],,SC-7,mitigates,6
3175,,T1499.003,Application Exhaustion Flood,[],[],,SC-7,mitigates,6
3176,,T1499.004,Application or System Exploitation,[],[],,SC-7,mitigates,6
3177,,T1530,Data from Cloud Storage Object,[],[],,SC-7,mitigates,6
3178,,T1537,Transfer Data to Cloud Account,[],[],,SC-7,mitigates,6
3179,,T1542,Pre-OS Boot,[],[],,SC-7,mitigates,6
3180,,T1542.004,ROMMONkit,[],[],,SC-7,mitigates,6
3181,,T1542.005,TFTP Boot,[],[],,SC-7,mitigates,6
3182,,T1552,Unsecured Credentials,[],[],,SC-7,mitigates,6
3183,,T1552.001,Credentials In Files,[],[],,SC-7,mitigates,6
3184,,T1552.004,Private Keys,[],[],,SC-7,mitigates,6
3185,,T1552.005,Cloud Instance Metadata API,[],[],,SC-7,mitigates,6
3186,,T1557,Man-in-the-Middle,[],[],,SC-7,mitigates,6
3187,,T1557.001,LLMNR/NBT-NS Poisoning and SMB Relay,[],[],,SC-7,mitigates,6
3188,,T1557.002,ARP Cache Poisoning,[],[],,SC-7,mitigates,6
3189,,T1559,Inter-Process Communication,[],[],,SC-7,mitigates,6
3190,,T1559.001,Component Object Model,[],[],,SC-7,mitigates,6
3191,,T1559.002,Dynamic Data Exchange,[],[],,SC-7,mitigates,6
3192,,T1560,Archive Collected Data,[],[],,SC-7,mitigates,6
3193,,T1560.001,Archive via Utility,[],[],,SC-7,mitigates,6
3194,,T1563,Remote Service Session Hijacking,[],[],,SC-7,mitigates,6
3195,,T1563.002,RDP Hijacking,[],[],,SC-7,mitigates,6
3196,,T1565,Data Manipulation,[],[],,SC-7,mitigates,6
3197,,T1565.001,Stored Data Manipulation,[],[],,SC-7,mitigates,6
3198,,T1565.003,Runtime Data Manipulation,[],[],,SC-7,mitigates,6
3199,,T1566,Phishing,[],[],,SC-7,mitigates,6
3200,,T1566.001,Spearphishing Attachment,[],[],,SC-7,mitigates,6
3201,,T1566.002,Spearphishing Link,[],[],,SC-7,mitigates,6
3202,,T1566.003,Spearphishing via Service,[],[],,SC-7,mitigates,6
3203,,T1567,Exfiltration Over Web Service,[],[],,SC-7,mitigates,6
3204,,T1567.001,Exfiltration to Code Repository,[],[],,SC-7,mitigates,6
3205,,T1567.002,Exfiltration to Cloud Storage,[],[],,SC-7,mitigates,6
3206,,T1568,Dynamic Resolution,[],[],,SC-7,mitigates,6
3207,,T1568.002,Domain Generation Algorithms,[],[],,SC-7,mitigates,6
3208,,T1570,Lateral Tool Transfer,[],[],,SC-7,mitigates,6
3209,,T1571,Non-Standard Port,[],[],,SC-7,mitigates,6
3210,,T1572,Protocol Tunneling,[],[],,SC-7,mitigates,6
3211,,T1573,Encrypted Channel,[],[],,SC-7,mitigates,6
3212,,T1573.001,Symmetric Cryptography,[],[],,SC-7,mitigates,6
3213,,T1573.002,Asymmetric Cryptography,[],[],,SC-7,mitigates,6
3214,,T1598,Phishing for Information,[],[],,SC-7,mitigates,6
3215,,T1598.001,Spearphishing Service,[],[],,SC-7,mitigates,6
3216,,T1598.002,Spearphishing Attachment,[],[],,SC-7,mitigates,6
3217,,T1598.003,Spearphishing Link,[],[],,SC-7,mitigates,6
3218,,T1599,Network Boundary Bridging,[],[],,SC-7,mitigates,6
3219,,T1599.001,Network Address Translation Traversal,[],[],,SC-7,mitigates,6
3220,,T1602,Data from Configuration Repository,[],[],,SC-7,mitigates,6
3221,,T1602.001,SNMP (MIB Dump),[],[],,SC-7,mitigates,6
3222,,T1602.002,Network Device Configuration Dump,[],[],,SC-7,mitigates,6
3223,,T1040,Network Sniffing,[],[],,SC-8,mitigates,6
3224,,T1090,Proxy,[],[],,SC-8,mitigates,6
3225,,T1090.004,Domain Fronting,[],[],,SC-8,mitigates,6
3226,,T1550.001,Application Access Token,[],[],,SC-8,mitigates,6
3227,,T1550.004,Web Session Cookie,[],[],,SC-8,mitigates,6
3228,,T1557,Man-in-the-Middle,[],[],,SC-8,mitigates,6
3229,,T1557.001,LLMNR/NBT-NS Poisoning and SMB Relay,[],[],,SC-8,mitigates,6
3230,,T1557.002,ARP Cache Poisoning,[],[],,SC-8,mitigates,6
3231,,T1562.006,Indicator Blocking,[],[],,SC-8,mitigates,6
3232,,T1602,Data from Configuration Repository,[],[],,SC-8,mitigates,6
3233,,T1602.001,SNMP (MIB Dump),[],[],,SC-8,mitigates,6
3234,,T1602.002,Network Device Configuration Dump,[],[],,SC-8,mitigates,6
3235,,T1021.002,SMB/Windows Admin Shares,[],[],,SI-10,mitigates,6
3236,,T1021.005,VNC,[],[],,SI-10,mitigates,6
3237,,T1036,Masquerading,[],[],,SI-10,mitigates,6
3238,,T1036.005,Match Legitimate Name or Location,[],[],,SI-10,mitigates,6
3239,,T1048,Exfiltration Over Alternative Protocol,[],[],,SI-10,mitigates,6
3240,,T1048.001,Exfiltration Over Symmetric Encrypted Non-C2 Protocol,[],[],,SI-10,mitigates,6
3241,,T1048.002,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,[],[],,SI-10,mitigates,6
3242,,T1048.003,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,[],[],,SI-10,mitigates,6
3243,,T1059,Command and Scripting Interpreter,[],[],,SI-10,mitigates,6
3244,,T1059.002,AppleScript,[],[],,SI-10,mitigates,6
3245,,T1059.003,Windows Command Shell,[],[],,SI-10,mitigates,6
3246,,T1059.004,Unix Shell,[],[],,SI-10,mitigates,6
3247,,T1059.005,Visual Basic,[],[],,SI-10,mitigates,6
3248,,T1059.006,Python,[],[],,SI-10,mitigates,6
3249,,T1059.007,JavaScript/JScript,[],[],,SI-10,mitigates,6
3250,,T1071.004,DNS,[],[],,SI-10,mitigates,6
3251,,T1080,Taint Shared Content,[],[],,SI-10,mitigates,6
3252,,T1090,Proxy,[],[],,SI-10,mitigates,6
3253,,T1090.003,Multi-hop Proxy,[],[],,SI-10,mitigates,6
3254,,T1095,Non-Application Layer Protocol,[],[],,SI-10,mitigates,6
3255,,T1127,Trusted Developer Utilities Proxy Execution,[],[],,SI-10,mitigates,6
3256,,T1129,Shared Modules,[],[],,SI-10,mitigates,6
3257,,T1176,Browser Extensions,[],[],,SI-10,mitigates,6
3258,,T1187,Forced Authentication,[],[],,SI-10,mitigates,6
3259,,T1190,Exploit Public-Facing Application,[],[],,SI-10,mitigates,6
3260,,T1197,BITS Jobs,[],[],,SI-10,mitigates,6
3261,,T1204,User Execution,[],[],,SI-10,mitigates,6
3262,,T1204.002,Malicious File,[],[],,SI-10,mitigates,6
3263,,T1216,Signed Script Proxy Execution,[],[],,SI-10,mitigates,6
3264,,T1216.001,PubPrn,[],[],,SI-10,mitigates,6
3265,,T1218,Signed Binary Proxy Execution,[],[],,SI-10,mitigates,6
3266,,T1218.001,Compiled HTML File,[],[],,SI-10,mitigates,6
3267,,T1218.002,Control Panel,[],[],,SI-10,mitigates,6
3268,,T1218.003,CMSTP,[],[],,SI-10,mitigates,6
3269,,T1218.004,InstallUtil,[],[],,SI-10,mitigates,6
3270,,T1218.005,Mshta,[],[],,SI-10,mitigates,6
3271,,T1218.008,Odbcconf,[],[],,SI-10,mitigates,6
3272,,T1218.009,Regsvcs/Regasm,[],[],,SI-10,mitigates,6
3273,,T1218.010,Regsvr32,[],[],,SI-10,mitigates,6
3274,,T1218.011,Rundll32,[],[],,SI-10,mitigates,6
3275,,T1218.012,Verclsid,[],[],,SI-10,mitigates,6
3276,,T1219,Remote Access Software,[],[],,SI-10,mitigates,6
3277,,T1220,XSL Script Processing,[],[],,SI-10,mitigates,6
3278,,T1221,Template Injection,[],[],,SI-10,mitigates,6
3279,,T1498,Network Denial of Service,[],[],,SI-10,mitigates,6
3280,,T1498.001,Direct Network Flood,[],[],,SI-10,mitigates,6
3281,,T1498.002,Reflection Amplification,[],[],,SI-10,mitigates,6
3282,,T1499,Endpoint Denial of Service,[],[],,SI-10,mitigates,6
3283,,T1499.001,OS Exhaustion Flood,[],[],,SI-10,mitigates,6
3284,,T1499.002,Service Exhaustion Flood,[],[],,SI-10,mitigates,6
3285,,T1499.003,Application Exhaustion Flood,[],[],,SI-10,mitigates,6
3286,,T1499.004,Application or System Exploitation,[],[],,SI-10,mitigates,6
3287,,T1530,Data from Cloud Storage Object,[],[],,SI-10,mitigates,6
3288,,T1537,Transfer Data to Cloud Account,[],[],,SI-10,mitigates,6
3289,,T1546.002,Screensaver,[],[],,SI-10,mitigates,6
3290,,T1546.006,LC_LOAD_DYLIB Addition,[],[],,SI-10,mitigates,6
3291,,T1546.008,Accessibility Features,[],[],,SI-10,mitigates,6
3292,,T1546.009,AppCert DLLs,[],[],,SI-10,mitigates,6
3293,,T1547.004,Winlogon Helper DLL,[],[],,SI-10,mitigates,6
3294,,T1547.006,Kernel Modules and Extensions,[],[],,SI-10,mitigates,6
3295,,T1552,Unsecured Credentials,[],[],,SI-10,mitigates,6
3296,,T1552.005,Cloud Instance Metadata API,[],[],,SI-10,mitigates,6
3297,,T1553,Subvert Trust Controls,[],[],,SI-10,mitigates,6
3298,,T1553.001,Gatekeeper Bypass,[],[],,SI-10,mitigates,6
3299,,T1553.003,SIP and Trust Provider Hijacking,[],[],,SI-10,mitigates,6
3300,,T1557,Man-in-the-Middle,[],[],,SI-10,mitigates,6
3301,,T1557.001,LLMNR/NBT-NS Poisoning and SMB Relay,[],[],,SI-10,mitigates,6
3302,,T1557.002,ARP Cache Poisoning,[],[],,SI-10,mitigates,6
3303,,T1564.003,Hidden Window,[],[],,SI-10,mitigates,6
3304,,T1564.006,Run Virtual Instance,[],[],,SI-10,mitigates,6
3305,,T1570,Lateral Tool Transfer,[],[],,SI-10,mitigates,6
3306,,T1572,Protocol Tunneling,[],[],,SI-10,mitigates,6
3307,,T1574,Hijack Execution Flow,[],[],,SI-10,mitigates,6
3308,,T1574.001,DLL Search Order Hijacking,[],[],,SI-10,mitigates,6
3309,,T1574.006,LD_PRELOAD,[],[],,SI-10,mitigates,6
3310,,T1574.007,Path Interception by PATH Environment Variable,[],[],,SI-10,mitigates,6
3311,,T1574.008,Path Interception by Search Order Hijacking,[],[],,SI-10,mitigates,6
3312,,T1574.009,Path Interception by Unquoted Path,[],[],,SI-10,mitigates,6
3313,,T1574.012,COR_PROFILER,[],[],,SI-10,mitigates,6
3314,,T1599,Network Boundary Bridging,[],[],,SI-10,mitigates,6
3315,,T1599.001,Network Address Translation Traversal,[],[],,SI-10,mitigates,6
3316,,T1602,Data from Configuration Repository,[],[],,SI-10,mitigates,6
3317,,T1602.001,SNMP (MIB Dump),[],[],,SI-10,mitigates,6
3318,,T1602.002,Network Device Configuration Dump,[],[],,SI-10,mitigates,6
3319,,T1003,OS Credential Dumping,[],[],,SI-12,mitigates,6
3320,,T1003.003,NTDS,[],[],,SI-12,mitigates,6
3321,,T1020.001,Traffic Duplication,[],[],,SI-12,mitigates,6
3322,,T1040,Network Sniffing,[],[],,SI-12,mitigates,6
3323,,T1070,Indicator Removal on Host,[],[],,SI-12,mitigates,6
3324,,T1070.001,Clear Windows Event Logs,[],[],,SI-12,mitigates,6
3325,,T1070.002,Clear Linux or Mac System Logs,[],[],,SI-12,mitigates,6
3326,,T1114,Email Collection,[],[],,SI-12,mitigates,6
3327,,T1114.001,Local Email Collection,[],[],,SI-12,mitigates,6
3328,,T1114.002,Remote Email Collection,[],[],,SI-12,mitigates,6
3329,,T1114.003,Email Forwarding Rule,[],[],,SI-12,mitigates,6
3330,,T1119,Automated Collection,[],[],,SI-12,mitigates,6
3331,,T1530,Data from Cloud Storage Object,[],[],,SI-12,mitigates,6
3332,,T1548,Abuse Elevation Control Mechanism,[],[],,SI-12,mitigates,6
3333,,T1548.004,Elevated Execution with Prompt,[],[],,SI-12,mitigates,6
3334,,T1550.001,Application Access Token,[],[],,SI-12,mitigates,6
3335,,T1552,Unsecured Credentials,[],[],,SI-12,mitigates,6
3336,,T1552.004,Private Keys,[],[],,SI-12,mitigates,6
3337,,T1557,Man-in-the-Middle,[],[],,SI-12,mitigates,6
3338,,T1557.002,ARP Cache Poisoning,[],[],,SI-12,mitigates,6
3339,,T1558,Steal or Forge Kerberos Tickets,[],[],,SI-12,mitigates,6
3340,,T1558.002,Silver Ticket,[],[],,SI-12,mitigates,6
3341,,T1558.003,Kerberoasting,[],[],,SI-12,mitigates,6
3342,,T1558.004,AS-REP Roasting,[],[],,SI-12,mitigates,6
3343,,T1565,Data Manipulation,[],[],,SI-12,mitigates,6
3344,,T1565.001,Stored Data Manipulation,[],[],,SI-12,mitigates,6
3345,,T1565.002,Transmitted Data Manipulation,[],[],,SI-12,mitigates,6
3346,,T1602,Data from Configuration Repository,[],[],,SI-12,mitigates,6
3347,,T1602.001,SNMP (MIB Dump),[],[],,SI-12,mitigates,6
3348,,T1602.002,Network Device Configuration Dump,[],[],,SI-12,mitigates,6
3349,,T1021.002,SMB/Windows Admin Shares,[],[],,SI-15,mitigates,6
3350,,T1021.005,VNC,[],[],,SI-15,mitigates,6
3351,,T1048,Exfiltration Over Alternative Protocol,[],[],,SI-15,mitigates,6
3352,,T1048.001,Exfiltration Over Symmetric Encrypted Non-C2 Protocol,[],[],,SI-15,mitigates,6
3353,,T1048.002,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,[],[],,SI-15,mitigates,6
3354,,T1048.003,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,[],[],,SI-15,mitigates,6
3355,,T1071.004,DNS,[],[],,SI-15,mitigates,6
3356,,T1090,Proxy,[],[],,SI-15,mitigates,6
3357,,T1090.003,Multi-hop Proxy,[],[],,SI-15,mitigates,6
3358,,T1095,Non-Application Layer Protocol,[],[],,SI-15,mitigates,6
3359,,T1187,Forced Authentication,[],[],,SI-15,mitigates,6
3360,,T1197,BITS Jobs,[],[],,SI-15,mitigates,6
3361,,T1205,Traffic Signaling,[],[],,SI-15,mitigates,6
3362,,T1205.001,Port Knocking,[],[],,SI-15,mitigates,6
3363,,T1218.012,Verclsid,[],[],,SI-15,mitigates,6
3364,,T1219,Remote Access Software,[],[],,SI-15,mitigates,6
3365,,T1498,Network Denial of Service,[],[],,SI-15,mitigates,6
3366,,T1498.001,Direct Network Flood,[],[],,SI-15,mitigates,6
3367,,T1498.002,Reflection Amplification,[],[],,SI-15,mitigates,6
3368,,T1499,Endpoint Denial of Service,[],[],,SI-15,mitigates,6
3369,,T1499.001,OS Exhaustion Flood,[],[],,SI-15,mitigates,6
3370,,T1499.002,Service Exhaustion Flood,[],[],,SI-15,mitigates,6
3371,,T1499.003,Application Exhaustion Flood,[],[],,SI-15,mitigates,6
3372,,T1499.004,Application or System Exploitation,[],[],,SI-15,mitigates,6
3373,,T1530,Data from Cloud Storage Object,[],[],,SI-15,mitigates,6
3374,,T1537,Transfer Data to Cloud Account,[],[],,SI-15,mitigates,6
3375,,T1552,Unsecured Credentials,[],[],,SI-15,mitigates,6
3376,,T1552.005,Cloud Instance Metadata API,[],[],,SI-15,mitigates,6
3377,,T1557,Man-in-the-Middle,[],[],,SI-15,mitigates,6
3378,,T1557.001,LLMNR/NBT-NS Poisoning and SMB Relay,[],[],,SI-15,mitigates,6
3379,,T1557.002,ARP Cache Poisoning,[],[],,SI-15,mitigates,6
3380,,T1570,Lateral Tool Transfer,[],[],,SI-15,mitigates,6
3381,,T1572,Protocol Tunneling,[],[],,SI-15,mitigates,6
3382,,T1599,Network Boundary Bridging,[],[],,SI-15,mitigates,6
3383,,T1599.001,Network Address Translation Traversal,[],[],,SI-15,mitigates,6
3384,,T1602,Data from Configuration Repository,[],[],,SI-15,mitigates,6
3385,,T1602.001,SNMP (MIB Dump),[],[],,SI-15,mitigates,6
3386,,T1602.002,Network Device Configuration Dump,[],[],,SI-15,mitigates,6
3387,,T1055.009,Proc Memory,[],[],,SI-16,mitigates,6
3388,,T1543,Create or Modify System Process,[],[],,SI-16,mitigates,6
3389,,T1543.002,Systemd Service,[],[],,SI-16,mitigates,6
3390,,T1548,Abuse Elevation Control Mechanism,[],[],,SI-16,mitigates,6
3391,,T1548.004,Elevated Execution with Prompt,[],[],,SI-16,mitigates,6
3392,,T1565,Data Manipulation,[],[],,SI-16,mitigates,6
3393,,T1565.001,Stored Data Manipulation,[],[],,SI-16,mitigates,6
3394,,T1565.003,Runtime Data Manipulation,[],[],,SI-16,mitigates,6
3395,,T1027,Obfuscated Files or Information,[],[],,SI-2,mitigates,6
3396,,T1027.002,Software Packing,[],[],,SI-2,mitigates,6
3397,,T1055,Process Injection,[],[],,SI-2,mitigates,6
3398,,T1055.001,Dynamic-link Library Injection,[],[],,SI-2,mitigates,6
3399,,T1055.002,Portable Executable Injection,[],[],,SI-2,mitigates,6
3400,,T1055.003,Thread Execution Hijacking,[],[],,SI-2,mitigates,6
3401,,T1055.004,Asynchronous Procedure Call,[],[],,SI-2,mitigates,6
3402,,T1055.005,Thread Local Storage,[],[],,SI-2,mitigates,6
3403,,T1055.008,Ptrace System Calls,[],[],,SI-2,mitigates,6
3404,,T1055.009,Proc Memory,[],[],,SI-2,mitigates,6
3405,,T1055.011,Extra Window Memory Injection,[],[],,SI-2,mitigates,6
3406,,T1055.012,Process Hollowing,[],[],,SI-2,mitigates,6
3407,,T1055.013,Process Doppelgänging,[],[],,SI-2,mitigates,6
3408,,T1055.014,VDSO Hijacking,[],[],,SI-2,mitigates,6
3409,,T1059,Command and Scripting Interpreter,[],[],,SI-2,mitigates,6
3410,,T1059.001,PowerShell,[],[],,SI-2,mitigates,6
3411,,T1059.005,Visual Basic,[],[],,SI-2,mitigates,6
3412,,T1059.006,Python,[],[],,SI-2,mitigates,6
3413,,T1068,Exploitation for Privilege Escalation,[],[],,SI-2,mitigates,6
3414,,T1072,Software Deployment Tools,[],[],,SI-2,mitigates,6
3415,,T1137,Office Application Startup,[],[],,SI-2,mitigates,6
3416,,T1137.003,Outlook Forms,[],[],,SI-2,mitigates,6
3417,,T1137.004,Outlook Home Page,[],[],,SI-2,mitigates,6
3418,,T1137.005,Outlook Rules,[],[],,SI-2,mitigates,6
3419,,T1189,Drive-by Compromise,[],[],,SI-2,mitigates,6
3420,,T1190,Exploit Public-Facing Application,[],[],,SI-2,mitigates,6
3421,,T1195,Supply Chain Compromise,[],[],,SI-2,mitigates,6
3422,,T1195.001,Compromise Software Dependencies and Development Tools,[],[],,SI-2,mitigates,6
3423,,T1195.002,Compromise Software Supply Chain,[],[],,SI-2,mitigates,6
3424,,T1195.003,Compromise Hardware Supply Chain,[],[],,SI-2,mitigates,6
3425,,T1204,User Execution,[],[],,SI-2,mitigates,6
3426,,T1204.001,Malicious Link,[],[],,SI-2,mitigates,6
3427,,T1210,Exploitation of Remote Services,[],[],,SI-2,mitigates,6
3428,,T1211,Exploitation for Defense Evasion,[],[],,SI-2,mitigates,6
3429,,T1212,Exploitation for Credential Access,[],[],,SI-2,mitigates,6
3430,,T1221,Template Injection,[],[],,SI-2,mitigates,6
3431,,T1495,Firmware Corruption,[],[],,SI-2,mitigates,6
3432,,T1525,Implant Container Image,[],[],,SI-2,mitigates,6
3433,,T1542,Pre-OS Boot,[],[],,SI-2,mitigates,6
3434,,T1542.001,System Firmware,[],[],,SI-2,mitigates,6
3435,,T1542.003,Bootkit,[],[],,SI-2,mitigates,6
3436,,T1542.004,ROMMONkit,[],[],,SI-2,mitigates,6
3437,,T1542.005,TFTP Boot,[],[],,SI-2,mitigates,6
3438,,T1546.006,LC_LOAD_DYLIB Addition,[],[],,SI-2,mitigates,6
3439,,T1546.010,AppInit DLLs,[],[],,SI-2,mitigates,6
3440,,T1546.011,Application Shimming,[],[],,SI-2,mitigates,6
3441,,T1547.006,Kernel Modules and Extensions,[],[],,SI-2,mitigates,6
3442,,T1548.002,Bypass User Account Control,[],[],,SI-2,mitigates,6
3443,,T1550.002,Pass the Hash,[],[],,SI-2,mitigates,6
3444,,T1552,Unsecured Credentials,[],[],,SI-2,mitigates,6
3445,,T1552.006,Group Policy Preferences,[],[],,SI-2,mitigates,6
3446,,T1559,Inter-Process Communication,[],[],,SI-2,mitigates,6
3447,,T1559.002,Dynamic Data Exchange,[],[],,SI-2,mitigates,6
3448,,T1566,Phishing,[],[],,SI-2,mitigates,6
3449,,T1566.003,Spearphishing via Service,[],[],,SI-2,mitigates,6
3450,,T1574,Hijack Execution Flow,[],[],,SI-2,mitigates,6
3451,,T1574.002,DLL Side-Loading,[],[],,SI-2,mitigates,6
3452,,T1601,Modify System Image,[],[],,SI-2,mitigates,6
3453,,T1601.001,Patch System Image,[],[],,SI-2,mitigates,6
3454,,T1601.002,Downgrade System Image,[],[],,SI-2,mitigates,6
3455,,T1001,Data Obfuscation,[],[],,SI-3,mitigates,6
3456,,T1001.001,Junk Data,[],[],,SI-3,mitigates,6
3457,,T1001.002,Steganography,[],[],,SI-3,mitigates,6
3458,,T1001.003,Protocol Impersonation,[],[],,SI-3,mitigates,6
3459,,T1003,OS Credential Dumping,[],[],,SI-3,mitigates,6
3460,,T1003.001,LSASS Memory,[],[],,SI-3,mitigates,6
3461,,T1003.002,Security Account Manager,[],[],,SI-3,mitigates,6
3462,,T1003.003,NTDS,[],[],,SI-3,mitigates,6
3463,,T1003.004,LSA Secrets,[],[],,SI-3,mitigates,6
3464,,T1003.005,Cached Domain Credentials,[],[],,SI-3,mitigates,6
3465,,T1003.006,DCSync,[],[],,SI-3,mitigates,6
3466,,T1003.007,Proc Filesystem,[],[],,SI-3,mitigates,6
3467,,T1003.008,/etc/passwd and /etc/shadow,[],[],,SI-3,mitigates,6
3468,,T1008,Fallback Channels,[],[],,SI-3,mitigates,6
3469,,T1011.001,Exfiltration Over Bluetooth,[],[],,SI-3,mitigates,6
3470,,T1021.003,Distributed Component Object Model,[],[],,SI-3,mitigates,6
3471,,T1021.005,VNC,[],[],,SI-3,mitigates,6
3472,,T1027,Obfuscated Files or Information,[],[],,SI-3,mitigates,6
3473,,T1027.002,Software Packing,[],[],,SI-3,mitigates,6
3474,,T1029,Scheduled Transfer,[],[],,SI-3,mitigates,6
3475,,T1030,Data Transfer Size Limits,[],[],,SI-3,mitigates,6
3476,,T1036,Masquerading,[],[],,SI-3,mitigates,6
3477,,T1036.003,Rename System Utilities,[],[],,SI-3,mitigates,6
3478,,T1036.005,Match Legitimate Name or Location,[],[],,SI-3,mitigates,6
3479,,T1037,Boot or Logon Initialization Scripts,[],[],,SI-3,mitigates,6
3480,,T1037.002,Logon Script (Mac),[],[],,SI-3,mitigates,6
3481,,T1037.003,Network Logon Script,[],[],,SI-3,mitigates,6
3482,,T1037.004,Rc.common,[],[],,SI-3,mitigates,6
3483,,T1037.005,Startup Items,[],[],,SI-3,mitigates,6
3484,,T1041,Exfiltration Over C2 Channel,[],[],,SI-3,mitigates,6
3485,,T1046,Network Service Scanning,[],[],,SI-3,mitigates,6
3486,,T1048,Exfiltration Over Alternative Protocol,[],[],,SI-3,mitigates,6
3487,,T1048.001,Exfiltration Over Symmetric Encrypted Non-C2 Protocol,[],[],,SI-3,mitigates,6
3488,,T1048.002,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,[],[],,SI-3,mitigates,6
3489,,T1048.003,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,[],[],,SI-3,mitigates,6
3490,,T1052,Exfiltration Over Physical Medium,[],[],,SI-3,mitigates,6
3491,,T1052.001,Exfiltration over USB,[],[],,SI-3,mitigates,6
3492,,T1055,Process Injection,[],[],,SI-3,mitigates,6
3493,,T1055.001,Dynamic-link Library Injection,[],[],,SI-3,mitigates,6
3494,,T1055.002,Portable Executable Injection,[],[],,SI-3,mitigates,6
3495,,T1055.003,Thread Execution Hijacking,[],[],,SI-3,mitigates,6
3496,,T1055.004,Asynchronous Procedure Call,[],[],,SI-3,mitigates,6
3497,,T1055.005,Thread Local Storage,[],[],,SI-3,mitigates,6
3498,,T1055.008,Ptrace System Calls,[],[],,SI-3,mitigates,6
3499,,T1055.009,Proc Memory,[],[],,SI-3,mitigates,6
3500,,T1055.011,Extra Window Memory Injection,[],[],,SI-3,mitigates,6
3501,,T1055.012,Process Hollowing,[],[],,SI-3,mitigates,6
3502,,T1055.013,Process Doppelgänging,[],[],,SI-3,mitigates,6
3503,,T1055.014,VDSO Hijacking,[],[],,SI-3,mitigates,6
3504,,T1056.002,GUI Input Capture,[],[],,SI-3,mitigates,6
3505,,T1059,Command and Scripting Interpreter,[],[],,SI-3,mitigates,6
3506,,T1059.001,PowerShell,[],[],,SI-3,mitigates,6
3507,,T1059.005,Visual Basic,[],[],,SI-3,mitigates,6
3508,,T1059.006,Python,[],[],,SI-3,mitigates,6
3509,,T1059.007,JavaScript/JScript,[],[],,SI-3,mitigates,6
3510,,T1068,Exploitation for Privilege Escalation,[],[],,SI-3,mitigates,6
3511,,T1070,Indicator Removal on Host,[],[],,SI-3,mitigates,6
3512,,T1070.001,Clear Windows Event Logs,[],[],,SI-3,mitigates,6
3513,,T1070.002,Clear Linux or Mac System Logs,[],[],,SI-3,mitigates,6
3514,,T1070.003,Clear Command History,[],[],,SI-3,mitigates,6
3515,,T1071,Application Layer Protocol,[],[],,SI-3,mitigates,6
3516,,T1071.001,Web Protocols,[],[],,SI-3,mitigates,6
3517,,T1071.002,File Transfer Protocols,[],[],,SI-3,mitigates,6
3518,,T1071.003,Mail Protocols,[],[],,SI-3,mitigates,6
3519,,T1071.004,DNS,[],[],,SI-3,mitigates,6
3520,,T1072,Software Deployment Tools,[],[],,SI-3,mitigates,6
3521,,T1080,Taint Shared Content,[],[],,SI-3,mitigates,6
3522,,T1090,Proxy,[],[],,SI-3,mitigates,6
3523,,T1090.001,Internal Proxy,[],[],,SI-3,mitigates,6
3524,,T1090.002,External Proxy,[],[],,SI-3,mitigates,6
3525,,T1091,Replication Through Removable Media,[],[],,SI-3,mitigates,6
3526,,T1092,Communication Through Removable Media,[],[],,SI-3,mitigates,6
3527,,T1095,Non-Application Layer Protocol,[],[],,SI-3,mitigates,6
3528,,T1098.004,SSH Authorized Keys,[],[],,SI-3,mitigates,6
3529,,T1102,Web Service,[],[],,SI-3,mitigates,6
3530,,T1102.001,Dead Drop Resolver,[],[],,SI-3,mitigates,6
3531,,T1102.002,Bidirectional Communication,[],[],,SI-3,mitigates,6
3532,,T1102.003,One-Way Communication,[],[],,SI-3,mitigates,6
3533,,T1104,Multi-Stage Channels,[],[],,SI-3,mitigates,6
3534,,T1105,Ingress Tool Transfer,[],[],,SI-3,mitigates,6
3535,,T1111,Two-Factor Authentication Interception,[],[],,SI-3,mitigates,6
3536,,T1132,Data Encoding,[],[],,SI-3,mitigates,6
3537,,T1132.001,Standard Encoding,[],[],,SI-3,mitigates,6
3538,,T1132.002,Non-Standard Encoding,[],[],,SI-3,mitigates,6
3539,,T1137,Office Application Startup,[],[],,SI-3,mitigates,6
3540,,T1137.001,Office Template Macros,[],[],,SI-3,mitigates,6
3541,,T1176,Browser Extensions,[],[],,SI-3,mitigates,6
3542,,T1185,Man in the Browser,[],[],,SI-3,mitigates,6
3543,,T1189,Drive-by Compromise,[],[],,SI-3,mitigates,6
3544,,T1190,Exploit Public-Facing Application,[],[],,SI-3,mitigates,6
