,comments,attack_object_id,attack_object_name,references,capability_description,capability_id,mapping_type,group,organization,creation_date,last_update,attack_version,technology_domain,mapping_framework,mapping_framework_version
3471,,T1021.005,VNC,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3472,,T1027,Obfuscated Files or Information,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3473,,T1027.002,Software Packing,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3474,,T1029,Scheduled Transfer,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3475,,T1030,Data Transfer Size Limits,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3476,,T1036,Masquerading,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3477,,T1036.003,Rename System Utilities,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3478,,T1036.005,Match Legitimate Name or Location,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3479,,T1037,Boot or Logon Initialization Scripts,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3480,,T1037.002,Logon Script (Mac),[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3481,,T1037.003,Network Logon Script,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3482,,T1037.004,Rc.common,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3483,,T1037.005,Startup Items,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3484,,T1041,Exfiltration Over C2 Channel,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3485,,T1046,Network Service Scanning,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3486,,T1048,Exfiltration Over Alternative Protocol,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3487,,T1048.001,Exfiltration Over Symmetric Encrypted Non-C2 Protocol,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3488,,T1048.002,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3489,,T1048.003,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3490,,T1052,Exfiltration Over Physical Medium,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3491,,T1052.001,Exfiltration over USB,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3492,,T1055,Process Injection,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3493,,T1055.001,Dynamic-link Library Injection,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3494,,T1055.002,Portable Executable Injection,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3495,,T1055.003,Thread Execution Hijacking,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3496,,T1055.004,Asynchronous Procedure Call,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3497,,T1055.005,Thread Local Storage,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3498,,T1055.008,Ptrace System Calls,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3499,,T1055.009,Proc Memory,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3500,,T1055.011,Extra Window Memory Injection,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3501,,T1055.012,Process Hollowing,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3502,,T1055.013,Process Doppelgänging,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3503,,T1055.014,VDSO Hijacking,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3504,,T1056.002,GUI Input Capture,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3505,,T1059,Command and Scripting Interpreter,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3506,,T1059.001,PowerShell,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3507,,T1059.005,Visual Basic,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3508,,T1059.006,Python,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3509,,T1059.007,JavaScript/JScript,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3510,,T1068,Exploitation for Privilege Escalation,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3511,,T1070,Indicator Removal on Host,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3512,,T1070.001,Clear Windows Event Logs,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3513,,T1070.002,Clear Linux or Mac System Logs,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3514,,T1070.003,Clear Command History,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3515,,T1071,Application Layer Protocol,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3516,,T1071.001,Web Protocols,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3517,,T1071.002,File Transfer Protocols,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3518,,T1071.003,Mail Protocols,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3519,,T1071.004,DNS,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3520,,T1072,Software Deployment Tools,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3521,,T1080,Taint Shared Content,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3522,,T1090,Proxy,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3523,,T1090.001,Internal Proxy,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3524,,T1090.002,External Proxy,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3525,,T1091,Replication Through Removable Media,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3526,,T1092,Communication Through Removable Media,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3527,,T1095,Non-Application Layer Protocol,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3528,,T1098.004,SSH Authorized Keys,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3529,,T1102,Web Service,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3530,,T1102.001,Dead Drop Resolver,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3531,,T1102.002,Bidirectional Communication,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3532,,T1102.003,One-Way Communication,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3533,,T1104,Multi-Stage Channels,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3534,,T1105,Ingress Tool Transfer,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3535,,T1111,Two-Factor Authentication Interception,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3536,,T1132,Data Encoding,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3537,,T1132.001,Standard Encoding,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3538,,T1132.002,Non-Standard Encoding,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3539,,T1137,Office Application Startup,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3540,,T1137.001,Office Template Macros,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3541,,T1176,Browser Extensions,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3542,,T1185,Man in the Browser,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3543,,T1189,Drive-by Compromise,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3544,,T1190,Exploit Public-Facing Application,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3545,,T1201,Password Policy Discovery,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3546,,T1203,Exploitation for Client Execution,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3547,,T1204,User Execution,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3548,,T1204.001,Malicious Link,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3549,,T1204.002,Malicious File,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3550,,T1210,Exploitation of Remote Services,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3551,,T1211,Exploitation for Defense Evasion,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3552,,T1212,Exploitation for Credential Access,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3553,,T1218.002,Control Panel,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3554,,T1219,Remote Access Software,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3555,,T1221,Template Injection,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3556,,T1485,Data Destruction,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3557,,T1486,Data Encrypted for Impact,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3558,,T1490,Inhibit System Recovery,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3559,,T1491,Defacement,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3560,,T1491.001,Internal Defacement,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3561,,T1491.002,External Defacement,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3562,,T1525,Implant Container Image,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3563,,T1539,Steal Web Session Cookie,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3564,,T1543,Create or Modify System Process,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3565,,T1543.002,Systemd Service,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3566,,T1546.002,Screensaver,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3567,,T1546.004,.bash_profile and .bashrc,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3568,,T1546.006,LC_LOAD_DYLIB Addition,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3569,,T1546.013,PowerShell Profile,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3570,,T1546.014,Emond,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3571,,T1547.002,Authentication Package,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3572,,T1547.005,Security Support Provider,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3573,,T1547.006,Kernel Modules and Extensions,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3574,,T1547.007,Re-opened Applications,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3575,,T1547.008,LSASS Driver,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3576,,T1548,Abuse Elevation Control Mechanism,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3577,,T1548.004,Elevated Execution with Prompt,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3578,,T1553.003,SIP and Trust Provider Hijacking,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3579,,T1557,Man-in-the-Middle,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3580,,T1557.001,LLMNR/NBT-NS Poisoning and SMB Relay,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3581,,T1557.002,ARP Cache Poisoning,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3582,,T1558,Steal or Forge Kerberos Tickets,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3583,,T1558.002,Silver Ticket,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3584,,T1558.003,Kerberoasting,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3585,,T1558.004,AS-REP Roasting,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3586,,T1559,Inter-Process Communication,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3587,,T1559.001,Component Object Model,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3588,,T1559.002,Dynamic Data Exchange,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3589,,T1560,Archive Collected Data,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3590,,T1560.001,Archive via Utility,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3591,,T1561,Disk Wipe,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3592,,T1561.001,Disk Content Wipe,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3593,,T1561.002,Disk Structure Wipe,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3594,,T1562,Impair Defenses,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3595,,T1562.001,Disable or Modify Tools,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3596,,T1562.002,Disable Windows Event Logging,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3597,,T1562.004,Disable or Modify System Firewall,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3598,,T1562.006,Indicator Blocking,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3599,,T1564.004,NTFS File Attributes,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3600,,T1566,Phishing,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3601,,T1566.001,Spearphishing Attachment,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3602,,T1566.002,Spearphishing Link,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3603,,T1566.003,Spearphishing via Service,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3604,,T1568,Dynamic Resolution,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3605,,T1568.002,Domain Generation Algorithms,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3606,,T1569,System Services,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3607,,T1569.002,Service Execution,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3608,,T1570,Lateral Tool Transfer,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3609,,T1571,Non-Standard Port,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3610,,T1572,Protocol Tunneling,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3611,,T1573,Encrypted Channel,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3612,,T1573.001,Symmetric Cryptography,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3613,,T1573.002,Asymmetric Cryptography,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3614,,T1574,Hijack Execution Flow,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3615,,T1574.001,DLL Search Order Hijacking,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3616,,T1574.002,DLL Side-Loading,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3617,,T1574.004,Dylib Hijacking,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3618,,T1574.007,Path Interception by PATH Environment Variable,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3619,,T1574.008,Path Interception by Search Order Hijacking,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3620,,T1574.009,Path Interception by Unquoted Path,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3621,,T1598,Phishing for Information,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3622,,T1598.001,Spearphishing Service,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3623,,T1598.002,Spearphishing Attachment,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3624,,T1598.003,Spearphishing Link,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3625,,T1602,Data from Configuration Repository,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3626,,T1602.001,SNMP (MIB Dump),[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3627,,T1602.002,Network Device Configuration Dump,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3628,,T1001,Data Obfuscation,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3629,,T1001.001,Junk Data,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3630,,T1001.002,Steganography,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3631,,T1001.003,Protocol Impersonation,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3632,,T1003,OS Credential Dumping,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3633,,T1003.001,LSASS Memory,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3634,,T1003.002,Security Account Manager,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
3635,,T1003.003,NTDS,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,,02/03/2021,10/27/2021,8.2,enterprise,nist_800_53,r4
