,comments,attack_object_id,attack_object_name,references,capability_description,capability_id,mapping_type,group,status,organization,creation_date,last_update,attack_version,technology_domain,mapping_framework,mapping_framework_version
3740,,T1187,Forced Authentication,[],Boundary Protection,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3741,,T1204.001,Malicious Link,[],Boundary Protection,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3742,,T1204.003,Malicious Image,[],Boundary Protection,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3743,,T1489,Service Stop,[],Boundary Protection,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3744,,T1498,Network Denial of Service,[],Boundary Protection,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3745,,T1505.004,IIS Components,[],Boundary Protection,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3746,,T1542,Pre-OS Boot,[],Boundary Protection,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3747,,T1542.004,ROMMONkit,[],Boundary Protection,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3748,,T1542.005,TFTP Boot,[],Boundary Protection,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3749,,T1552,Unsecured Credentials,[],Boundary Protection,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3750,,T1552.001,Credentials In Files,[],Boundary Protection,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3751,,T1552.004,Private Keys,[],Boundary Protection,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3752,,T1557.002,ARP Cache Poisoning,[],Boundary Protection,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3753,,T1559.001,Component Object Model,[],Boundary Protection,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3754,,T1560,Archive Collected Data,[],Boundary Protection,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3755,,T1563,Remote Service Session Hijacking,[],Boundary Protection,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3756,,T1563.002,RDP Hijacking,[],Boundary Protection,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3757,,T1566,Phishing,[],Boundary Protection,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3758,,T1566.001,Spearphishing Attachment,[],Boundary Protection,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3759,,T1566.003,Spearphishing via Service,[],Boundary Protection,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3760,,T1567.001,Exfiltration to Code Repository,[],Boundary Protection,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3761,,T1568,Dynamic Resolution,[],Boundary Protection,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3762,,T1571,Non-Standard Port,[],Boundary Protection,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3763,,T1572,Protocol Tunneling,[],Boundary Protection,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3764,,T1573,Encrypted Channel,[],Boundary Protection,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3765,,T1573.001,Symmetric Cryptography,[],Boundary Protection,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3766,,T1573.002,Asymmetric Cryptography,[],Boundary Protection,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3767,,T1598,Phishing for Information,[],Boundary Protection,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3768,,T1598.001,Spearphishing Service,[],Boundary Protection,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3769,,T1598.002,Spearphishing Attachment,[],Boundary Protection,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3770,,T1599.001,Network Address Translation Traversal,[],Boundary Protection,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3771,,T1602,Data from Configuration Repository,[],Boundary Protection,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3772,,T1602.001,SNMP (MIB Dump),[],Boundary Protection,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3773,,T1612,Build Image on Host,[],Boundary Protection,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3774,,T1613,Container and Resource Discovery,[],Boundary Protection,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3775,,T1046,Network Service Scanning,[],Boundary Protection,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3776,,T1055,Process Injection,[],Boundary Protection,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3777,,T1055.001,Dynamic-link Library Injection,[],Boundary Protection,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3778,,T1055.014,VDSO Hijacking,[],Boundary Protection,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3779,,T1068,Exploitation for Privilege Escalation,[],Boundary Protection,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3780,,T1133,External Remote Services,[],Boundary Protection,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3781,,T1199,Trusted Relationship,[],Boundary Protection,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3782,,T1212,Exploitation for Credential Access,[],Boundary Protection,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3783,,T1482,Domain Trust Discovery,[],Boundary Protection,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3784,,T1530,Data from Cloud Storage Object,[],Boundary Protection,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3785,,T1552.007,Container API,[],Boundary Protection,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3786,,T1557,Adversary-in-the-Middle,[],Boundary Protection,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3787,,T1557.001,LLMNR/NBT-NS Poisoning and SMB Relay,[],Boundary Protection,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3788,,T1560.001,Archive via Utility,[],Boundary Protection,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3789,,T1566.002,Spearphishing Link,[],Boundary Protection,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3790,,T1598.003,Spearphishing Link,[],Boundary Protection,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3791,,T1599,Network Boundary Bridging,[],Boundary Protection,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3792,,T1611,Escape to Host,[],Boundary Protection,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3793,,T1204,User Execution,[],Boundary Protection,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3794,,T1204.002,Malicious File,[],Boundary Protection,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3795,,T1622,Debugger Evasion,[],Boundary Protection,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3796,,T1648,Serverless Execution,[],Boundary Protection,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3797,,T1557.003,DHCP Spoofing,[],Boundary Protection,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3798,,T1583.007,Serverless,[],Boundary Protection,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3799,,T1584.007,Serverless,[],Boundary Protection ,SC-7,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3800,,T1020.001,Traffic Duplication,[],Transmission Confidentiality and Integrity,SC-8,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3801,,T1550.001,Application Access Token,[],Transmission Confidentiality and Integrity,SC-8,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3802,,T1562.006,Indicator Blocking,[],Transmission Confidentiality and Integrity,SC-8,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3803,,T1602.002,Network Device Configuration Dump,[],Transmission Confidentiality and Integrity,SC-8,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3804,,T1090,Proxy,[],Transmission Confidentiality and Integrity,SC-8,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3805,,T1090.004,Domain Fronting,[],Transmission Confidentiality and Integrity,SC-8,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3806,,T1550.004,Web Session Cookie,[],Transmission Confidentiality and Integrity,SC-8,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3807,,T1557.002,ARP Cache Poisoning,[],Transmission Confidentiality and Integrity,SC-8,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3808,,T1562.009,Safe Mode Boot,[],Transmission Confidentiality and Integrity,SC-8,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3809,,T1602,Data from Configuration Repository,[],Transmission Confidentiality and Integrity,SC-8,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3810,,T1602.001,SNMP (MIB Dump),[],Transmission Confidentiality and Integrity,SC-8,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3811,,T1040,Network Sniffing,[],Transmission Confidentiality and Integrity,SC-8,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3812,,T1552.007,Container API,[],Transmission Confidentiality and Integrity,SC-8,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3813,,T1557,Adversary-in-the-Middle,[],Transmission Confidentiality and Integrity,SC-8,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3814,,T1557.001,LLMNR/NBT-NS Poisoning and SMB Relay,[],Transmission Confidentiality and Integrity,SC-8,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3815,,T1557.003,DHCP Spoofing,[],Transmission Confidentiality and Integrity,SC-8,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3816,,T1622,Debugger Evasion,[],Transmission Confidentiality and Integrity,SC-8,mitigates,['System and Communications Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3817,,T1059,Command and Scripting Interpreter,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3818,,T1059.001,PowerShell,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3819,,T1059.002,AppleScript,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3820,,T1059.005,Visual Basic,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3821,,T1059.008,Network Device CLI,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3822,,T1095,Non-Application Layer Protocol,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3823,,T1129,Shared Modules,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3824,,T1176,Browser Extensions,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3825,,T1190,Exploit Public-Facing Application,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3826,,T1197,BITS Jobs,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3827,,T1216,Signed Script Proxy Execution,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3828,,T1216.001,PubPrn,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3829,,T1218.003,CMSTP,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3830,,T1218.004,InstallUtil,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3831,,T1218.008,Odbcconf,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3832,,T1218.009,Regsvcs/Regasm,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3833,,T1218.010,Regsvr32,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3834,,T1218.012,Verclsid,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3835,,T1218.013,Mavinject,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3836,,T1218.014,MMC,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3837,,T1219,Remote Access Software,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3838,,T1221,Template Injection,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3839,,T1498.001,Direct Network Flood,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3840,,T1498.002,Reflection Amplification,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3841,,T1499,Endpoint Denial of Service,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3842,,T1499.001,OS Exhaustion Flood,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3843,,T1499.002,Service Exhaustion Flood,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3844,,T1499.003,Application Exhaustion Flood,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3845,,T1499.004,Application or System Exploitation,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3846,,T1537,Transfer Data to Cloud Account,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3847,,T1546.002,Screensaver,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3848,,T1546.006,LC_LOAD_DYLIB Addition,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3849,,T1547.004,Winlogon Helper DLL,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3850,,T1547.006,Kernel Modules and Extensions,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3851,,T1552.005,Cloud Instance Metadata API,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3852,,T1553.001,Gatekeeper Bypass,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3853,,T1553.005,Mark-of-the-Web Bypass,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3854,,T1570,Lateral Tool Transfer,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3855,,T1574,Hijack Execution Flow,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3856,,T1574.007,Path Interception by PATH Environment Variable,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3857,,T1602.002,Network Device Configuration Dump,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3858,,T1609,Container Administration Command,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3859,,T1021.002,SMB/Windows Admin Shares,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3860,,T1021.005,VNC,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3861,,T1036,Masquerading,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3862,,T1036.005,Match Legitimate Name or Location,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3863,,T1048,Exfiltration Over Alternative Protocol,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3864,,T1048.001,Exfiltration Over Symmetric Encrypted Non-C2 Protocol,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3865,,T1048.002,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3866,,T1048.003,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3867,,T1059.003,Windows Command Shell,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3868,,T1059.004,Unix Shell,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3869,,T1059.006,Python,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3870,,T1059.007,JavaScript,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3871,,T1071.004,DNS,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3872,,T1080,Taint Shared Content,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3873,,T1090,Proxy,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3874,,T1090.003,Multi-hop Proxy,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3875,,T1127,Trusted Developer Utilities Proxy Execution,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3876,,T1187,Forced Authentication,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3877,,T1218.001,Compiled HTML File,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3878,,T1218.002,Control Panel,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3879,,T1218.005,Mshta,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3880,,T1220,XSL Script Processing,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3881,,T1498,Network Denial of Service,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3882,,T1546.008,Accessibility Features,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3883,,T1546.009,AppCert DLLs,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3884,,T1546.010,AppInit DLLs,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3885,,T1552,Unsecured Credentials,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3886,,T1553,Subvert Trust Controls,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3887,,T1553.003,SIP and Trust Provider Hijacking,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3888,,T1557.002,ARP Cache Poisoning,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3889,,T1564.003,Hidden Window,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3890,,T1564.006,Run Virtual Instance,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3891,,T1564.009,Resource Forking,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3892,,T1572,Protocol Tunneling,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3893,,T1574.001,DLL Search Order Hijacking,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3894,,T1574.006,Dynamic Linker Hijacking,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3895,,T1574.008,Path Interception by Search Order Hijacking,[],Information Input Validation,SI-10,mitigates,['System and Information Integrity'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
