,comments,attack-object-id,attack-object-name,references,tags,mapping-description,capability-id,mapping-type,metadata-key
3892,,T1048,Exfiltration Over Alternative Protocol,[],[],,SI-10,mitigates,4
3893,,T1048.001,Exfiltration Over Symmetric Encrypted Non-C2 Protocol,[],[],,SI-10,mitigates,4
3894,,T1048.002,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,[],[],,SI-10,mitigates,4
3895,,T1048.003,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,[],[],,SI-10,mitigates,4
3896,,T1059.003,Windows Command Shell,[],[],,SI-10,mitigates,4
3897,,T1059.004,Unix Shell,[],[],,SI-10,mitigates,4
3898,,T1059.006,Python,[],[],,SI-10,mitigates,4
3899,,T1059.007,JavaScript,[],[],,SI-10,mitigates,4
3900,,T1071.004,DNS,[],[],,SI-10,mitigates,4
3901,,T1080,Taint Shared Content,[],[],,SI-10,mitigates,4
3902,,T1090,Proxy,[],[],,SI-10,mitigates,4
3903,,T1090.003,Multi-hop Proxy,[],[],,SI-10,mitigates,4
3904,,T1127,Trusted Developer Utilities Proxy Execution,[],[],,SI-10,mitigates,4
3905,,T1187,Forced Authentication,[],[],,SI-10,mitigates,4
3906,,T1218.001,Compiled HTML File,[],[],,SI-10,mitigates,4
3907,,T1218.002,Control Panel,[],[],,SI-10,mitigates,4
3908,,T1218.005,Mshta,[],[],,SI-10,mitigates,4
3909,,T1220,XSL Script Processing,[],[],,SI-10,mitigates,4
3910,,T1498,Network Denial of Service,[],[],,SI-10,mitigates,4
3911,,T1546.008,Accessibility Features,[],[],,SI-10,mitigates,4
3912,,T1546.009,AppCert DLLs,[],[],,SI-10,mitigates,4
3913,,T1552,Unsecured Credentials,[],[],,SI-10,mitigates,4
3914,,T1553,Subvert Trust Controls,[],[],,SI-10,mitigates,4
3915,,T1553.003,SIP and Trust Provider Hijacking,[],[],,SI-10,mitigates,4
3916,,T1557.002,ARP Cache Poisoning,[],[],,SI-10,mitigates,4
3917,,T1564.003,Hidden Window,[],[],,SI-10,mitigates,4
3918,,T1564.006,Run Virtual Instance,[],[],,SI-10,mitigates,4
3919,,T1564.009,Resource Forking,[],[],,SI-10,mitigates,4
3920,,T1572,Protocol Tunneling,[],[],,SI-10,mitigates,4
3921,,T1574.001,DLL Search Order Hijacking,[],[],,SI-10,mitigates,4
3922,,T1574.006,Dynamic Linker Hijacking,[],[],,SI-10,mitigates,4
3923,,T1574.008,Path Interception by Search Order Hijacking,[],[],,SI-10,mitigates,4
3924,,T1574.009,Path Interception by Unquoted Path,[],[],,SI-10,mitigates,4
3925,,T1574.012,COR_PROFILER,[],[],,SI-10,mitigates,4
3926,,T1599.001,Network Address Translation Traversal,[],[],,SI-10,mitigates,4
3927,,T1602,Data from Configuration Repository,[],[],,SI-10,mitigates,4
3928,,T1602.001,SNMP (MIB Dump),[],[],,SI-10,mitigates,4
3929,,T1070.008,Clear Mailbox Data,[],[],,SI-12,mitigates,4
3930,,T1070.001,Clear Windows Event Logs,[],[],,SI-12,mitigates,4
3931,,T1003.003,NTDS,[],[],,SI-12,mitigates,4
3932,,T1040,Network Sniffing,[],[],,SI-12,mitigates,4
3933,,T1119,Automated Collection,[],[],,SI-12,mitigates,4
3934,,T1530,Data from Cloud Storage Object,[],[],,SI-12,mitigates,4
3935,,T1557,Adversary-in-the-Middle,[],[],,SI-12,mitigates,4
3936,,T1020.001,Traffic Duplication,[],[],,SI-12,mitigates,4
3937,,T1070,Indicator Removal on Host,[],[],,SI-12,mitigates,4
3938,,T1550.001,Application Access Token,[],[],,SI-12,mitigates,4
3939,,T1558,Steal or Forge Kerberos Tickets,[],[],,SI-12,mitigates,4
3940,,T1558.003,Kerberoasting,[],[],,SI-12,mitigates,4
3941,,T1565,Data Manipulation,[],[],,SI-12,mitigates,4
3942,,T1565.001,Stored Data Manipulation,[],[],,SI-12,mitigates,4
3943,,T1565.002,Transmitted Data Manipulation,[],[],,SI-12,mitigates,4
3944,,T1602.002,Network Device Configuration Dump,[],[],,SI-12,mitigates,4
3945,,T1003,OS Credential Dumping,[],[],,SI-12,mitigates,4
3946,,T1070.002,Clear Linux or Mac System Logs,[],[],,SI-12,mitigates,4
3947,,T1114,Email Collection,[],[],,SI-12,mitigates,4
3948,,T1114.001,Local Email Collection,[],[],,SI-12,mitigates,4
3949,,T1114.002,Remote Email Collection,[],[],,SI-12,mitigates,4
3950,,T1114.003,Email Forwarding Rule,[],[],,SI-12,mitigates,4
3951,,T1548,Abuse Elevation Control Mechanism,[],[],,SI-12,mitigates,4
3952,,T1548.004,Elevated Execution with Prompt,[],[],,SI-12,mitigates,4
3953,,T1552,Unsecured Credentials,[],[],,SI-12,mitigates,4
3954,,T1552.004,Private Keys,[],[],,SI-12,mitigates,4
3955,,T1557.002,ARP Cache Poisoning,[],[],,SI-12,mitigates,4
3956,,T1558.002,Silver Ticket,[],[],,SI-12,mitigates,4
3957,,T1558.004,AS-REP Roasting,[],[],,SI-12,mitigates,4
3958,,T1602,Data from Configuration Repository,[],[],,SI-12,mitigates,4
3959,,T1602.001,SNMP (MIB Dump),[],[],,SI-12,mitigates,4
3960,,T1505,Server Software Component,[],[],,SI-14,mitigates,4
3961,,T1546.003,Windows Management Instrumentation Event Subscription,[],[],,SI-14,mitigates,4
3962,,T1547.004,Winlogon Helper DLL,[],[],,SI-14,mitigates,4
3963,,T1547.006,Kernel Modules and Extensions,[],[],,SI-14,mitigates,4
3964,,T1505.001,SQL Stored Procedures,[],[],,SI-14,mitigates,4
3965,,T1505.002,Transport Agent,[],[],,SI-14,mitigates,4
3966,,T1505.004,IIS Components,[],[],,SI-14,mitigates,4
3967,,T1557.003,DHCP Spoofing,[],[],,SI-15,mitigates,4
3968,,T1622,Debugger Evasion,[],[],,SI-15,mitigates,4
3969,,T1537,Transfer Data to Cloud Account,[],[],,SI-15,mitigates,4
3970,,T1530,Data from Cloud Storage Object,[],[],,SI-15,mitigates,4
3971,,T1557,Adversary-in-the-Middle,[],[],,SI-15,mitigates,4
3972,,T1557.001,LLMNR/NBT-NS Poisoning and SMB Relay,[],[],,SI-15,mitigates,4
3973,,T1599,Network Boundary Bridging,[],[],,SI-15,mitigates,4
3974,,T1095,Non-Application Layer Protocol,[],[],,SI-15,mitigates,4
3975,,T1197,BITS Jobs,[],[],,SI-15,mitigates,4
3976,,T1205,Traffic Signaling,[],[],,SI-15,mitigates,4
3977,,T1205.001,Port Knocking,[],[],,SI-15,mitigates,4
3978,,T1218.012,Verclsid,[],[],,SI-15,mitigates,4
3979,,T1219,Remote Access Software,[],[],,SI-15,mitigates,4
3980,,T1498.001,Direct Network Flood,[],[],,SI-15,mitigates,4
3981,,T1498.002,Reflection Amplification,[],[],,SI-15,mitigates,4
3982,,T1499,Endpoint Denial of Service,[],[],,SI-15,mitigates,4
3983,,T1499.001,OS Exhaustion Flood,[],[],,SI-15,mitigates,4
3984,,T1499.002,Service Exhaustion Flood,[],[],,SI-15,mitigates,4
3985,,T1499.003,Application Exhaustion Flood,[],[],,SI-15,mitigates,4
3986,,T1499.004,Application or System Exploitation,[],[],,SI-15,mitigates,4
3987,,T1552.005,Cloud Instance Metadata API,[],[],,SI-15,mitigates,4
3988,,T1570,Lateral Tool Transfer,[],[],,SI-15,mitigates,4
3989,,T1602.002,Network Device Configuration Dump,[],[],,SI-15,mitigates,4
3990,,T1021.002,SMB/Windows Admin Shares,[],[],,SI-15,mitigates,4
3991,,T1021.005,VNC,[],[],,SI-15,mitigates,4
3992,,T1048,Exfiltration Over Alternative Protocol,[],[],,SI-15,mitigates,4
3993,,T1048.001,Exfiltration Over Symmetric Encrypted Non-C2 Protocol,[],[],,SI-15,mitigates,4
3994,,T1048.002,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,[],[],,SI-15,mitigates,4
3995,,T1048.003,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,[],[],,SI-15,mitigates,4
3996,,T1071.004,DNS,[],[],,SI-15,mitigates,4
3997,,T1090,Proxy,[],[],,SI-15,mitigates,4
3998,,T1090.003,Multi-hop Proxy,[],[],,SI-15,mitigates,4
3999,,T1187,Forced Authentication,[],[],,SI-15,mitigates,4
4000,,T1498,Network Denial of Service,[],[],,SI-15,mitigates,4
4001,,T1552,Unsecured Credentials,[],[],,SI-15,mitigates,4
4002,,T1557.002,ARP Cache Poisoning,[],[],,SI-15,mitigates,4
4003,,T1564.009,Resource Forking,[],[],,SI-15,mitigates,4
4004,,T1572,Protocol Tunneling,[],[],,SI-15,mitigates,4
4005,,T1599.001,Network Address Translation Traversal,[],[],,SI-15,mitigates,4
4006,,T1602,Data from Configuration Repository,[],[],,SI-15,mitigates,4
4007,,T1602.001,SNMP (MIB Dump),[],[],,SI-15,mitigates,4
4008,,T1611,Escape to Host,[],[],,SI-16,mitigates,4
4009,,T1047,Windows Management Instrumentation,[],[],,SI-16,mitigates,4
4010,,T1543,Create or Modify System Process,[],[],,SI-16,mitigates,4
4011,,T1565,Data Manipulation,[],[],,SI-16,mitigates,4
4012,,T1565.001,Stored Data Manipulation,[],[],,SI-16,mitigates,4
4013,,T1565.003,Runtime Data Manipulation,[],[],,SI-16,mitigates,4
4014,,T1055.009,Proc Memory,[],[],,SI-16,mitigates,4
4015,,T1543.002,Systemd Service,[],[],,SI-16,mitigates,4
4016,,T1027.007,Dynamic API Resolution,[],[],,SI-2,mitigates,4
4017,,T1027.008,Stripped Payloads,[],[],,SI-2,mitigates,4
4018,,T1027.009,Embedded Payloads,[],[],,SI-2,mitigates,4
4019,,T1546.016,Installer Packages,[],[],,SI-2,mitigates,4
4020,,T1574.013,KernelCallbackTable,[],[],,SI-2,mitigates,4
4021,,T1574,Hijack Execution Flow,[],[],,SI-2,mitigates,4
4022,,T1055,Process Injection,[],[],,SI-2,mitigates,4
4023,,T1068,Exploitation for Privilege Escalation,[],[],,SI-2,mitigates,4
4024,,T1195.003,Compromise Hardware Supply Chain,[],[],,SI-2,mitigates,4
4025,,T1212,Exploitation for Credential Access,[],[],,SI-2,mitigates,4
4026,,T1059,Command and Scripting Interpreter,[],[],,SI-2,mitigates,4
4027,,T1211,Exploitation for Defense Evasion,[],[],,SI-2,mitigates,4
4028,,T1003.001,LSASS Memory,[],[],,SI-2,mitigates,4
4029,,T1055.001,Dynamic-link Library Injection,[],[],,SI-2,mitigates,4
4030,,T1055.014,VDSO Hijacking,[],[],,SI-2,mitigates,4
4031,,T1611,Escape to Host,[],[],,SI-2,mitigates,4
4032,,T1027,Obfuscated Files or Information,[],[],,SI-2,mitigates,4
4033,,T1027.002,Software Packing,[],[],,SI-2,mitigates,4
4034,,T1047,Windows Management Instrumentation,[],[],,SI-2,mitigates,4
4035,,T1059.001,PowerShell,[],[],,SI-2,mitigates,4
4036,,T1059.005,Visual Basic,[],[],,SI-2,mitigates,4
4037,,T1106,Native API,[],[],,SI-2,mitigates,4
4038,,T1189,Drive-by Compromise,[],[],,SI-2,mitigates,4
4039,,T1190,Exploit Public-Facing Application,[],[],,SI-2,mitigates,4
4040,,T1195,Supply Chain Compromise,[],[],,SI-2,mitigates,4
4041,,T1195.001,Compromise Software Dependencies and Development Tools,[],[],,SI-2,mitigates,4
4042,,T1195.002,Compromise Software Supply Chain,[],[],,SI-2,mitigates,4
4043,,T1204,User Execution,[],[],,SI-2,mitigates,4
4044,,T1210,Exploitation of Remote Services,[],[],,SI-2,mitigates,4
4045,,T1213.003,Code Repositories,[],[],,SI-2,mitigates,4
4046,,T1221,Template Injection,[],[],,SI-2,mitigates,4
4047,,T1495,Firmware Corruption,[],[],,SI-2,mitigates,4
4048,,T1525,Implant Internal Image,[],[],,SI-2,mitigates,4
4049,,T1546.006,LC_LOAD_DYLIB Addition,[],[],,SI-2,mitigates,4
4050,,T1547.006,Kernel Modules and Extensions,[],[],,SI-2,mitigates,4
4051,,T1548.002,Bypass User Account Control,[],[],,SI-2,mitigates,4
4052,,T1559,Inter-Process Communication,[],[],,SI-2,mitigates,4
4053,,T1559.002,Dynamic Data Exchange,[],[],,SI-2,mitigates,4
4054,,T1003,OS Credential Dumping,[],[],,SI-2,mitigates,4
4055,,T1055.002,Portable Executable Injection,[],[],,SI-2,mitigates,4
4056,,T1055.003,Thread Execution Hijacking,[],[],,SI-2,mitigates,4
4057,,T1055.004,Asynchronous Procedure Call,[],[],,SI-2,mitigates,4
4058,,T1055.005,Thread Local Storage,[],[],,SI-2,mitigates,4
4059,,T1055.008,Ptrace System Calls,[],[],,SI-2,mitigates,4
4060,,T1055.009,Proc Memory,[],[],,SI-2,mitigates,4
4061,,T1055.011,Extra Window Memory Injection,[],[],,SI-2,mitigates,4
4062,,T1055.012,Process Hollowing,[],[],,SI-2,mitigates,4
4063,,T1055.013,Process Doppelgänging,[],[],,SI-2,mitigates,4
4064,,T1059.006,Python,[],[],,SI-2,mitigates,4
4065,,T1072,Software Deployment Tools,[],[],,SI-2,mitigates,4
4066,,T1137,Office Application Startup,[],[],,SI-2,mitigates,4
4067,,T1137.003,Outlook Forms,[],[],,SI-2,mitigates,4
4068,,T1137.004,Outlook Home Page,[],[],,SI-2,mitigates,4
4069,,T1137.005,Outlook Rules,[],[],,SI-2,mitigates,4
4070,,T1204.001,Malicious Link,[],[],,SI-2,mitigates,4
4071,,T1204.003,Malicious Image,[],[],,SI-2,mitigates,4
4072,,T1542,Pre-OS Boot,[],[],,SI-2,mitigates,4
4073,,T1542.001,System Firmware,[],[],,SI-2,mitigates,4
4074,,T1542.003,Bootkit,[],[],,SI-2,mitigates,4
4075,,T1542.004,ROMMONkit,[],[],,SI-2,mitigates,4
4076,,T1542.005,TFTP Boot,[],[],,SI-2,mitigates,4
4077,,T1546.010,AppInit DLLs,[],[],,SI-2,mitigates,4
4078,,T1546.011,Application Shimming,[],[],,SI-2,mitigates,4
4079,,T1550.002,Pass the Hash,[],[],,SI-2,mitigates,4
4080,,T1552,Unsecured Credentials,[],[],,SI-2,mitigates,4
4081,,T1552.006,Group Policy Preferences,[],[],,SI-2,mitigates,4
4082,,T1553,Subvert Trust Controls,[],[],,SI-2,mitigates,4
4083,,T1553.006,Code Signing Policy Modification,[],[],,SI-2,mitigates,4
4084,,T1555.005,Password Managers,[],[],,SI-2,mitigates,4
4085,,T1566,Phishing,[],[],,SI-2,mitigates,4
4086,,T1566.003,Spearphishing via Service,[],[],,SI-2,mitigates,4
4087,,T1574.002,DLL Side-Loading,[],[],,SI-2,mitigates,4
4088,,T1601,Modify System Image,[],[],,SI-2,mitigates,4
4089,,T1601.001,Patch System Image,[],[],,SI-2,mitigates,4
4090,,T1601.002,Downgrade System Image,[],[],,SI-2,mitigates,4
4091,,T1606,Forge Web Credentials,[],[],,SI-2,mitigates,4
4092,,T1606.001,Web Cookies,[],[],,SI-2,mitigates,4
4093,,T1055.015,ListPlanting,[],[],,SI-3,mitigates,4
4094,,T1027.007,Dynamic API Resolution,[],[],,SI-3,mitigates,4
4095,,T1027.008,Stripped Payloads,[],[],,SI-3,mitigates,4
4096,,T1027.009,Embedded Payloads,[],[],,SI-3,mitigates,4
4097,,T1070.007,Clear Network Connection History and Configurations,[],[],,SI-3,mitigates,4
4098,,T1070.008,Clear Mailbox Data,[],[],,SI-3,mitigates,4
4099,,T1070.009,Clear Persistence,[],[],,SI-3,mitigates,4
4100,,T1546.016,Installer Packages,[],[],,SI-3,mitigates,4
4101,,T1574.013,KernelCallbackTable,[],[],,SI-3,mitigates,4
4102,,T1557.003,DHCP Spoofing,[],[],,SI-3,mitigates,4
4103,,T1622,Debugger Evasion,[],[],,SI-3,mitigates,4
4104,,T1562,Impair Defenses,[],[],,SI-3,mitigates,4
4105,,T1574,Hijack Execution Flow,[],[],,SI-3,mitigates,4
4106,,T1055,Process Injection,[],[],,SI-3,mitigates,4
4107,,T1068,Exploitation for Privilege Escalation,[],[],,SI-3,mitigates,4
4108,,T1212,Exploitation for Credential Access,[],[],,SI-3,mitigates,4
4109,,T1059,Command and Scripting Interpreter,[],[],,SI-3,mitigates,4
4110,,T1070.001,Clear Windows Event Logs,[],[],,SI-3,mitigates,4
4111,,T1203,Exploitation for Client Execution,[],[],,SI-3,mitigates,4
4112,,T1211,Exploitation for Defense Evasion,[],[],,SI-3,mitigates,4
4113,,T1567,Exfiltration Over Web Service,[],[],,SI-3,mitigates,4
4114,,T1574.007,Path Interception by PATH Environment Variable,[],[],,SI-3,mitigates,4
4115,,T1003.001,LSASS Memory,[],[],,SI-3,mitigates,4
4116,,T1003.002,Security Account Manager,[],[],,SI-3,mitigates,4
4117,,T1003.003,NTDS,[],[],,SI-3,mitigates,4
4118,,T1005,Data from Local System,[],[],,SI-3,mitigates,4
4119,,T1046,Network Service Scanning,[],[],,SI-3,mitigates,4
4120,,T1055.001,Dynamic-link Library Injection,[],[],,SI-3,mitigates,4
4121,,T1055.014,VDSO Hijacking,[],[],,SI-3,mitigates,4
4122,,T1056.002,GUI Input Capture,[],[],,SI-3,mitigates,4
4123,,T1091,Replication Through Removable Media,[],[],,SI-3,mitigates,4
4124,,T1111,Two-Factor Authentication Interception,[],[],,SI-3,mitigates,4
4125,,T1201,Password Policy Discovery,[],[],,SI-3,mitigates,4
4126,,T1218,Signed Binary Proxy Execution,[],[],,SI-3,mitigates,4
4127,,T1557,Adversary-in-the-Middle,[],[],,SI-3,mitigates,4
4128,,T1557.001,LLMNR/NBT-NS Poisoning and SMB Relay,[],[],,SI-3,mitigates,4
4129,,T1560.001,Archive via Utility,[],[],,SI-3,mitigates,4
4130,,T1566.002,Spearphishing Link,[],[],,SI-3,mitigates,4
4131,,T1598.003,Spearphishing Link,[],[],,SI-3,mitigates,4
4132,,T1611,Escape to Host,[],[],,SI-3,mitigates,4
4133,,T1011.001,Exfiltration Over Bluetooth,[],[],,SI-3,mitigates,4
4134,,T1027,Obfuscated Files or Information,[],[],,SI-3,mitigates,4
4135,,T1027.002,Software Packing,[],[],,SI-3,mitigates,4
4136,,T1037.002,Logon Script (Mac),[],[],,SI-3,mitigates,4
4137,,T1037.005,Startup Items,[],[],,SI-3,mitigates,4
4138,,T1047,Windows Management Instrumentation,[],[],,SI-3,mitigates,4
4139,,T1059.001,PowerShell,[],[],,SI-3,mitigates,4
4140,,T1059.005,Visual Basic,[],[],,SI-3,mitigates,4
4141,,T1070,Indicator Removal on Host,[],[],,SI-3,mitigates,4
4142,,T1070.003,Clear Command History,[],[],,SI-3,mitigates,4
4143,,T1095,Non-Application Layer Protocol,[],[],,SI-3,mitigates,4
4144,,T1098.004,SSH Authorized Keys,[],[],,SI-3,mitigates,4
4145,,T1105,Ingress Tool Transfer,[],[],,SI-3,mitigates,4
4146,,T1106,Native API,[],[],,SI-3,mitigates,4
4147,,T1176,Browser Extensions,[],[],,SI-3,mitigates,4
4148,,T1189,Drive-by Compromise,[],[],,SI-3,mitigates,4
4149,,T1190,Exploit Public-Facing Application,[],[],,SI-3,mitigates,4
4150,,T1204,User Execution,[],[],,SI-3,mitigates,4
4151,,T1204.002,Malicious File,[],[],,SI-3,mitigates,4
4152,,T1210,Exploitation of Remote Services,[],[],,SI-3,mitigates,4
4153,,T1218.003,CMSTP,[],[],,SI-3,mitigates,4
4154,,T1218.004,InstallUtil,[],[],,SI-3,mitigates,4
4155,,T1218.008,Odbcconf,[],[],,SI-3,mitigates,4
4156,,T1218.009,Regsvcs/Regasm,[],[],,SI-3,mitigates,4
4157,,T1218.012,Verclsid,[],[],,SI-3,mitigates,4
4158,,T1218.013,Mavinject,[],[],,SI-3,mitigates,4
4159,,T1218.014,MMC,[],[],,SI-3,mitigates,4
4160,,T1219,Remote Access Software,[],[],,SI-3,mitigates,4
4161,,T1221,Template Injection,[],[],,SI-3,mitigates,4
4162,,T1486,Data Encrypted for Impact,[],[],,SI-3,mitigates,4
4163,,T1490,Inhibit System Recovery,[],[],,SI-3,mitigates,4
4164,,T1491,Defacement,[],[],,SI-3,mitigates,4
4165,,T1491.001,Internal Defacement,[],[],,SI-3,mitigates,4
4166,,T1491.002,External Defacement,[],[],,SI-3,mitigates,4
4167,,T1505,Server Software Component,[],[],,SI-3,mitigates,4
4168,,T1525,Implant Internal Image,[],[],,SI-3,mitigates,4
4169,,T1543,Create or Modify System Process,[],[],,SI-3,mitigates,4
4170,,T1546.002,Screensaver,[],[],,SI-3,mitigates,4
4171,,T1546.003,Windows Management Instrumentation Event Subscription,[],[],,SI-3,mitigates,4
4172,,T1546.006,LC_LOAD_DYLIB Addition,[],[],,SI-3,mitigates,4
4173,,T1547.002,Authentication Package,[],[],,SI-3,mitigates,4
4174,,T1547.006,Kernel Modules and Extensions,[],[],,SI-3,mitigates,4
4175,,T1547.007,Re-opened Applications,[],[],,SI-3,mitigates,4
4176,,T1547.008,LSASS Driver,[],[],,SI-3,mitigates,4
4177,,T1558,Steal or Forge Kerberos Tickets,[],[],,SI-3,mitigates,4
4178,,T1558.003,Kerberoasting,[],[],,SI-3,mitigates,4
4179,,T1559,Inter-Process Communication,[],[],,SI-3,mitigates,4
4180,,T1559.002,Dynamic Data Exchange,[],[],,SI-3,mitigates,4
4181,,T1562.001,Disable or Modify Tools,[],[],,SI-3,mitigates,4
4182,,T1562.006,Indicator Blocking,[],[],,SI-3,mitigates,4
4183,,T1568.002,Domain Generation Algorithms,[],[],,SI-3,mitigates,4
4184,,T1570,Lateral Tool Transfer,[],[],,SI-3,mitigates,4
4185,,T1602.002,Network Device Configuration Dump,[],[],,SI-3,mitigates,4
4186,,T1001,Data Obfuscation,[],[],,SI-3,mitigates,4
4187,,T1001.001,Junk Data,[],[],,SI-3,mitigates,4
4188,,T1001.002,Steganography,[],[],,SI-3,mitigates,4
4189,,T1001.003,Protocol Impersonation,[],[],,SI-3,mitigates,4
4190,,T1003,OS Credential Dumping,[],[],,SI-3,mitigates,4
4191,,T1003.004,LSA Secrets,[],[],,SI-3,mitigates,4
4192,,T1003.005,Cached Domain Credentials,[],[],,SI-3,mitigates,4
4193,,T1003.006,DCSync,[],[],,SI-3,mitigates,4
4194,,T1003.007,Proc Filesystem,[],[],,SI-3,mitigates,4
4195,,T1003.008,/etc/passwd and /etc/shadow,[],[],,SI-3,mitigates,4
4196,,T1008,Fallback Channels,[],[],,SI-3,mitigates,4
4197,,T1021.003,Distributed Component Object Model,[],[],,SI-3,mitigates,4
4198,,T1021.005,VNC,[],[],,SI-3,mitigates,4
4199,,T1025,Data from Removable Media,[],[],,SI-3,mitigates,4
4200,,T1029,Scheduled Transfer,[],[],,SI-3,mitigates,4
4201,,T1030,Data Transfer Size Limits,[],[],,SI-3,mitigates,4
4202,,T1036,Masquerading,[],[],,SI-3,mitigates,4
4203,,T1036.003,Rename System Utilities,[],[],,SI-3,mitigates,4
4204,,T1036.005,Match Legitimate Name or Location,[],[],,SI-3,mitigates,4
4205,,T1037,Boot or Logon Initialization Scripts,[],[],,SI-3,mitigates,4
4206,,T1037.003,Network Logon Script,[],[],,SI-3,mitigates,4
4207,,T1037.004,RC Scripts,[],[],,SI-3,mitigates,4
4208,,T1041,Exfiltration Over C2 Channel,[],[],,SI-3,mitigates,4
4209,,T1048,Exfiltration Over Alternative Protocol,[],[],,SI-3,mitigates,4
4210,,T1048.001,Exfiltration Over Symmetric Encrypted Non-C2 Protocol,[],[],,SI-3,mitigates,4
4211,,T1048.002,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,[],[],,SI-3,mitigates,4
4212,,T1048.003,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,[],[],,SI-3,mitigates,4
4213,,T1052,Exfiltration Over Physical Medium,[],[],,SI-3,mitigates,4
4214,,T1052.001,Exfiltration over USB,[],[],,SI-3,mitigates,4
4215,,T1055.002,Portable Executable Injection,[],[],,SI-3,mitigates,4
4216,,T1055.003,Thread Execution Hijacking,[],[],,SI-3,mitigates,4
4217,,T1055.004,Asynchronous Procedure Call,[],[],,SI-3,mitigates,4
4218,,T1055.005,Thread Local Storage,[],[],,SI-3,mitigates,4
4219,,T1055.008,Ptrace System Calls,[],[],,SI-3,mitigates,4
4220,,T1055.009,Proc Memory,[],[],,SI-3,mitigates,4
4221,,T1055.011,Extra Window Memory Injection,[],[],,SI-3,mitigates,4
4222,,T1055.012,Process Hollowing,[],[],,SI-3,mitigates,4
4223,,T1055.013,Process Doppelgänging,[],[],,SI-3,mitigates,4
4224,,T1059.006,Python,[],[],,SI-3,mitigates,4
4225,,T1059.007,JavaScript,[],[],,SI-3,mitigates,4
4226,,T1070.002,Clear Linux or Mac System Logs,[],[],,SI-3,mitigates,4
4227,,T1071,Application Layer Protocol,[],[],,SI-3,mitigates,4
4228,,T1071.001,Web Protocols,[],[],,SI-3,mitigates,4
4229,,T1071.002,File Transfer Protocols,[],[],,SI-3,mitigates,4
4230,,T1071.003,Mail Protocols,[],[],,SI-3,mitigates,4
4231,,T1071.004,DNS,[],[],,SI-3,mitigates,4
4232,,T1072,Software Deployment Tools,[],[],,SI-3,mitigates,4
4233,,T1080,Taint Shared Content,[],[],,SI-3,mitigates,4
4234,,T1090,Proxy,[],[],,SI-3,mitigates,4
4235,,T1090.001,Internal Proxy,[],[],,SI-3,mitigates,4
4236,,T1090.002,External Proxy,[],[],,SI-3,mitigates,4
4237,,T1092,Communication Through Removable Media,[],[],,SI-3,mitigates,4
4238,,T1102,Web Service,[],[],,SI-3,mitigates,4
4239,,T1102.001,Dead Drop Resolver,[],[],,SI-3,mitigates,4
4240,,T1102.002,Bidirectional Communication,[],[],,SI-3,mitigates,4
4241,,T1102.003,One-Way Communication,[],[],,SI-3,mitigates,4
4242,,T1104,Multi-Stage Channels,[],[],,SI-3,mitigates,4
4243,,T1132,Data Encoding,[],[],,SI-3,mitigates,4
4244,,T1132.001,Standard Encoding,[],[],,SI-3,mitigates,4
4245,,T1132.002,Non-Standard Encoding,[],[],,SI-3,mitigates,4
4246,,T1137,Office Application Startup,[],[],,SI-3,mitigates,4
4247,,T1137.001,Office Template Macros,[],[],,SI-3,mitigates,4
4248,,T1185,Browser Session Hijacking,[],[],,SI-3,mitigates,4
4249,,T1204.001,Malicious Link,[],[],,SI-3,mitigates,4
4250,,T1204.003,Malicious Image,[],[],,SI-3,mitigates,4
4251,,T1218.001,Compiled HTML File,[],[],,SI-3,mitigates,4
4252,,T1218.002,Control Panel,[],[],,SI-3,mitigates,4
4253,,T1218.005,Mshta,[],[],,SI-3,mitigates,4
4254,,T1485,Data Destruction,[],[],,SI-3,mitigates,4
4255,,T1505.001,SQL Stored Procedures,[],[],,SI-3,mitigates,4
4256,,T1505.002,Transport Agent,[],[],,SI-3,mitigates,4
4257,,T1505.004,IIS Components,[],[],,SI-3,mitigates,4
4258,,T1539,Steal Web Session Cookie,[],[],,SI-3,mitigates,4
4259,,T1543.002,Systemd Service,[],[],,SI-3,mitigates,4
4260,,T1546.004,Unix Shell Configuration Modification,[],[],,SI-3,mitigates,4
4261,,T1546.013,PowerShell Profile,[],[],,SI-3,mitigates,4
4262,,T1546.014,Emond,[],[],,SI-3,mitigates,4
4263,,T1547.005,Security Support Provider,[],[],,SI-3,mitigates,4
4264,,T1547.013,XDG Autostart Entries,[],[],,SI-3,mitigates,4
4265,,T1548,Abuse Elevation Control Mechanism,[],[],,SI-3,mitigates,4
4266,,T1548.004,Elevated Execution with Prompt,[],[],,SI-3,mitigates,4
4267,,T1553.003,SIP and Trust Provider Hijacking,[],[],,SI-3,mitigates,4
4268,,T1557.002,ARP Cache Poisoning,[],[],,SI-3,mitigates,4
4269,,T1558.002,Silver Ticket,[],[],,SI-3,mitigates,4
4270,,T1558.004,AS-REP Roasting,[],[],,SI-3,mitigates,4
4271,,T1559.001,Component Object Model,[],[],,SI-3,mitigates,4
4272,,T1560,Archive Collected Data,[],[],,SI-3,mitigates,4
