,comments,attack_object_id,attack_object_name,references,capability_description,capability_id,mapping_type,group,status,organization,creation_date,last_update,attack_version,technology_domain,mapping_framework,mapping_framework_version
4192,,T1003.005,Cached Domain Credentials,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4193,,T1003.006,DCSync,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4194,,T1003.007,Proc Filesystem,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4195,,T1003.008,/etc/passwd and /etc/shadow,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4196,,T1008,Fallback Channels,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4197,,T1021.003,Distributed Component Object Model,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4198,,T1021.005,VNC,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4199,,T1025,Data from Removable Media,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4200,,T1029,Scheduled Transfer,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4201,,T1030,Data Transfer Size Limits,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4202,,T1036,Masquerading,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4203,,T1036.003,Rename System Utilities,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4204,,T1036.005,Match Legitimate Name or Location,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4205,,T1037,Boot or Logon Initialization Scripts,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4206,,T1037.003,Network Logon Script,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4207,,T1037.004,RC Scripts,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4208,,T1041,Exfiltration Over C2 Channel,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4209,,T1048,Exfiltration Over Alternative Protocol,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4210,,T1048.001,Exfiltration Over Symmetric Encrypted Non-C2 Protocol,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4211,,T1048.002,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4212,,T1048.003,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4213,,T1052,Exfiltration Over Physical Medium,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4214,,T1052.001,Exfiltration over USB,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4215,,T1055.002,Portable Executable Injection,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4216,,T1055.003,Thread Execution Hijacking,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4217,,T1055.004,Asynchronous Procedure Call,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4218,,T1055.005,Thread Local Storage,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4219,,T1055.008,Ptrace System Calls,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4220,,T1055.009,Proc Memory,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4221,,T1055.011,Extra Window Memory Injection,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4222,,T1055.012,Process Hollowing,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4223,,T1055.013,Process Doppelgänging,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4224,,T1059.006,Python,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4225,,T1059.007,JavaScript,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4226,,T1070.002,Clear Linux or Mac System Logs,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4227,,T1071,Application Layer Protocol,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4228,,T1071.001,Web Protocols,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4229,,T1071.002,File Transfer Protocols,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4230,,T1071.003,Mail Protocols,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4231,,T1071.004,DNS,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4232,,T1072,Software Deployment Tools,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4233,,T1080,Taint Shared Content,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4234,,T1090,Proxy,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4235,,T1090.001,Internal Proxy,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4236,,T1090.002,External Proxy,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4237,,T1092,Communication Through Removable Media,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4238,,T1102,Web Service,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4239,,T1102.001,Dead Drop Resolver,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4240,,T1102.002,Bidirectional Communication,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4241,,T1102.003,One-Way Communication,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4242,,T1104,Multi-Stage Channels,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4243,,T1132,Data Encoding,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4244,,T1132.001,Standard Encoding,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4245,,T1132.002,Non-Standard Encoding,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4246,,T1137,Office Application Startup,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4247,,T1137.001,Office Template Macros,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4248,,T1185,Browser Session Hijacking,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4249,,T1204.001,Malicious Link,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4250,,T1204.003,Malicious Image,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4251,,T1218.001,Compiled HTML File,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4252,,T1218.002,Control Panel,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4253,,T1218.005,Mshta,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4254,,T1485,Data Destruction,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4255,,T1505.001,SQL Stored Procedures,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4256,,T1505.002,Transport Agent,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4257,,T1505.004,IIS Components,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4258,,T1539,Steal Web Session Cookie,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4259,,T1543.002,Systemd Service,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4260,,T1546.004,Unix Shell Configuration Modification,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4261,,T1546.013,PowerShell Profile,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4262,,T1546.014,Emond,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4263,,T1547.005,Security Support Provider,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4264,,T1547.013,XDG Autostart Entries,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4265,,T1548,Abuse Elevation Control Mechanism,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4266,,T1548.004,Elevated Execution with Prompt,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4267,,T1553.003,SIP and Trust Provider Hijacking,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4268,,T1557.002,ARP Cache Poisoning,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4269,,T1558.002,Silver Ticket,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4270,,T1558.004,AS-REP Roasting,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4271,,T1559.001,Component Object Model,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4272,,T1560,Archive Collected Data,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4273,,T1561,Disk Wipe,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4274,,T1561.001,Disk Content Wipe,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4275,,T1561.002,Disk Structure Wipe,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4276,,T1562.002,Disable Windows Event Logging,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4277,,T1562.004,Disable or Modify System Firewall,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4278,,T1564.004,NTFS File Attributes,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4279,,T1564.008,Email Hiding Rules,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4280,,T1564.009,Resource Forking,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4281,,T1566,Phishing,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4282,,T1566.001,Spearphishing Attachment,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4283,,T1566.003,Spearphishing via Service,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4284,,T1568,Dynamic Resolution,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4285,,T1569,System Services,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4286,,T1569.002,Service Execution,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4287,,T1571,Non-Standard Port,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4288,,T1572,Protocol Tunneling,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4289,,T1573,Encrypted Channel,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4290,,T1573.001,Symmetric Cryptography,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4291,,T1573.002,Asymmetric Cryptography,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4292,,T1574.001,DLL Search Order Hijacking,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4293,,T1574.004,Dylib Hijacking,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4294,,T1574.008,Path Interception by Search Order Hijacking,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4295,,T1574.009,Path Interception by Unquoted Path,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4296,,T1598,Phishing for Information,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4297,,T1598.001,Spearphishing Service,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4298,,T1598.002,Spearphishing Attachment,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4299,,T1602,Data from Configuration Repository,[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4300,,T1602.001,SNMP (MIB Dump),[],Malicious Code Protection,SI-3,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4301,,T1027.007,Dynamic API Resolution,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4302,,T1027.008,Stripped Payloads,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4303,,T1027.009,Embedded Payloads,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4304,,T1070.007,Clear Network Connection History and Configurations,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4305,,T1070.008,Clear Mailbox Data,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4306,,T1070.009,Clear Persistence,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4307,,T1205.002,Socket Filters,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4308,,T1505.005,Terminal Services DLL,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4309,,T1546.016,Installer Packages,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4310,,T1559.003,XPC Services,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4311,,T1564.010,Process Argument Spoofing,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4312,,T1574.013,KernelCallbackTable,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4313,,T1648,Serverless Execution,[],System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4314,,T1557.003,DHCP Spoofing,[],System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4315,,T1622,Debugger Evasion,[],System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4316,,T1647,Plist File Modification,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4317,,T1556,Modify Authentication Process,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4318,,T1553.005,Mark-of-the-Web Bypass,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4319,,T1562,Impair Defenses,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4320,,T1574,Hijack Execution Flow,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4321,,T1610,Deploy Container,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4322,,T1055,Process Injection,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4323,,T1068,Exploitation for Privilege Escalation,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4324,,T1087.001,Local Account,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4325,,T1087.002,Domain Account,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4326,,T1133,External Remote Services,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4327,,T1212,Exploitation for Credential Access,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4328,,T1059,Command and Scripting Interpreter,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4329,,T1070.001,Clear Windows Event Logs,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4330,,T1203,Exploitation for Client Execution,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4331,,T1211,Exploitation for Defense Evasion,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4332,,T1537,Transfer Data to Cloud Account,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4333,,T1567,Exfiltration Over Web Service,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4334,,T1574.007,Path Interception by PATH Environment Variable,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4335,,T1003.001,LSASS Memory,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4336,,T1003.002,Security Account Manager,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4337,,T1003.003,NTDS,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4338,,T1005,Data from Local System,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4339,,T1040,Network Sniffing,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4340,,T1046,Network Service Scanning,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4341,,T1055.001,Dynamic-link Library Injection,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4342,,T1055.014,VDSO Hijacking,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4343,,T1056.002,GUI Input Capture,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4344,,T1078,Valid Accounts,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4345,,T1091,Replication Through Removable Media,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4346,,T1110.001,Password Guessing,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4347,,T1110.002,Password Cracking,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4348,,T1111,Two-Factor Authentication Interception,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
4349,,T1119,Automated Collection,[],Information System Monitoring,SI-4,mitigates,System and Information Integrity,complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev4
