,comments,attack_object_id,attack_object_name,references,tags,capability_description,capability_id,mapping_type,score_category,score_value,related_score,metadata_key
323,"This mapping was rated as significant due to the control’s notable detection accuracy, mappable threat coverage, and time-related factors (e.g., real-time).

SCC also provides users with compliance mappings that scan environments against violations according to PCI-DSS v3.2.1, OWASP Top Ten, NIST 800-53, and ISO 27001. 

To improve cyber-situational awareness and detection against various threats, SCC ingests logging data from multiple sources. Cloud Audit Admin Activity logs are always enabled by default and cannot be disabled. SCC Premium consumes logs automatically when activated. SSH Logs and syslog inform the brute force detector, and the set of network logs (VPC Flow/Cloud Firewall/Cloud NAT/Cloud DNS).

Further automated response functionality can be extended in SCC to take actions against threats. A full list of automated actions can be found on GCP's GitHub.

Reference: https://github.com/GoogleCloudPlatform/security-response-automation ",T1589.001,Credentials,"['https://cloud.google.com/security-command-center/docs/concepts-security-command-center-overview', 'https://github.com/GoogleCloudPlatform/security-analytics']","['Analytics', 'Security Command Center', 'Vulnerability Management']",,Security Command Center,technique-scores,Protect,Significant,,0
324,"This mapping was rated as significant due to the control’s notable detection accuracy, mappable threat coverage, and time-related factors (e.g., real-time).

SCC also provides users with compliance mappings that scan environments against violations according to PCI-DSS v3.2.1, OWASP Top Ten, NIST 800-53, and ISO 27001. 

To improve cyber-situational awareness and detection against various threats, SCC ingests logging data from multiple sources. Cloud Audit Admin Activity logs are always enabled by default and cannot be disabled. SCC Premium consumes logs automatically when activated. SSH Logs and syslog inform the brute force detector, and the set of network logs (VPC Flow/Cloud Firewall/Cloud NAT/Cloud DNS).

Further automated response functionality can be extended in SCC to take actions against threats. A full list of automated actions can be found on GCP's GitHub.

Reference: https://github.com/GoogleCloudPlatform/security-response-automation ",T1496,Resource Hijacking,"['https://cloud.google.com/security-command-center/docs/concepts-security-command-center-overview', 'https://github.com/GoogleCloudPlatform/security-analytics']","['Analytics', 'Security Command Center', 'Vulnerability Management']",,Security Command Center,technique-scores,Detect,Significant,,0
325,"This mapping was rated as significant due to the control’s notable detection accuracy, mappable threat coverage, and time-related factors (e.g., real-time).

SCC also provides users with compliance mappings that scan environments against violations according to PCI-DSS v3.2.1, OWASP Top Ten, NIST 800-53, and ISO 27001. 

To improve cyber-situational awareness and detection against various threats, SCC ingests logging data from multiple sources. Cloud Audit Admin Activity logs are always enabled by default and cannot be disabled. SCC Premium consumes logs automatically when activated. SSH Logs and syslog inform the brute force detector, and the set of network logs (VPC Flow/Cloud Firewall/Cloud NAT/Cloud DNS).

Further automated response functionality can be extended in SCC to take actions against threats. A full list of automated actions can be found on GCP's GitHub.

Reference: https://github.com/GoogleCloudPlatform/security-response-automation ",T1213.003,Code Repositories,"['https://cloud.google.com/security-command-center/docs/concepts-security-command-center-overview', 'https://github.com/GoogleCloudPlatform/security-analytics']","['Analytics', 'Security Command Center', 'Vulnerability Management']",,Security Command Center,technique-scores,Protect,Significant,,0
326,"This mapping was rated as significant due to the control’s notable detection accuracy, mappable threat coverage, and time-related factors (e.g., real-time).

SCC also provides users with compliance mappings that scan environments against violations according to PCI-DSS v3.2.1, OWASP Top Ten, NIST 800-53, and ISO 27001. 

To improve cyber-situational awareness and detection against various threats, SCC ingests logging data from multiple sources. Cloud Audit Admin Activity logs are always enabled by default and cannot be disabled. SCC Premium consumes logs automatically when activated. SSH Logs and syslog inform the brute force detector, and the set of network logs (VPC Flow/Cloud Firewall/Cloud NAT/Cloud DNS).

Further automated response functionality can be extended in SCC to take actions against threats. A full list of automated actions can be found on GCP's GitHub.

Reference: https://github.com/GoogleCloudPlatform/security-response-automation ",T1040,Network Sniffing,"['https://cloud.google.com/security-command-center/docs/concepts-security-command-center-overview', 'https://github.com/GoogleCloudPlatform/security-analytics']","['Analytics', 'Security Command Center', 'Vulnerability Management']",,Security Command Center,technique-scores,Protect,Minimal,,0
327,"This mapping was rated as significant due to the control’s notable detection accuracy, mappable threat coverage, and time-related factors (e.g., real-time).

SCC also provides users with compliance mappings that scan environments against violations according to PCI-DSS v3.2.1, OWASP Top Ten, NIST 800-53, and ISO 27001. 

To improve cyber-situational awareness and detection against various threats, SCC ingests logging data from multiple sources. Cloud Audit Admin Activity logs are always enabled by default and cannot be disabled. SCC Premium consumes logs automatically when activated. SSH Logs and syslog inform the brute force detector, and the set of network logs (VPC Flow/Cloud Firewall/Cloud NAT/Cloud DNS).

Further automated response functionality can be extended in SCC to take actions against threats. A full list of automated actions can be found on GCP's GitHub.

Reference: https://github.com/GoogleCloudPlatform/security-response-automation ",T1190,Exploit Public-Facing Application,"['https://cloud.google.com/security-command-center/docs/concepts-security-command-center-overview', 'https://github.com/GoogleCloudPlatform/security-analytics']","['Analytics', 'Security Command Center', 'Vulnerability Management']",,Security Command Center,technique-scores,Detect,Significant,,0
328,"This mapping was rated as significant due to the control’s notable detection accuracy, mappable threat coverage, and time-related factors (e.g., real-time).

SCC also provides users with compliance mappings that scan environments against violations according to PCI-DSS v3.2.1, OWASP Top Ten, NIST 800-53, and ISO 27001. 

To improve cyber-situational awareness and detection against various threats, SCC ingests logging data from multiple sources. Cloud Audit Admin Activity logs are always enabled by default and cannot be disabled. SCC Premium consumes logs automatically when activated. SSH Logs and syslog inform the brute force detector, and the set of network logs (VPC Flow/Cloud Firewall/Cloud NAT/Cloud DNS).

Further automated response functionality can be extended in SCC to take actions against threats. A full list of automated actions can be found on GCP's GitHub.

Reference: https://github.com/GoogleCloudPlatform/security-response-automation ",T1078.001,Default Accounts,"['https://cloud.google.com/security-command-center/docs/concepts-security-command-center-overview', 'https://github.com/GoogleCloudPlatform/security-analytics']","['Analytics', 'Security Command Center', 'Vulnerability Management']",,Security Command Center,technique-scores,Detect,Significant,,0
329,"This mapping was rated as significant due to the control’s notable detection accuracy, mappable threat coverage, and time-related factors (e.g., real-time).

SCC also provides users with compliance mappings that scan environments against violations according to PCI-DSS v3.2.1, OWASP Top Ten, NIST 800-53, and ISO 27001. 

To improve cyber-situational awareness and detection against various threats, SCC ingests logging data from multiple sources. Cloud Audit Admin Activity logs are always enabled by default and cannot be disabled. SCC Premium consumes logs automatically when activated. SSH Logs and syslog inform the brute force detector, and the set of network logs (VPC Flow/Cloud Firewall/Cloud NAT/Cloud DNS).

Further automated response functionality can be extended in SCC to take actions against threats. A full list of automated actions can be found on GCP's GitHub.

Reference: https://github.com/GoogleCloudPlatform/security-response-automation ",T1542,Pre-OS Boot,"['https://cloud.google.com/security-command-center/docs/concepts-security-command-center-overview', 'https://github.com/GoogleCloudPlatform/security-analytics']","['Analytics', 'Security Command Center', 'Vulnerability Management']",,Security Command Center,technique-scores,Detect,Significant,,0
330,"This mapping was rated as significant due to the control’s notable detection accuracy, mappable threat coverage, and time-related factors (e.g., real-time).

SCC also provides users with compliance mappings that scan environments against violations according to PCI-DSS v3.2.1, OWASP Top Ten, NIST 800-53, and ISO 27001. 

To improve cyber-situational awareness and detection against various threats, SCC ingests logging data from multiple sources. Cloud Audit Admin Activity logs are always enabled by default and cannot be disabled. SCC Premium consumes logs automatically when activated. SSH Logs and syslog inform the brute force detector, and the set of network logs (VPC Flow/Cloud Firewall/Cloud NAT/Cloud DNS).

Further automated response functionality can be extended in SCC to take actions against threats. A full list of automated actions can be found on GCP's GitHub.

Reference: https://github.com/GoogleCloudPlatform/security-response-automation ",T1542.003,Bootkit,"['https://cloud.google.com/security-command-center/docs/concepts-security-command-center-overview', 'https://github.com/GoogleCloudPlatform/security-analytics']","['Analytics', 'Security Command Center', 'Vulnerability Management']",,Security Command Center,technique-scores,Detect,Significant,,0
331,"This mapping was rated as significant due to the control’s notable detection accuracy, mappable threat coverage, and time-related factors (e.g., real-time).

SCC also provides users with compliance mappings that scan environments against violations according to PCI-DSS v3.2.1, OWASP Top Ten, NIST 800-53, and ISO 27001. 

To improve cyber-situational awareness and detection against various threats, SCC ingests logging data from multiple sources. Cloud Audit Admin Activity logs are always enabled by default and cannot be disabled. SCC Premium consumes logs automatically when activated. SSH Logs and syslog inform the brute force detector, and the set of network logs (VPC Flow/Cloud Firewall/Cloud NAT/Cloud DNS).

Further automated response functionality can be extended in SCC to take actions against threats. A full list of automated actions can be found on GCP's GitHub.

Reference: https://github.com/GoogleCloudPlatform/security-response-automation ",T1014,Rootkit,"['https://cloud.google.com/security-command-center/docs/concepts-security-command-center-overview', 'https://github.com/GoogleCloudPlatform/security-analytics']","['Analytics', 'Security Command Center', 'Vulnerability Management']",,Security Command Center,technique-scores,Detect,Significant,,0
332,"This mapping was rated as significant due to the control’s notable detection accuracy, mappable threat coverage, and time-related factors (e.g., real-time).

SCC also provides users with compliance mappings that scan environments against violations according to PCI-DSS v3.2.1, OWASP Top Ten, NIST 800-53, and ISO 27001. 

To improve cyber-situational awareness and detection against various threats, SCC ingests logging data from multiple sources. Cloud Audit Admin Activity logs are always enabled by default and cannot be disabled. SCC Premium consumes logs automatically when activated. SSH Logs and syslog inform the brute force detector, and the set of network logs (VPC Flow/Cloud Firewall/Cloud NAT/Cloud DNS).

Further automated response functionality can be extended in SCC to take actions against threats. A full list of automated actions can be found on GCP's GitHub.

Reference: https://github.com/GoogleCloudPlatform/security-response-automation ",T1070,Indicator Removal on Host,"['https://cloud.google.com/security-command-center/docs/concepts-security-command-center-overview', 'https://github.com/GoogleCloudPlatform/security-analytics']","['Analytics', 'Security Command Center', 'Vulnerability Management']",,Security Command Center,technique-scores,Detect,Significant,,0
333,"This mapping was rated as significant due to the control’s notable detection accuracy, mappable threat coverage, and time-related factors (e.g., real-time).

SCC also provides users with compliance mappings that scan environments against violations according to PCI-DSS v3.2.1, OWASP Top Ten, NIST 800-53, and ISO 27001. 

To improve cyber-situational awareness and detection against various threats, SCC ingests logging data from multiple sources. Cloud Audit Admin Activity logs are always enabled by default and cannot be disabled. SCC Premium consumes logs automatically when activated. SSH Logs and syslog inform the brute force detector, and the set of network logs (VPC Flow/Cloud Firewall/Cloud NAT/Cloud DNS).

Further automated response functionality can be extended in SCC to take actions against threats. A full list of automated actions can be found on GCP's GitHub.

Reference: https://github.com/GoogleCloudPlatform/security-response-automation ",T1484,Domain Policy Modification,"['https://cloud.google.com/security-command-center/docs/concepts-security-command-center-overview', 'https://github.com/GoogleCloudPlatform/security-analytics']","['Analytics', 'Security Command Center', 'Vulnerability Management']",,Security Command Center,technique-scores,Detect,Significant,,0
334,"This mapping was rated as significant due to the control’s notable detection accuracy, mappable threat coverage, and time-related factors (e.g., real-time).

SCC also provides users with compliance mappings that scan environments against violations according to PCI-DSS v3.2.1, OWASP Top Ten, NIST 800-53, and ISO 27001. 

To improve cyber-situational awareness and detection against various threats, SCC ingests logging data from multiple sources. Cloud Audit Admin Activity logs are always enabled by default and cannot be disabled. SCC Premium consumes logs automatically when activated. SSH Logs and syslog inform the brute force detector, and the set of network logs (VPC Flow/Cloud Firewall/Cloud NAT/Cloud DNS).

Further automated response functionality can be extended in SCC to take actions against threats. A full list of automated actions can be found on GCP's GitHub.

Reference: https://github.com/GoogleCloudPlatform/security-response-automation ",T1136.003,Cloud Account,"['https://cloud.google.com/security-command-center/docs/concepts-security-command-center-overview', 'https://github.com/GoogleCloudPlatform/security-analytics']","['Analytics', 'Security Command Center', 'Vulnerability Management']",,Security Command Center,technique-scores,Detect,Significant,,0
335,"This mapping was rated as significant due to the control’s notable detection accuracy, mappable threat coverage, and time-related factors (e.g., real-time).

SCC also provides users with compliance mappings that scan environments against violations according to PCI-DSS v3.2.1, OWASP Top Ten, NIST 800-53, and ISO 27001. 

To improve cyber-situational awareness and detection against various threats, SCC ingests logging data from multiple sources. Cloud Audit Admin Activity logs are always enabled by default and cannot be disabled. SCC Premium consumes logs automatically when activated. SSH Logs and syslog inform the brute force detector, and the set of network logs (VPC Flow/Cloud Firewall/Cloud NAT/Cloud DNS).

Further automated response functionality can be extended in SCC to take actions against threats. A full list of automated actions can be found on GCP's GitHub.

Reference: https://github.com/GoogleCloudPlatform/security-response-automation ",T1562.008,Disable Cloud Logs,"['https://cloud.google.com/security-command-center/docs/concepts-security-command-center-overview', 'https://github.com/GoogleCloudPlatform/security-analytics']","['Analytics', 'Security Command Center', 'Vulnerability Management']",,Security Command Center,technique-scores,Detect,Significant,,0
336,"This mapping was rated as significant due to the control’s notable detection accuracy, mappable threat coverage, and time-related factors (e.g., real-time).

SCC also provides users with compliance mappings that scan environments against violations according to PCI-DSS v3.2.1, OWASP Top Ten, NIST 800-53, and ISO 27001. 

To improve cyber-situational awareness and detection against various threats, SCC ingests logging data from multiple sources. Cloud Audit Admin Activity logs are always enabled by default and cannot be disabled. SCC Premium consumes logs automatically when activated. SSH Logs and syslog inform the brute force detector, and the set of network logs (VPC Flow/Cloud Firewall/Cloud NAT/Cloud DNS).

Further automated response functionality can be extended in SCC to take actions against threats. A full list of automated actions can be found on GCP's GitHub.

Reference: https://github.com/GoogleCloudPlatform/security-response-automation ",T1578,Modify Cloud Compute Infrastructure,"['https://cloud.google.com/security-command-center/docs/concepts-security-command-center-overview', 'https://github.com/GoogleCloudPlatform/security-analytics']","['Analytics', 'Security Command Center', 'Vulnerability Management']",,Security Command Center,technique-scores,Detect,Significant,,0
337,"This mapping was rated as significant due to the control’s notable detection accuracy, mappable threat coverage, and time-related factors (e.g., real-time).

SCC also provides users with compliance mappings that scan environments against violations according to PCI-DSS v3.2.1, OWASP Top Ten, NIST 800-53, and ISO 27001. 

To improve cyber-situational awareness and detection against various threats, SCC ingests logging data from multiple sources. Cloud Audit Admin Activity logs are always enabled by default and cannot be disabled. SCC Premium consumes logs automatically when activated. SSH Logs and syslog inform the brute force detector, and the set of network logs (VPC Flow/Cloud Firewall/Cloud NAT/Cloud DNS).

Further automated response functionality can be extended in SCC to take actions against threats. A full list of automated actions can be found on GCP's GitHub.

Reference: https://github.com/GoogleCloudPlatform/security-response-automation ",T1530,Data from Cloud Storage Object,"['https://cloud.google.com/security-command-center/docs/concepts-security-command-center-overview', 'https://github.com/GoogleCloudPlatform/security-analytics']","['Analytics', 'Security Command Center', 'Vulnerability Management']",,Security Command Center,technique-scores,Detect,Partial,,0
338,There are other methods available for users to secure data with the use of client-side encryption and customer encryption-keys.,T1530,Data from Cloud Storage Object,"['https://cloud.google.com/storage/docs/encryption', 'https://cloud.google.com/storage']","['Storage', 'Data Security', 'Encryption', 'Credentials']",,Cloud Storage,technique-scores,Protect,Significant,,0
339,There are other methods available for users to secure data with the use of client-side encryption and customer encryption-keys.,T1565.001,Stored Data Manipulation,"['https://cloud.google.com/storage/docs/encryption', 'https://cloud.google.com/storage']","['Storage', 'Data Security', 'Encryption', 'Credentials']",,Cloud Storage,technique-scores,Protect,Significant,,0
340,There are other methods available for users to secure data with the use of client-side encryption and customer encryption-keys.,T1588.004,Digital Certificates,"['https://cloud.google.com/storage/docs/encryption', 'https://cloud.google.com/storage']","['Storage', 'Data Security', 'Encryption', 'Credentials']",,Cloud Storage,technique-scores,Protect,Partial,,0
341,There are other methods available for users to secure data with the use of client-side encryption and customer encryption-keys.,T1588.003,Code Signing Certificates,"['https://cloud.google.com/storage/docs/encryption', 'https://cloud.google.com/storage']","['Storage', 'Data Security', 'Encryption', 'Credentials']",,Cloud Storage,technique-scores,Protect,Partial,,0
342,,T1530,Data from Cloud Storage Object,['https://cloud.google.com/dlp/docs'],['Storage'],,Cloud Data Loss Prevention,technique-scores,Protect,Partial,,0
343,Binary authorization provides the capability to configure a policy that is enforced when an attempt is made to deploy a container image.,T1610,Deploy Container,"['https://cloud.google.com/binary-authorization/docs/overview', 'https://cloud.google.com/binary-authorization/docs/attestations']",['Binary Authorization'],,Binary Authorization,technique-scores,Protect,Significant,,0
344,Binary authorization provides the capability to configure a policy that is enforced when an attempt is made to deploy a container image.,T1053.007,Container Orchestration Job,"['https://cloud.google.com/binary-authorization/docs/overview', 'https://cloud.google.com/binary-authorization/docs/attestations']",['Binary Authorization'],,Binary Authorization,technique-scores,Protect,Significant,,0
345,Binary authorization provides the capability to configure a policy that is enforced when an attempt is made to deploy a container image.,T1612,Build Image on Host,"['https://cloud.google.com/binary-authorization/docs/overview', 'https://cloud.google.com/binary-authorization/docs/attestations']",['Binary Authorization'],,Binary Authorization,technique-scores,Protect,Significant,,0
346,Binary authorization provides the capability to configure a policy that is enforced when an attempt is made to deploy a container image.,T1554,Compromise Client Software Binary,"['https://cloud.google.com/binary-authorization/docs/overview', 'https://cloud.google.com/binary-authorization/docs/attestations']",['Binary Authorization'],,Binary Authorization,technique-scores,Protect,Significant,,0
347,Binary authorization provides the capability to configure a policy that is enforced when an attempt is made to deploy a container image.,T1525,Implant Internal Image,"['https://cloud.google.com/binary-authorization/docs/overview', 'https://cloud.google.com/binary-authorization/docs/attestations']",['Binary Authorization'],,Binary Authorization,technique-scores,Protect,Significant,,0
348,Binary authorization provides the capability to configure a policy that is enforced when an attempt is made to deploy a container image.,T1036.001,Invalid Code Signature,"['https://cloud.google.com/binary-authorization/docs/overview', 'https://cloud.google.com/binary-authorization/docs/attestations']",['Binary Authorization'],,Binary Authorization,technique-scores,Protect,Significant,,0
349,Binary authorization provides the capability to configure a policy that is enforced when an attempt is made to deploy a container image.,T1601,Modify System Image,"['https://cloud.google.com/binary-authorization/docs/overview', 'https://cloud.google.com/binary-authorization/docs/attestations']",['Binary Authorization'],,Binary Authorization,technique-scores,Protect,Significant,,0
350,Binary authorization provides the capability to configure a policy that is enforced when an attempt is made to deploy a container image.,T1204.003,Malicious Image,"['https://cloud.google.com/binary-authorization/docs/overview', 'https://cloud.google.com/binary-authorization/docs/attestations']",['Binary Authorization'],,Binary Authorization,technique-scores,Protect,Significant,,0
351,,T1098,Account Manipulation,['https://landing.google.com/advancedprotection/'],"['Multi-Factor Authentication', 'Phishing']",,AdvancedProtectionProgram,technique-scores,Protect,Significant,,0
352,,T1110,Brute Force,['https://landing.google.com/advancedprotection/'],"['Multi-Factor Authentication', 'Phishing']",,AdvancedProtectionProgram,technique-scores,Protect,Significant,,0
353,,T1136,Create Account,['https://landing.google.com/advancedprotection/'],"['Multi-Factor Authentication', 'Phishing']",,AdvancedProtectionProgram,technique-scores,Protect,Significant,,0
354,,T1530,Data from Cloud Storage Object,['https://landing.google.com/advancedprotection/'],"['Multi-Factor Authentication', 'Phishing']",,AdvancedProtectionProgram,technique-scores,Protect,Significant,,0
355,,T1114,Email Collection,['https://landing.google.com/advancedprotection/'],"['Multi-Factor Authentication', 'Phishing']",,AdvancedProtectionProgram,technique-scores,Protect,Significant,,0
356,,T1133,External Remote Services,['https://landing.google.com/advancedprotection/'],"['Multi-Factor Authentication', 'Phishing']",,AdvancedProtectionProgram,technique-scores,Protect,Significant,,0
357,,T1556,Modify Authentication Process,['https://landing.google.com/advancedprotection/'],"['Multi-Factor Authentication', 'Phishing']",,AdvancedProtectionProgram,technique-scores,Protect,Significant,,0
358,,T1021,Remote Services,['https://landing.google.com/advancedprotection/'],"['Multi-Factor Authentication', 'Phishing']",,AdvancedProtectionProgram,technique-scores,Protect,Significant,,0
359,,T1078.002,Domain Accounts,['https://landing.google.com/advancedprotection/'],"['Multi-Factor Authentication', 'Phishing']",,AdvancedProtectionProgram,technique-scores,Protect,Significant,,0
360,,T1078.004,Cloud Accounts,['https://landing.google.com/advancedprotection/'],"['Multi-Factor Authentication', 'Phishing']",,AdvancedProtectionProgram,technique-scores,Protect,Significant,,0
361,,T1110.001,Password Guessing,['https://landing.google.com/advancedprotection/'],"['Multi-Factor Authentication', 'Phishing']",,AdvancedProtectionProgram,technique-scores,Protect,Significant,,0
362,,T1110.002,Password Cracking,['https://landing.google.com/advancedprotection/'],"['Multi-Factor Authentication', 'Phishing']",,AdvancedProtectionProgram,technique-scores,Protect,Significant,,0
363,,T1110.003,Password Spraying,['https://landing.google.com/advancedprotection/'],"['Multi-Factor Authentication', 'Phishing']",,AdvancedProtectionProgram,technique-scores,Protect,Significant,,0
364,,T1110.004,Credential Stuffing,['https://landing.google.com/advancedprotection/'],"['Multi-Factor Authentication', 'Phishing']",,AdvancedProtectionProgram,technique-scores,Protect,Significant,,0
365,,T1528,Steal Application Access Token,['https://cloud.google.com/secret-manager/docs/overview'],['Data Security'],,Secret Manager,technique-scores,Protect,Partial,,0
366,,T1555,Credentials from Password Stores,['https://cloud.google.com/secret-manager/docs/overview'],['Data Security'],,Secret Manager,technique-scores,Protect,Partial,,0
367,,T1552,Unsecured Credentials,['https://cloud.google.com/secret-manager/docs/overview'],['Data Security'],,Secret Manager,technique-scores,Protect,Partial,,0
368,,T1040,Network Sniffing,['https://cloud.google.com/secret-manager/docs/overview'],['Data Security'],,Secret Manager,technique-scores,Protect,Minimal,,0
369,,T1590,Gather Victim Network Information,['https://cloud.google.com/vpc-service-controls/docs'],"['Network', 'Virtual Private Cloud']",,Virtual Private Cloud,technique-scores,Protect,Significant,,0
370,,T1590.004,Network Topology,['https://cloud.google.com/vpc-service-controls/docs'],"['Network', 'Virtual Private Cloud']",,Virtual Private Cloud,technique-scores,Protect,Significant,,0
371,,T1590.005,IP Addresses,['https://cloud.google.com/vpc-service-controls/docs'],"['Network', 'Virtual Private Cloud']",,Virtual Private Cloud,technique-scores,Protect,Significant,,0
372,,T1046,Network Service Scanning,['https://cloud.google.com/vpc-service-controls/docs'],"['Network', 'Virtual Private Cloud']",,Virtual Private Cloud,technique-scores,Protect,Significant,,0
373,,T1135,Network Share Discovery,['https://cloud.google.com/vpc-service-controls/docs'],"['Network', 'Virtual Private Cloud']",,Virtual Private Cloud,technique-scores,Protect,Significant,,0
374,,T1595,Active Scanning,['https://cloud.google.com/vpc-service-controls/docs'],"['Network', 'Virtual Private Cloud']",,Virtual Private Cloud,technique-scores,Protect,Significant,,0
375,,T1595.001,Scanning IP Blocks,['https://cloud.google.com/vpc-service-controls/docs'],"['Network', 'Virtual Private Cloud']",,Virtual Private Cloud,technique-scores,Protect,Significant,,0
376,,T1098,Account Manipulation,['https://cloud.google.com/vpc-service-controls/docs'],"['Network', 'Virtual Private Cloud']",,Virtual Private Cloud,technique-scores,Protect,Significant,,0
377,,T1098.001,Additional Cloud Credentials,['https://cloud.google.com/vpc-service-controls/docs'],"['Network', 'Virtual Private Cloud']",,Virtual Private Cloud,technique-scores,Protect,Partial,,0
378,,T1557,Adversary-in-the-Middle,['https://cloud.google.com/vpc-service-controls/docs'],"['Network', 'Virtual Private Cloud']",,Virtual Private Cloud,technique-scores,Protect,Partial,,0
379,,T1602,Data from Configuration Repository,['https://cloud.google.com/vpc-service-controls/docs'],"['Network', 'Virtual Private Cloud']",,Virtual Private Cloud,technique-scores,Protect,Significant,,0
380,,T1190,Exploit Public-Facing Application,['https://cloud.google.com/vpc-service-controls/docs'],"['Network', 'Virtual Private Cloud']",,Virtual Private Cloud,technique-scores,Protect,Significant,,0
381,,T1552.007,Container API,['https://cloud.google.com/vpc-service-controls/docs'],"['Network', 'Virtual Private Cloud']",,Virtual Private Cloud,technique-scores,Protect,Significant,,0
382,,T1018,Remote System Discovery,['https://cloud.google.com/vpc-service-controls/docs'],"['Network', 'Virtual Private Cloud']",,Virtual Private Cloud,technique-scores,Protect,Significant,,0
383,,T1570,Lateral Tool Transfer,['https://cloud.google.com/vpc-service-controls/docs'],"['Network', 'Virtual Private Cloud']",,Virtual Private Cloud,technique-scores,Protect,Minimal,,0
384,Similar to Azure Role based access control and Azure policy ,T1087.004,Cloud Account,['https://cloud.google.com/policy-intelligence'],"['Identity', 'Role Based Access Control', 'Access Management', 'Credentials']",,Policy Intelligence,technique-scores,Protect,Partial,,0
385,Similar to Azure Role based access control and Azure policy ,T1580,Cloud Infrastructure Discovery,['https://cloud.google.com/policy-intelligence'],"['Identity', 'Role Based Access Control', 'Access Management', 'Credentials']",,Policy Intelligence,technique-scores,Protect,Minimal,,0
386,Similar to Azure Role based access control and Azure policy ,T1530,Data from Cloud Storage Object,['https://cloud.google.com/policy-intelligence'],"['Identity', 'Role Based Access Control', 'Access Management', 'Credentials']",,Policy Intelligence,technique-scores,Protect,Partial,,0
387,Similar to Azure Role based access control and Azure policy ,T1530,Data from Cloud Storage Object,['https://cloud.google.com/policy-intelligence'],"['Identity', 'Role Based Access Control', 'Access Management', 'Credentials']",,Policy Intelligence,technique-scores,Detect,Minimal,,0
388,Similar to Azure Role based access control and Azure policy ,T1538,Cloud Service Dashboard,['https://cloud.google.com/policy-intelligence'],"['Identity', 'Role Based Access Control', 'Access Management', 'Credentials']",,Policy Intelligence,technique-scores,Protect,Partial,,0
389,Similar to Azure Role based access control and Azure policy ,T1578,Modify Cloud Compute Infrastructure,['https://cloud.google.com/policy-intelligence'],"['Identity', 'Role Based Access Control', 'Access Management', 'Credentials']",,Policy Intelligence,technique-scores,Protect,Partial,,0
390,Similar to Azure Role based access control and Azure policy ,T1548.002,Bypass User Account Control,['https://cloud.google.com/policy-intelligence'],"['Identity', 'Role Based Access Control', 'Access Management', 'Credentials']",,Policy Intelligence,technique-scores,Protect,Partial,,0
391,Similar to Azure Role based access control and Azure policy ,T1068,Exploitation for Privilege Escalation,['https://cloud.google.com/policy-intelligence'],"['Identity', 'Role Based Access Control', 'Access Management', 'Credentials']",,Policy Intelligence,technique-scores,Protect,Partial,,0
392,Similar to Azure Role based access control and Azure policy ,T1562,Impair Defenses,['https://cloud.google.com/policy-intelligence'],"['Identity', 'Role Based Access Control', 'Access Management', 'Credentials']",,Policy Intelligence,technique-scores,Protect,Partial,,0
393,Similar to Azure Role based access control and Azure policy ,T1078.004,Cloud Accounts,['https://cloud.google.com/policy-intelligence'],"['Identity', 'Role Based Access Control', 'Access Management', 'Credentials']",,Policy Intelligence,technique-scores,Protect,Partial,,0
394,Similar to Azure Role based access control and Azure policy ,T1078.004,Cloud Accounts,['https://cloud.google.com/policy-intelligence'],"['Identity', 'Role Based Access Control', 'Access Management', 'Credentials']",,Policy Intelligence,technique-scores,Detect,Minimal,,0
395,Similar to Azure Role based access control and Azure policy ,T1562.008,Disable Cloud Logs,['https://cloud.google.com/policy-intelligence'],"['Identity', 'Role Based Access Control', 'Access Management', 'Credentials']",,Policy Intelligence,technique-scores,Detect,Minimal,,0
396,Similar to Azure Role based access control and Azure policy ,T1212,Exploitation for Credential Access,['https://cloud.google.com/policy-intelligence'],"['Identity', 'Role Based Access Control', 'Access Management', 'Credentials']",,Policy Intelligence,technique-scores,Protect,Partial,,0
397,Similar to Azure Role based access control and Azure policy ,T1078,Valid Accounts,['https://cloud.google.com/policy-intelligence'],"['Identity', 'Role Based Access Control', 'Access Management', 'Credentials']",,Policy Intelligence,technique-scores,Protect,Partial,,0
398,Similar to Azure Role based access control and Azure policy ,T1087,Account Discovery,['https://cloud.google.com/policy-intelligence'],"['Identity', 'Role Based Access Control', 'Access Management', 'Credentials']",,Policy Intelligence,technique-scores,Protect,Partial,,0
399,Similar to Azure Role based access control and Azure policy ,T1098.001,Additional Cloud Credentials,['https://cloud.google.com/policy-intelligence'],"['Identity', 'Role Based Access Control', 'Access Management', 'Credentials']",,Policy Intelligence,technique-scores,Protect,Partial,,0
400,Similar to Azure Role based access control and Azure policy ,T1098,Account Manipulation,['https://cloud.google.com/policy-intelligence'],"['Identity', 'Role Based Access Control', 'Access Management', 'Credentials']",,Policy Intelligence,technique-scores,Protect,Partial,,0
401,Similar to Azure Role based access control and Azure policy ,T1222,File and Directory Permissions Modification,['https://cloud.google.com/policy-intelligence'],"['Identity', 'Role Based Access Control', 'Access Management', 'Credentials']",,Policy Intelligence,technique-scores,Protect,Partial,,0
402,,T1078.004,Cloud Accounts,['https://cloud.google.com/recaptcha-enterprise'],"['Multi-Factor Authentication', 'Identity']",,ReCAPTCHA Enterprise,technique-scores,Protect,Partial,,0
403,,T1110.004,Credential Stuffing,['https://cloud.google.com/recaptcha-enterprise'],"['Multi-Factor Authentication', 'Identity']",,ReCAPTCHA Enterprise,technique-scores,Detect,Significant,,0
