,comments,attack_object_id,attack_object_name,references,tags,capability_description,capability_id,mapping_type,organization,creation_date,last_update,attack_version,technology_domain,mapping_framework,mapping_framework_version
511,,T1587.002,Develop Capabilities: Code Signing Certificates,[],[],,value_chain.development.variety.Other,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
512,,T1587.003,Develop Capabilities: Digital Certificates,[],[],,action.hacking.variety.Unknown,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
513,,T1587.003,Develop Capabilities: Digital Certificates,[],[],,value_chain.development.variety.Other,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
514,,T1587.004,Develop Capabilities: Exploits,[],[],,action.hacking.variety.Unknown,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
515,,T1587.004,Develop Capabilities: Exploits,[],[],,action.malware.variety.Unknown,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
516,,T1587.004,Develop Capabilities: Exploits,[],[],,value_chain.development.variety.Exploit,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
517,,T1587.004,Develop Capabilities: Exploits,[],[],,value_chain.development.variety.Exploit Kits,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
518,,T1588,Obtain Capabilities,[],[],,action.hacking.variety.Unknown,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
519,,T1588,Obtain Capabilities,[],[],,value_chain.development.variety.Unknown,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
520,,T1588.001,Obtain Capabilities: Malware,[],[],,action.hacking.variety.Unknown,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
521,,T1588.001,Obtain Capabilities: Malware,[],[],,action.malware.variety.Unknown,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
522,,T1588.001,Obtain Capabilities: Malware,[],[],,value_chain.development.variety.Bot,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
523,,T1588.001,Obtain Capabilities: Malware,[],[],,value_chain.development.variety.Payload,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
524,,T1588.001,Obtain Capabilities: Malware,[],[],,value_chain.development.variety.Ransomware,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
525,,T1588.001,Obtain Capabilities: Malware,[],[],,value_chain.development.variety.Trojan,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
526,,T1588.002,Obtain Capabilities: Tool,[],[],,action.hacking.variety.Unknown,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
527,,T1588.003,Obtain Capabilities: Code Signing Certificates,[],[],,action.hacking.variety.Unknown,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
528,,T1588.003,Obtain Capabilities: Code Signing Certificates,[],[],,value_chain.development.variety.Other,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
529,,T1588.004,Obtain Capabilities: Digital Certificates,[],[],,action.hacking.variety.Unknown,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
530,,T1588.004,Obtain Capabilities: Digital Certificates,[],[],,value_chain.development.variety.Other,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
531,,T1588.005,Obtain Capabilities: Exploits,[],[],,action.hacking.variety.Unknown,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
532,,T1588.005,Obtain Capabilities: Exploits,[],[],,action.malware.variety.Unknown,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
533,,T1588.005,Obtain Capabilities: Exploits,[],[],,value_chain.development.variety.Exploit,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
534,,T1588.005,Obtain Capabilities: Exploits,[],[],,value_chain.development.variety.Exploit Kits,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
535,,T1588.006,Obtain Capabilities: Vulnerabilities,[],[],,action.hacking.variety.Unknown,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
536,,T1588.006,Obtain Capabilities: Vulnerabilities,[],[],,action.malware.variety.Unknown,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
537,,T1599,Network Boundry Bridging,[],[],,action.hacking.variety.Unknown,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
538,,T1599.001,Network Boundry Bridging: Network Address Translation Traversal,[],[],,action.hacking.variety.Unknown,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
539,,T1606,Forge Web Credentials,[],[],,action.hacking.variety.Unknown,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
540,,T1606.001,Forge Web Credentials: Web Cookies,[],[],,action.hacking.variety.Unknown,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
541,,T1606.002,Forge Web Credentials: SAML Tokens,[],[],,action.hacking.variety.Unknown,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
542,,T1531,Account Access Removal,[],[],,action.hacking.variety.Unknown,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
543,,T1531,Account Access Removal,[],[],,attribute.integrity.variety.Unknown,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
544,,T1037,Boot or Logon Initialization Script,[],[],,action.hacking.vector.Backdoor or C2,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
545,,T1037,Boot or Logon Initialization Script,[],[],,action.malware.variety.Backdoor,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
546,,T1037,Boot or Logon Initialization Script,[],[],,attribute.integrity.variety.Modify configuration,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
547,,T1098,Account Manipulation,[],[],,action.hacking.vector.Backdoor or C2,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
548,,T1098,Account Manipulation,[],[],,action.malware.variety.Backdoor,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
549,,T1098,Account Manipulation,[],[],,attribute.integrity.variety.Modify privileges,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
550,,T1136,Create Account,[],[],,action.hacking.vector.Backdoor or C2,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
551,,T1136,Create Account,[],[],,action.malware.variety.Modify data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
552,,T1136,Create Account,[],[],,attribute.integrity.variety.Created account,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
553,,T1197,BITS Jobs,[],[],,action.hacking.vector.Backdoor or C2,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
554,,T1197,BITS Jobs,[],[],,action.malware.variety.Export data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
555,,T1542,Pre-OS Boot,[],[],,action.hacking.vector.Backdoor or C2,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
556,,T1542,Pre-OS Boot,[],[],,action.malware.variety.Rootkit,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
557,,T1554,Compromise Client Software Binary,[],[],,action.hacking.vector.Backdoor or C2,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
558,,T1554,Compromise Client Software Binary,[],[],,action.malware.variety.Adminware,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
559,,T1554,Compromise Client Software Binary,[],[],,action.malware.variety.Backdoor,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
560,,T1554,Compromise Client Software Binary,[],[],,action.malware.variety.Trojan,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
561,,T1219,Remote Access Software,[],[],,action.hacking.vector.Desktop sharing software,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
562,,T1219,Remote Access Software,[],[],,action.malware.variety.Adminware,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
563,,T1497,Virtualization/Sandbox Evasion,[],[],,action.hacking.vector.Hypervisor,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
564,,T1497,Virtualization/Sandbox Evasion,[],[],,action.hacking.vector.Inter-tenant,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
565,,T1497,Virtualization/Sandbox Evasion,[],[],,action.malware.variety.Disable controls,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
566,,T1199,Trusted Relationship,[],[],,action.hacking.vector.Partner,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
567,,T1199,Trusted Relationship,[],[],,action.malware.variety.Adware,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
568,,T1195,Supply Chain Compromise,[],[],,action.hacking.vector.Partner,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
569,,T1195,Supply Chain Compromise,[],[],,action.malware.vector.Software update,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
570,,T1195.001,Supply Chain Compromise: Compromise Software Dependencies and Development Tools,[],[],,action.hacking.vector.Partner,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
571,,T1195.002,Supply Chain Compromise: Compromise Software Supply Chain,[],[],,action.hacking.vector.Partner,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
572,,T1195.003,Supply Chain Compromise: Compromise Hardware Supply Chain,[],[],,action.hacking.vector.Partner,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
573,,T1200,Hardware Additions,[],[],,action.hacking.vector.Physical access,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
574,,T1205.001,Traffic Signaling: Port Knocking,[],[],,action.malware.variety.Backdoor,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
575,,T1205.001,Traffic Signaling: Port Knocking,[],[],,action.malware.variety.C2,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
576,,T1001.001,Data Obfuscation: Junk Data,[],[],,action.malware.variety.C2,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
577,,T1001.001,Data Obfuscation: Junk Data,[],[],,action.malware.variety.Unknown,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
578,,T1071.001,Application Layer Protocol: Web Protocols,[],[],,action.malware.variety.C2,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
579,,T1071.001,Application Layer Protocol: Web Protocols,[],[],,action.malware.variety.Unknown,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
580,,T1071.002,Application Layer Protocol: File Transfer Protocol,[],[],,action.malware.variety.C2,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
581,,T1071.002,Application Layer Protocol: File Transfer Protocol,[],[],,action.malware.variety.Unknown,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
582,,T1071.003,Application Layer Protocol: Mail Protocols,[],[],,action.malware.variety.C2,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
583,,T1071.003,Application Layer Protocol: Mail Protocols,[],[],,action.malware.variety.Unknown,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
584,,T1071.004,Application Layer Protocol: DNS,[],[],,action.malware.variety.C2,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
585,,T1071.004,Application Layer Protocol: DNS,[],[],,action.malware.variety.Unknown,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
586,,T1090.001,Proxy: Internal Proxy,[],[],,action.malware.variety.C2,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
587,,T1090.002,Proxy: External Proxy,[],[],,action.malware.variety.C2,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
588,,T1090.003,Proxy: Multi-hop Proxy,[],[],,action.malware.variety.C2,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
589,,T1090.004,Proxy: Domain Fronting,[],[],,action.malware.variety.C2,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
590,,T1102.001,Web Service: Dead Drop Resolver,[],[],,action.malware.variety.C2,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
591,,T1102.002,Web Service: Bidirectional Communication,[],[],,action.malware.variety.C2,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
592,,T1102.003,Web Service: One-Way Communication,[],[],,action.malware.variety.C2,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
593,,T1132.001,Data Encoding: Standard Encoding,[],[],,action.malware.variety.C2,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
594,,T1132.002,Data Encoding: Non-Standard Encoding,[],[],,action.malware.variety.C2,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
595,,T1568.001,Dynamic Resolution: Fast Flux DNS,[],[],,action.malware.variety.C2,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
596,,T1568.002,Dynamic Resolution: Domain Generation Algorithms,[],[],,action.malware.variety.C2,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
597,,T1568.003,Dynamic Resolution: DNS Calculation,[],[],,action.malware.variety.C2,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
598,,T1056,Input Capture,[],[],,action.malware.variety.Capture app data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
599,,T1056.001,Input Capture: Keylogging,[],[],,action.malware.variety.Capture app data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
600,,T1056.002,Input Capture: GUI Input Capture,[],[],,action.malware.variety.Capture app data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
601,,T1056.003,Input Capture: Web Portal Capture,[],[],,action.malware.variety.Capture app data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
602,,T1056.004,Input Capture: Credential API Hooking,[],[],,action.malware.variety.Capture app data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
603,,T1056.004,Input Capture: Credential API Hooking,[],[],,action.malware.variety.Password dumper,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
604,,T1056.004,Input Capture: Credential API Hooking,[],[],,action.malware.variety.Spyware/Keylogger,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
605,,T1113,Screen Capture,[],[],,action.malware.variety.Capture app data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
606,,T1114,Email Collection,[],[],,action.malware.variety.Capture app data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
607,,T1114.001,Email Collection: Local Email Collection,[],[],,action.malware.variety.Capture app data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
608,,T1114.002,Email Collection: Remote Email Collection,[],[],,action.malware.variety.Capture app data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
609,,T1114.003,Email Collection: Email Forwarding Rule,[],[],,action.malware.variety.Capture app data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
610,,T1114.003,Email Collection: Email Forwarding Rule,[],[],,attribute.integrity.variety.Alter behavior,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
611,,T1123,Audio Capture,[],[],,action.malware.variety.Capture app data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
612,,T1125,Video Capture,[],[],,action.malware.variety.Capture app data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
613,,T1176,Browser Extensions,[],[],,action.malware.variety.Capture app data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
614,,T1176,Browser Extensions,[],[],,action.malware.vector.Web application - drive-by,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
615,,T1207,Rogue Domain Controller,[],[],,action.malware.variety.Capture app data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
616,,T1217,Browser Bookmark Discovery,[],[],,action.malware.variety.Capture app data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
617,,T1528,Steal Application Access Token,[],[],,action.malware.variety.Capture app data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
618,,T1003.002,OS Credential Dumping: Security Account Manager,[],[],,action.malware.variety.Capture stored data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
619,,T1003.002,OS Credential Dumping: Security Account Manager,[],[],,action.malware.variety.Password dumper,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
620,,T1003.002,OS Credential Dumping: Security Account Manager,[],[],,action.malware.variety.RAM scraper,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
621,,T1003.003,OS Credential Dumping: NTDS,[],[],,action.malware.variety.Capture stored data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
622,,T1003.003,OS Credential Dumping: NTDS,[],[],,action.malware.variety.Password dumper,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
623,,T1003.006,OS Credential Dumping: DCSync,[],[],,action.malware.variety.Capture stored data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
624,,T1003.006,OS Credential Dumping: DCSync,[],[],,action.malware.variety.Export data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
625,,T1003.006,OS Credential Dumping: DCSync,[],[],,action.malware.variety.Password dumper,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
626,,T1003.008,OS Credential Dumping: /etc/passwd and /etc/shadow,[],[],,action.malware.variety.Capture stored data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
627,,T1003.008,OS Credential Dumping: /etc/passwd and /etc/shadow,[],[],,action.malware.variety.Password dumper,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
628,,T1005,Data from Local System,[],[],,action.malware.variety.Capture stored data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
629,,T1025,Data from Removable Media,[],[],,action.malware.variety.Capture stored data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
630,,T1033,System Owner/User Discovery,[],[],,action.malware.variety.Capture stored data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
631,,T1039,Data from Network Shared Drive,[],[],,action.malware.variety.Capture stored data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
632,,T1083,File and Directory Discovery,[],[],,action.malware.variety.Capture stored data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
633,,T1213.001,Data from Information Repositories: Confluence,[],[],,action.malware.variety.Capture stored data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
634,,T1213.002,Data from Information Repositories: Sharepoint,[],[],,action.malware.variety.Capture stored data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
635,,T1530,Data from Cloud Storage Object,[],[],,action.malware.variety.Capture stored data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
636,,T1496,Resource Hijacking,[],[],,action.malware.variety.Click fraud,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
637,,T1496,Resource Hijacking,[],[],,action.malware.variety.Click fraud and cryptocurrency mining,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
638,,T1496,Resource Hijacking,[],[],,action.malware.variety.Cryptocurrency mining,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
639,,T1221,Template Injection,[],[],,action.malware.variety.Client-side attack,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
640,,T1070,Indicator Removal on Host,[],[],,action.malware.variety.Destroy data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
641,,T1070.001,Indicator Removal on Host: Clear Windows Event Logs,[],[],,action.malware.variety.Destroy data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
642,,T1070.001,Indicator Removal on Host: Clear Windows Event Logs,[],[],,attribute.integrity.variety.Log tampering,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
643,,T1070.002,Indicator Removal on Host: Clear Linux or Mac System Logs,[],[],,action.malware.variety.Destroy data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
644,,T1070.002,Indicator Removal on Host: Clear Linux or Mac System Logs,[],[],,attribute.integrity.variety.Log tampering,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
645,,T1070.003,Indicator Removal on Host: Clear Command History,[],[],,action.malware.variety.Destroy data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
646,,T1070.004,Indicator Removal on Host: File Deletion,[],[],,action.malware.variety.Destroy data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
647,,T1070.005,Indicator Removal on Host: Network Share Connection Removal,[],[],,action.malware.variety.Destroy data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
648,,T1070.006,Indicator Removal on Host: Timestomp,[],[],,action.malware.variety.Destroy data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
649,,T1485,Data Destruction,[],[],,action.malware.variety.Destroy data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
650,,T1495,Firmware Corruption,[],[],,action.malware.variety.Destroy data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
651,,T1561,Disk Wipe,[],[],,action.malware.variety.Destroy data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
652,,T1561.001,Disk Wipe: Disk Content Wipe,[],[],,action.malware.variety.Destroy data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
653,,T1561.002,Disk Wipe: Disk Structure Wipe,[],[],,action.malware.variety.Destroy data,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
654,,T1006,Direct Volume Access,[],[],,action.malware.variety.Disable controls,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
655,,T1027,Obfuscated Files or Information,[],[],,action.malware.variety.Disable controls,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
656,,T1027.001,Obfuscated Files or Information: Binary Padding,[],[],,action.malware.variety.Disable controls,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
657,,T1027.002,Obfuscated Files or Information: Software Packaging,[],[],,action.malware.variety.Disable controls,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
658,,T1027.003,Obfuscated Files or Information: Steganography,[],[],,action.malware.variety.Disable controls,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
659,,T1027.004,Obfuscated Files or Information: Compile After Dilevery,[],[],,action.malware.variety.Disable controls,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
660,,T1027.005,Obfuscated Files or Information: Indicator Removal from Tools,[],[],,action.malware.variety.Disable controls,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
661,,T1036,Masquerading,[],[],,action.malware.variety.Disable controls,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
662,,T1036,Masquerading,[],[],,action.malware.vector.Email attachment,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
663,,T1036.001,Masquerading: Invalid Code Signature,[],[],,action.malware.variety.Disable controls,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
664,,T1036.002,Masquerading: Right-to-Left Override,[],[],,action.malware.variety.Disable controls,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
665,,T1036.002,Masquerading: Right-to-Left Override,[],[],,action.social.variety.Forgery,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
666,,T1036.002,Masquerading: Right-to-Left Override,[],[],,action.social.variety.Phishing,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
667,,T1036.003,Masquerading: Rename System Utilities,[],[],,action.malware.variety.Disable controls,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
668,,T1036.003,Masquerading: Rename System Utilities,[],[],,action.malware.variety.Rootkit,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
669,,T1036.004,Masquerading: Masquerade Task or Service,[],[],,action.malware.variety.Disable controls,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
670,,T1036.005,Masquerading: Match Legitimate Name or Location,[],[],,action.malware.variety.Disable controls,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
671,,T1036.006,Masquerading: Space after Filename,[],[],,action.malware.variety.Disable controls,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
672,,T1222,File and Directory Permissions Modification,[],[],,action.malware.variety.Disable controls,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
673,,T1222.001,File and Directory Permissions Modification: Windows File and Directory Permissions Modification,[],[],,action.malware.variety.Disable controls,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
674,,T1222.002,File and Directory Permissions Modification: Linux and Mac File and Directory Permissions Modification,[],[],,action.malware.variety.Disable controls,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
675,,T1490,Inhibit System Recovery,[],[],,action.malware.variety.Disable controls,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
676,,T1490,Inhibit System Recovery,[],[],,action.malware.variety.Ransomware,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
677,,T1497.001,Virtualization/Sandbox Evasion: System Checks,[],[],,action.malware.variety.Disable controls,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
678,,T1497.002,Virtualization/Sandbox Evasion: User Activity Based Checks,[],[],,action.malware.variety.Disable controls,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
679,,T1497.003,Virtualization/Sandbox Evasion: Time Based Evasion,[],[],,action.malware.variety.Disable controls,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
680,,T1553,Subvert Trust Contols,[],[],,action.malware.variety.Disable controls,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
681,,T1553.001,Subvert Trust Contols: Gatekeeper Bypass,[],[],,action.malware.variety.Disable controls,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
682,,T1553.002,Subvert Trust Contols: Code Signing,[],[],,action.malware.variety.Disable controls,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
683,,T1553.003,Subvert Trust Contols: SIP and Trust Provider Hijacking,[],[],,action.malware.variety.Disable controls,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
684,,T1553.004,Subvert Trust Contols: Install Root Certificate,[],[],,action.malware.variety.Disable controls,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
685,,T1553.005,Subvert Trust Contols: Mark-of-the-Web Bypass,[],[],,action.malware.variety.Disable controls,related-to,,02/03/2021,10/27/2021,9.0,enterprise,veris,1.3.5
