,comments,attack_object_id,attack_object_name,references,tags,mapping_description,capability_id,mapping_type,metadata_key
3584,,T1071.003,Mail Protocols,[],[],,SC-7,mitigates,0
3585,,T1071.004,DNS,[],[],,SC-7,mitigates,0
3586,,T1072,Software Deployment Tools,[],[],,SC-7,mitigates,0
3587,,T1080,Taint Shared Content,[],[],,SC-7,mitigates,0
3588,,T1090,Proxy,[],[],,SC-7,mitigates,0
3589,,T1090.001,Internal Proxy,[],[],,SC-7,mitigates,0
3590,,T1090.002,External Proxy,[],[],,SC-7,mitigates,0
3591,,T1090.003,Multi-hop Proxy,[],[],,SC-7,mitigates,0
3592,,T1095,Non-Application Layer Protocol,[],[],,SC-7,mitigates,0
3593,,T1098,Account Manipulation,[],[],,SC-7,mitigates,0
3594,,T1098.001,Additional Cloud Credentials,[],[],,SC-7,mitigates,0
3595,,T1102,Web Service,[],[],,SC-7,mitigates,0
3596,,T1102.001,Dead Drop Resolver,[],[],,SC-7,mitigates,0
3597,,T1102.002,Bidirectional Communication,[],[],,SC-7,mitigates,0
3598,,T1102.003,One-Way Communication,[],[],,SC-7,mitigates,0
3599,,T1104,Multi-Stage Channels,[],[],,SC-7,mitigates,0
3600,,T1105,Ingress Tool Transfer,[],[],,SC-7,mitigates,0
3601,,T1114,Email Collection,[],[],,SC-7,mitigates,0
3602,,T1114.003,Email Forwarding Rule,[],[],,SC-7,mitigates,0
3603,,T1132,Data Encoding,[],[],,SC-7,mitigates,0
3604,,T1132.001,Standard Encoding,[],[],,SC-7,mitigates,0
3605,,T1132.002,Non-Standard Encoding,[],[],,SC-7,mitigates,0
3606,,T1133,External Remote Services,[],[],,SC-7,mitigates,0
3607,,T1136,Create Account,[],[],,SC-7,mitigates,0
3608,,T1136.002,Domain Account,[],[],,SC-7,mitigates,0
3609,,T1136.003,Cloud Account,[],[],,SC-7,mitigates,0
3610,,T1176,Browser Extensions,[],[],,SC-7,mitigates,0
3611,,T1187,Forced Authentication,[],[],,SC-7,mitigates,0
3612,,T1189,Drive-by Compromise,[],[],,SC-7,mitigates,0
3613,,T1190,Exploit Public-Facing Application,[],[],,SC-7,mitigates,0
3614,,T1197,BITS Jobs,[],[],,SC-7,mitigates,0
3615,,T1199,Trusted Relationship,[],[],,SC-7,mitigates,0
3616,,T1203,Exploitation for Client Execution,[],[],,SC-7,mitigates,0
3617,,T1204,User Execution,[],[],,SC-7,mitigates,0
3618,,T1204.001,Malicious Link,[],[],,SC-7,mitigates,0
3619,,T1204.002,Malicious File,[],[],,SC-7,mitigates,0
3620,,T1204.003,Malicious Image,[],[],,SC-7,mitigates,0
3621,,T1205,Traffic Signaling,[],[],,SC-7,mitigates,0
3622,,T1205.001,Port Knocking,[],[],,SC-7,mitigates,0
3623,,T1210,Exploitation of Remote Services,[],[],,SC-7,mitigates,0
3624,,T1211,Exploitation for Defense Evasion,[],[],,SC-7,mitigates,0
3625,,T1212,Exploitation for Credential Access,[],[],,SC-7,mitigates,0
3626,,T1218.012,Verclsid,[],[],,SC-7,mitigates,0
3627,,T1219,Remote Access Software,[],[],,SC-7,mitigates,0
3628,,T1221,Template Injection,[],[],,SC-7,mitigates,0
3629,,T1482,Domain Trust Discovery,[],[],,SC-7,mitigates,0
3630,,T1489,Service Stop,[],[],,SC-7,mitigates,0
3631,,T1498,Network Denial of Service,[],[],,SC-7,mitigates,0
3632,,T1498.001,Direct Network Flood,[],[],,SC-7,mitigates,0
3633,,T1498.002,Reflection Amplification,[],[],,SC-7,mitigates,0
3634,,T1499,Endpoint Denial of Service,[],[],,SC-7,mitigates,0
3635,,T1499.001,OS Exhaustion Flood,[],[],,SC-7,mitigates,0
3636,,T1499.002,Service Exhaustion Flood,[],[],,SC-7,mitigates,0
3637,,T1499.003,Application Exhaustion Flood,[],[],,SC-7,mitigates,0
3638,,T1499.004,Application or System Exploitation,[],[],,SC-7,mitigates,0
3639,,T1505.004,IIS Components,[],[],,SC-7,mitigates,0
3640,,T1530,Data from Cloud Storage Object,[],[],,SC-7,mitigates,0
3641,,T1537,Transfer Data to Cloud Account,[],[],,SC-7,mitigates,0
3642,,T1542,Pre-OS Boot,[],[],,SC-7,mitigates,0
3643,,T1542.004,ROMMONkit,[],[],,SC-7,mitigates,0
3644,,T1542.005,TFTP Boot,[],[],,SC-7,mitigates,0
3645,,T1552,Unsecured Credentials,[],[],,SC-7,mitigates,0
3646,,T1552.001,Credentials In Files,[],[],,SC-7,mitigates,0
3647,,T1552.004,Private Keys,[],[],,SC-7,mitigates,0
3648,,T1552.005,Cloud Instance Metadata API,[],[],,SC-7,mitigates,0
3649,,T1552.007,Container API,[],[],,SC-7,mitigates,0
3650,,T1557,Adversary-in-the-Middle,[],[],,SC-7,mitigates,0
3651,,T1557.001,LLMNR/NBT-NS Poisoning and SMB Relay,[],[],,SC-7,mitigates,0
3652,,T1557.002,ARP Cache Poisoning,[],[],,SC-7,mitigates,0
3653,,T1559,Inter-Process Communication,[],[],,SC-7,mitigates,0
3654,,T1559.001,Component Object Model,[],[],,SC-7,mitigates,0
3655,,T1559.002,Dynamic Data Exchange,[],[],,SC-7,mitigates,0
3656,,T1560,Archive Collected Data,[],[],,SC-7,mitigates,0
3657,,T1560.001,Archive via Utility,[],[],,SC-7,mitigates,0
3658,,T1563,Remote Service Session Hijacking,[],[],,SC-7,mitigates,0
3659,,T1563.002,RDP Hijacking,[],[],,SC-7,mitigates,0
3660,,T1565,Data Manipulation,[],[],,SC-7,mitigates,0
3661,,T1565.001,Stored Data Manipulation,[],[],,SC-7,mitigates,0
3662,,T1565.003,Runtime Data Manipulation,[],[],,SC-7,mitigates,0
3663,,T1566,Phishing,[],[],,SC-7,mitigates,0
3664,,T1566.001,Spearphishing Attachment,[],[],,SC-7,mitigates,0
3665,,T1566.002,Spearphishing Link,[],[],,SC-7,mitigates,0
3666,,T1566.003,Spearphishing via Service,[],[],,SC-7,mitigates,0
3667,,T1567,Exfiltration Over Web Service,[],[],,SC-7,mitigates,0
3668,,T1567.001,Exfiltration to Code Repository,[],[],,SC-7,mitigates,0
3669,,T1567.002,Exfiltration to Cloud Storage,[],[],,SC-7,mitigates,0
3670,,T1568,Dynamic Resolution,[],[],,SC-7,mitigates,0
3671,,T1568.002,Domain Generation Algorithms,[],[],,SC-7,mitigates,0
3672,,T1570,Lateral Tool Transfer,[],[],,SC-7,mitigates,0
3673,,T1571,Non-Standard Port,[],[],,SC-7,mitigates,0
3674,,T1572,Protocol Tunneling,[],[],,SC-7,mitigates,0
3675,,T1573,Encrypted Channel,[],[],,SC-7,mitigates,0
3676,,T1573.001,Symmetric Cryptography,[],[],,SC-7,mitigates,0
3677,,T1573.002,Asymmetric Cryptography,[],[],,SC-7,mitigates,0
3678,,T1598,Phishing for Information,[],[],,SC-7,mitigates,0
3679,,T1598.001,Spearphishing Service,[],[],,SC-7,mitigates,0
3680,,T1598.002,Spearphishing Attachment,[],[],,SC-7,mitigates,0
3681,,T1598.003,Spearphishing Link,[],[],,SC-7,mitigates,0
3682,,T1599,Network Boundary Bridging,[],[],,SC-7,mitigates,0
3683,,T1599.001,Network Address Translation Traversal,[],[],,SC-7,mitigates,0
3684,,T1602,Data from Configuration Repository,[],[],,SC-7,mitigates,0
3685,,T1602.001,SNMP (MIB Dump),[],[],,SC-7,mitigates,0
3686,,T1602.002,Network Device Configuration Dump,[],[],,SC-7,mitigates,0
3687,,T1609,Container Administration Command,[],[],,SC-7,mitigates,0
3688,,T1610,Deploy Container,[],[],,SC-7,mitigates,0
3689,,T1611,Escape to Host,[],[],,SC-7,mitigates,0
3690,,T1612,Build Image on Host,[],[],,SC-7,mitigates,0
3691,,T1613,Container and Resource Discovery,[],[],,SC-7,mitigates,0
3692,,T1020.001,Traffic Duplication,[],[],,SC-8,mitigates,0
3693,,T1040,Network Sniffing,[],[],,SC-8,mitigates,0
3694,,T1090,Proxy,[],[],,SC-8,mitigates,0
3695,,T1090.004,Domain Fronting,[],[],,SC-8,mitigates,0
3696,,T1550.001,Application Access Token,[],[],,SC-8,mitigates,0
3697,,T1550.004,Web Session Cookie,[],[],,SC-8,mitigates,0
3698,,T1552.007,Container API,[],[],,SC-8,mitigates,0
3699,,T1557,Adversary-in-the-Middle,[],[],,SC-8,mitigates,0
3700,,T1557.001,LLMNR/NBT-NS Poisoning and SMB Relay,[],[],,SC-8,mitigates,0
3701,,T1557.002,ARP Cache Poisoning,[],[],,SC-8,mitigates,0
3702,,T1562.006,Indicator Blocking,[],[],,SC-8,mitigates,0
3703,,T1562.009,Safe Mode Boot,[],[],,SC-8,mitigates,0
3704,,T1602,Data from Configuration Repository,[],[],,SC-8,mitigates,0
3705,,T1602.001,SNMP (MIB Dump),[],[],,SC-8,mitigates,0
3706,,T1602.002,Network Device Configuration Dump,[],[],,SC-8,mitigates,0
3707,,T1021.002,SMB/Windows Admin Shares,[],[],,SI-10,mitigates,0
3708,,T1021.005,VNC,[],[],,SI-10,mitigates,0
3709,,T1036,Masquerading,[],[],,SI-10,mitigates,0
3710,,T1036.005,Match Legitimate Name or Location,[],[],,SI-10,mitigates,0
3711,,T1048,Exfiltration Over Alternative Protocol,[],[],,SI-10,mitigates,0
3712,,T1048.001,Exfiltration Over Symmetric Encrypted Non-C2 Protocol,[],[],,SI-10,mitigates,0
3713,,T1048.002,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,[],[],,SI-10,mitigates,0
3714,,T1048.003,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,[],[],,SI-10,mitigates,0
3715,,T1059,Command and Scripting Interpreter,[],[],,SI-10,mitigates,0
3716,,T1059.001,PowerShell,[],[],,SI-10,mitigates,0
3717,,T1059.002,AppleScript,[],[],,SI-10,mitigates,0
3718,,T1059.003,Windows Command Shell,[],[],,SI-10,mitigates,0
3719,,T1059.004,Unix Shell,[],[],,SI-10,mitigates,0
3720,,T1059.005,Visual Basic,[],[],,SI-10,mitigates,0
3721,,T1059.006,Python,[],[],,SI-10,mitigates,0
3722,,T1059.007,JavaScript,[],[],,SI-10,mitigates,0
3723,,T1059.008,Network Device CLI,[],[],,SI-10,mitigates,0
3724,,T1071.004,DNS,[],[],,SI-10,mitigates,0
3725,,T1080,Taint Shared Content,[],[],,SI-10,mitigates,0
3726,,T1090,Proxy,[],[],,SI-10,mitigates,0
3727,,T1090.003,Multi-hop Proxy,[],[],,SI-10,mitigates,0
3728,,T1095,Non-Application Layer Protocol,[],[],,SI-10,mitigates,0
3729,,T1127,Trusted Developer Utilities Proxy Execution,[],[],,SI-10,mitigates,0
3730,,T1129,Shared Modules,[],[],,SI-10,mitigates,0
3731,,T1176,Browser Extensions,[],[],,SI-10,mitigates,0
3732,,T1187,Forced Authentication,[],[],,SI-10,mitigates,0
3733,,T1190,Exploit Public-Facing Application,[],[],,SI-10,mitigates,0
3734,,T1197,BITS Jobs,[],[],,SI-10,mitigates,0
3735,,T1204,User Execution,[],[],,SI-10,mitigates,0
3736,,T1204.002,Malicious File,[],[],,SI-10,mitigates,0
3737,,T1216,Signed Script Proxy Execution,[],[],,SI-10,mitigates,0
3738,,T1216.001,PubPrn,[],[],,SI-10,mitigates,0
3739,,T1218,Signed Binary Proxy Execution,[],[],,SI-10,mitigates,0
3740,,T1218.001,Compiled HTML File,[],[],,SI-10,mitigates,0
3741,,T1218.002,Control Panel,[],[],,SI-10,mitigates,0
3742,,T1218.003,CMSTP,[],[],,SI-10,mitigates,0
3743,,T1218.004,InstallUtil,[],[],,SI-10,mitigates,0
3744,,T1218.005,Mshta,[],[],,SI-10,mitigates,0
3745,,T1218.008,Odbcconf,[],[],,SI-10,mitigates,0
3746,,T1218.009,Regsvcs/Regasm,[],[],,SI-10,mitigates,0
3747,,T1218.010,Regsvr32,[],[],,SI-10,mitigates,0
3748,,T1218.011,Rundll32,[],[],,SI-10,mitigates,0
3749,,T1218.012,Verclsid,[],[],,SI-10,mitigates,0
3750,,T1218.013,Mavinject,[],[],,SI-10,mitigates,0
3751,,T1218.014,MMC,[],[],,SI-10,mitigates,0
3752,,T1219,Remote Access Software,[],[],,SI-10,mitigates,0
3753,,T1220,XSL Script Processing,[],[],,SI-10,mitigates,0
3754,,T1221,Template Injection,[],[],,SI-10,mitigates,0
3755,,T1498,Network Denial of Service,[],[],,SI-10,mitigates,0
3756,,T1498.001,Direct Network Flood,[],[],,SI-10,mitigates,0
3757,,T1498.002,Reflection Amplification,[],[],,SI-10,mitigates,0
3758,,T1499,Endpoint Denial of Service,[],[],,SI-10,mitigates,0
3759,,T1499.001,OS Exhaustion Flood,[],[],,SI-10,mitigates,0
3760,,T1499.002,Service Exhaustion Flood,[],[],,SI-10,mitigates,0
3761,,T1499.003,Application Exhaustion Flood,[],[],,SI-10,mitigates,0
3762,,T1499.004,Application or System Exploitation,[],[],,SI-10,mitigates,0
3763,,T1530,Data from Cloud Storage Object,[],[],,SI-10,mitigates,0
3764,,T1537,Transfer Data to Cloud Account,[],[],,SI-10,mitigates,0
3765,,T1546.002,Screensaver,[],[],,SI-10,mitigates,0
3766,,T1546.006,LC_LOAD_DYLIB Addition,[],[],,SI-10,mitigates,0
3767,,T1546.008,Accessibility Features,[],[],,SI-10,mitigates,0
3768,,T1546.009,AppCert DLLs,[],[],,SI-10,mitigates,0
3769,,T1547.004,Winlogon Helper DLL,[],[],,SI-10,mitigates,0
3770,,T1547.006,Kernel Modules and Extensions,[],[],,SI-10,mitigates,0
3771,,T1552,Unsecured Credentials,[],[],,SI-10,mitigates,0
3772,,T1552.005,Cloud Instance Metadata API,[],[],,SI-10,mitigates,0
3773,,T1553,Subvert Trust Controls,[],[],,SI-10,mitigates,0
3774,,T1553.001,Gatekeeper Bypass,[],[],,SI-10,mitigates,0
3775,,T1553.003,SIP and Trust Provider Hijacking,[],[],,SI-10,mitigates,0
3776,,T1553.005,Mark-of-the-Web Bypass,[],[],,SI-10,mitigates,0
3777,,T1557,Adversary-in-the-Middle,[],[],,SI-10,mitigates,0
3778,,T1557.001,LLMNR/NBT-NS Poisoning and SMB Relay,[],[],,SI-10,mitigates,0
3779,,T1557.002,ARP Cache Poisoning,[],[],,SI-10,mitigates,0
3780,,T1564.003,Hidden Window,[],[],,SI-10,mitigates,0
3781,,T1564.006,Run Virtual Instance,[],[],,SI-10,mitigates,0
3782,,T1564.009,Resource Forking,[],[],,SI-10,mitigates,0
3783,,T1570,Lateral Tool Transfer,[],[],,SI-10,mitigates,0
3784,,T1572,Protocol Tunneling,[],[],,SI-10,mitigates,0
3785,,T1574,Hijack Execution Flow,[],[],,SI-10,mitigates,0
3786,,T1574.001,DLL Search Order Hijacking,[],[],,SI-10,mitigates,0
3787,,T1574.006,Dynamic Linker Hijacking,[],[],,SI-10,mitigates,0
3788,,T1574.007,Path Interception by PATH Environment Variable,[],[],,SI-10,mitigates,0
3789,,T1574.008,Path Interception by Search Order Hijacking,[],[],,SI-10,mitigates,0
3790,,T1574.009,Path Interception by Unquoted Path,[],[],,SI-10,mitigates,0
3791,,T1574.012,COR_PROFILER,[],[],,SI-10,mitigates,0
3792,,T1599,Network Boundary Bridging,[],[],,SI-10,mitigates,0
3793,,T1599.001,Network Address Translation Traversal,[],[],,SI-10,mitigates,0
3794,,T1602,Data from Configuration Repository,[],[],,SI-10,mitigates,0
3795,,T1602.001,SNMP (MIB Dump),[],[],,SI-10,mitigates,0
3796,,T1602.002,Network Device Configuration Dump,[],[],,SI-10,mitigates,0
3797,,T1609,Container Administration Command,[],[],,SI-10,mitigates,0
3798,,T1003,OS Credential Dumping,[],[],,SI-12,mitigates,0
3799,,T1003.003,NTDS,[],[],,SI-12,mitigates,0
3800,,T1020.001,Traffic Duplication,[],[],,SI-12,mitigates,0
3801,,T1040,Network Sniffing,[],[],,SI-12,mitigates,0
3802,,T1070,Indicator Removal on Host,[],[],,SI-12,mitigates,0
3803,,T1070.001,Clear Windows Event Logs,[],[],,SI-12,mitigates,0
3804,,T1070.002,Clear Linux or Mac System Logs,[],[],,SI-12,mitigates,0
3805,,T1114,Email Collection,[],[],,SI-12,mitigates,0
3806,,T1114.001,Local Email Collection,[],[],,SI-12,mitigates,0
3807,,T1114.002,Remote Email Collection,[],[],,SI-12,mitigates,0
3808,,T1114.003,Email Forwarding Rule,[],[],,SI-12,mitigates,0
3809,,T1119,Automated Collection,[],[],,SI-12,mitigates,0
3810,,T1530,Data from Cloud Storage Object,[],[],,SI-12,mitigates,0
3811,,T1548,Abuse Elevation Control Mechanism,[],[],,SI-12,mitigates,0
3812,,T1548.004,Elevated Execution with Prompt,[],[],,SI-12,mitigates,0
3813,,T1550.001,Application Access Token,[],[],,SI-12,mitigates,0
3814,,T1552,Unsecured Credentials,[],[],,SI-12,mitigates,0
3815,,T1552.004,Private Keys,[],[],,SI-12,mitigates,0
3816,,T1557,Adversary-in-the-Middle,[],[],,SI-12,mitigates,0
3817,,T1557.002,ARP Cache Poisoning,[],[],,SI-12,mitigates,0
3818,,T1558,Steal or Forge Kerberos Tickets,[],[],,SI-12,mitigates,0
3819,,T1558.002,Silver Ticket,[],[],,SI-12,mitigates,0
3820,,T1558.003,Kerberoasting,[],[],,SI-12,mitigates,0
3821,,T1558.004,AS-REP Roasting,[],[],,SI-12,mitigates,0
3822,,T1565,Data Manipulation,[],[],,SI-12,mitigates,0
3823,,T1565.001,Stored Data Manipulation,[],[],,SI-12,mitigates,0
3824,,T1565.002,Transmitted Data Manipulation,[],[],,SI-12,mitigates,0
3825,,T1602,Data from Configuration Repository,[],[],,SI-12,mitigates,0
3826,,T1602.001,SNMP (MIB Dump),[],[],,SI-12,mitigates,0
3827,,T1602.002,Network Device Configuration Dump,[],[],,SI-12,mitigates,0
3828,,T1505,Server Software Component,[],[],,SI-14,mitigates,0
3829,,T1505.001,SQL Stored Procedures,[],[],,SI-14,mitigates,0
3830,,T1505.002,Transport Agent,[],[],,SI-14,mitigates,0
3831,,T1505.004,IIS Components,[],[],,SI-14,mitigates,0
3832,,T1546.003,Windows Management Instrumentation Event Subscription,[],[],,SI-14,mitigates,0
3833,,T1547.004,Winlogon Helper DLL,[],[],,SI-14,mitigates,0
3834,,T1547.006,Kernel Modules and Extensions,[],[],,SI-14,mitigates,0
3835,,T1021.002,SMB/Windows Admin Shares,[],[],,SI-15,mitigates,0
3836,,T1021.005,VNC,[],[],,SI-15,mitigates,0
3837,,T1048,Exfiltration Over Alternative Protocol,[],[],,SI-15,mitigates,0
3838,,T1048.001,Exfiltration Over Symmetric Encrypted Non-C2 Protocol,[],[],,SI-15,mitigates,0
3839,,T1048.002,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,[],[],,SI-15,mitigates,0
3840,,T1048.003,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,[],[],,SI-15,mitigates,0
3841,,T1071.004,DNS,[],[],,SI-15,mitigates,0
3842,,T1090,Proxy,[],[],,SI-15,mitigates,0
3843,,T1090.003,Multi-hop Proxy,[],[],,SI-15,mitigates,0
3844,,T1095,Non-Application Layer Protocol,[],[],,SI-15,mitigates,0
3845,,T1187,Forced Authentication,[],[],,SI-15,mitigates,0
3846,,T1197,BITS Jobs,[],[],,SI-15,mitigates,0
3847,,T1205,Traffic Signaling,[],[],,SI-15,mitigates,0
3848,,T1205.001,Port Knocking,[],[],,SI-15,mitigates,0
3849,,T1218.012,Verclsid,[],[],,SI-15,mitigates,0
3850,,T1219,Remote Access Software,[],[],,SI-15,mitigates,0
3851,,T1498,Network Denial of Service,[],[],,SI-15,mitigates,0
3852,,T1498.001,Direct Network Flood,[],[],,SI-15,mitigates,0
3853,,T1498.002,Reflection Amplification,[],[],,SI-15,mitigates,0
3854,,T1499,Endpoint Denial of Service,[],[],,SI-15,mitigates,0
3855,,T1499.001,OS Exhaustion Flood,[],[],,SI-15,mitigates,0
3856,,T1499.002,Service Exhaustion Flood,[],[],,SI-15,mitigates,0
3857,,T1499.003,Application Exhaustion Flood,[],[],,SI-15,mitigates,0
3858,,T1499.004,Application or System Exploitation,[],[],,SI-15,mitigates,0
3859,,T1530,Data from Cloud Storage Object,[],[],,SI-15,mitigates,0
3860,,T1537,Transfer Data to Cloud Account,[],[],,SI-15,mitigates,0
3861,,T1552,Unsecured Credentials,[],[],,SI-15,mitigates,0
3862,,T1552.005,Cloud Instance Metadata API,[],[],,SI-15,mitigates,0
3863,,T1557,Adversary-in-the-Middle,[],[],,SI-15,mitigates,0
3864,,T1557.001,LLMNR/NBT-NS Poisoning and SMB Relay,[],[],,SI-15,mitigates,0
3865,,T1557.002,ARP Cache Poisoning,[],[],,SI-15,mitigates,0
3866,,T1564.009,Resource Forking,[],[],,SI-15,mitigates,0
3867,,T1570,Lateral Tool Transfer,[],[],,SI-15,mitigates,0
3868,,T1572,Protocol Tunneling,[],[],,SI-15,mitigates,0
3869,,T1599,Network Boundary Bridging,[],[],,SI-15,mitigates,0
3870,,T1599.001,Network Address Translation Traversal,[],[],,SI-15,mitigates,0
3871,,T1602,Data from Configuration Repository,[],[],,SI-15,mitigates,0
3872,,T1602.001,SNMP (MIB Dump),[],[],,SI-15,mitigates,0
3873,,T1602.002,Network Device Configuration Dump,[],[],,SI-15,mitigates,0
3874,,T1047,Windows Management Instrumentation,[],[],,SI-16,mitigates,0
3875,,T1055.009,Proc Memory,[],[],,SI-16,mitigates,0
3876,,T1543,Create or Modify System Process,[],[],,SI-16,mitigates,0
3877,,T1543.002,Systemd Service,[],[],,SI-16,mitigates,0
3878,,T1565,Data Manipulation,[],[],,SI-16,mitigates,0
3879,,T1565.001,Stored Data Manipulation,[],[],,SI-16,mitigates,0
3880,,T1565.003,Runtime Data Manipulation,[],[],,SI-16,mitigates,0
3881,,T1611,Escape to Host,[],[],,SI-16,mitigates,0
3882,,T1003,OS Credential Dumping,[],[],,SI-2,mitigates,0
3883,,T1003.001,LSASS Memory,[],[],,SI-2,mitigates,0
3884,,T1027,Obfuscated Files or Information,[],[],,SI-2,mitigates,0
3885,,T1027.002,Software Packing,[],[],,SI-2,mitigates,0
3886,,T1047,Windows Management Instrumentation,[],[],,SI-2,mitigates,0
3887,,T1055,Process Injection,[],[],,SI-2,mitigates,0
3888,,T1055.001,Dynamic-link Library Injection,[],[],,SI-2,mitigates,0
3889,,T1055.002,Portable Executable Injection,[],[],,SI-2,mitigates,0
3890,,T1055.003,Thread Execution Hijacking,[],[],,SI-2,mitigates,0
3891,,T1055.004,Asynchronous Procedure Call,[],[],,SI-2,mitigates,0
3892,,T1055.005,Thread Local Storage,[],[],,SI-2,mitigates,0
3893,,T1055.008,Ptrace System Calls,[],[],,SI-2,mitigates,0
3894,,T1055.009,Proc Memory,[],[],,SI-2,mitigates,0
3895,,T1055.011,Extra Window Memory Injection,[],[],,SI-2,mitigates,0
3896,,T1055.012,Process Hollowing,[],[],,SI-2,mitigates,0
3897,,T1055.013,Process Doppelgänging,[],[],,SI-2,mitigates,0
3898,,T1055.014,VDSO Hijacking,[],[],,SI-2,mitigates,0
3899,,T1059,Command and Scripting Interpreter,[],[],,SI-2,mitigates,0
3900,,T1059.001,PowerShell,[],[],,SI-2,mitigates,0
3901,,T1059.005,Visual Basic,[],[],,SI-2,mitigates,0
3902,,T1059.006,Python,[],[],,SI-2,mitigates,0
3903,,T1068,Exploitation for Privilege Escalation,[],[],,SI-2,mitigates,0
3904,,T1072,Software Deployment Tools,[],[],,SI-2,mitigates,0
3905,,T1106,Native API,[],[],,SI-2,mitigates,0
3906,,T1137,Office Application Startup,[],[],,SI-2,mitigates,0
3907,,T1137.003,Outlook Forms,[],[],,SI-2,mitigates,0
3908,,T1137.004,Outlook Home Page,[],[],,SI-2,mitigates,0
3909,,T1137.005,Outlook Rules,[],[],,SI-2,mitigates,0
3910,,T1189,Drive-by Compromise,[],[],,SI-2,mitigates,0
3911,,T1190,Exploit Public-Facing Application,[],[],,SI-2,mitigates,0
3912,,T1195,Supply Chain Compromise,[],[],,SI-2,mitigates,0
3913,,T1195.001,Compromise Software Dependencies and Development Tools,[],[],,SI-2,mitigates,0
3914,,T1195.002,Compromise Software Supply Chain,[],[],,SI-2,mitigates,0
3915,,T1195.003,Compromise Hardware Supply Chain,[],[],,SI-2,mitigates,0
3916,,T1204,User Execution,[],[],,SI-2,mitigates,0
3917,,T1204.001,Malicious Link,[],[],,SI-2,mitigates,0
3918,,T1204.003,Malicious Image,[],[],,SI-2,mitigates,0
3919,,T1210,Exploitation of Remote Services,[],[],,SI-2,mitigates,0
3920,,T1211,Exploitation for Defense Evasion,[],[],,SI-2,mitigates,0
3921,,T1212,Exploitation for Credential Access,[],[],,SI-2,mitigates,0
3922,,T1213.003,Code Repositories,[],[],,SI-2,mitigates,0
3923,,T1221,Template Injection,[],[],,SI-2,mitigates,0
3924,,T1495,Firmware Corruption,[],[],,SI-2,mitigates,0
3925,,T1525,Implant Internal Image,[],[],,SI-2,mitigates,0
3926,,T1542,Pre-OS Boot,[],[],,SI-2,mitigates,0
3927,,T1542.001,System Firmware,[],[],,SI-2,mitigates,0
3928,,T1542.003,Bootkit,[],[],,SI-2,mitigates,0
3929,,T1542.004,ROMMONkit,[],[],,SI-2,mitigates,0
3930,,T1542.005,TFTP Boot,[],[],,SI-2,mitigates,0
3931,,T1546.006,LC_LOAD_DYLIB Addition,[],[],,SI-2,mitigates,0
3932,,T1546.010,AppInit DLLs,[],[],,SI-2,mitigates,0
3933,,T1546.011,Application Shimming,[],[],,SI-2,mitigates,0
3934,,T1547.006,Kernel Modules and Extensions,[],[],,SI-2,mitigates,0
3935,,T1548.002,Bypass User Account Control,[],[],,SI-2,mitigates,0
3936,,T1550.002,Pass the Hash,[],[],,SI-2,mitigates,0
3937,,T1552,Unsecured Credentials,[],[],,SI-2,mitigates,0
3938,,T1552.006,Group Policy Preferences,[],[],,SI-2,mitigates,0
3939,,T1553,Subvert Trust Controls,[],[],,SI-2,mitigates,0
3940,,T1553.006,Code Signing Policy Modification,[],[],,SI-2,mitigates,0
3941,,T1555.005,Password Managers,[],[],,SI-2,mitigates,0
3942,,T1559,Inter-Process Communication,[],[],,SI-2,mitigates,0
3943,,T1559.002,Dynamic Data Exchange,[],[],,SI-2,mitigates,0
3944,,T1566,Phishing,[],[],,SI-2,mitigates,0
3945,,T1566.003,Spearphishing via Service,[],[],,SI-2,mitigates,0
3946,,T1574,Hijack Execution Flow,[],[],,SI-2,mitigates,0
3947,,T1574.002,DLL Side-Loading,[],[],,SI-2,mitigates,0
3948,,T1601,Modify System Image,[],[],,SI-2,mitigates,0
3949,,T1601.001,Patch System Image,[],[],,SI-2,mitigates,0
3950,,T1601.002,Downgrade System Image,[],[],,SI-2,mitigates,0
3951,,T1606,Forge Web Credentials,[],[],,SI-2,mitigates,0
3952,,T1606.001,Web Cookies,[],[],,SI-2,mitigates,0
3953,,T1611,Escape to Host,[],[],,SI-2,mitigates,0
3954,,T1001,Data Obfuscation,[],[],,SI-3,mitigates,0
3955,,T1001.001,Junk Data,[],[],,SI-3,mitigates,0
3956,,T1001.002,Steganography,[],[],,SI-3,mitigates,0
3957,,T1001.003,Protocol Impersonation,[],[],,SI-3,mitigates,0
3958,,T1003,OS Credential Dumping,[],[],,SI-3,mitigates,0
3959,,T1003.001,LSASS Memory,[],[],,SI-3,mitigates,0
3960,,T1003.002,Security Account Manager,[],[],,SI-3,mitigates,0
3961,,T1003.003,NTDS,[],[],,SI-3,mitigates,0
3962,,T1003.004,LSA Secrets,[],[],,SI-3,mitigates,0
3963,,T1003.005,Cached Domain Credentials,[],[],,SI-3,mitigates,0
3964,,T1003.006,DCSync,[],[],,SI-3,mitigates,0
3965,,T1003.007,Proc Filesystem,[],[],,SI-3,mitigates,0
3966,,T1003.008,/etc/passwd and /etc/shadow,[],[],,SI-3,mitigates,0
