,comments,attack-object-id,attack-object-name,references,tags,mapping-description,capability-id,mapping-type,score-category,score-value,related-score,metadata_key
322,"This mapping was rated as significant due to the control’s notable detection accuracy, mappable threat coverage, and time-related factors (e.g., real-time).

SCC also provides users with compliance mappings that scan environments against violations according to PCI-DSS v3.2.1, OWASP Top Ten, NIST 800-53, and ISO 27001. 

To improve cyber-situational awareness and detection against various threats, SCC ingests logging data from multiple sources. Cloud Audit Admin Activity logs are always enabled by default and cannot be disabled. SCC Premium consumes logs automatically when activated. SSH Logs and syslog inform the brute force detector, and the set of network logs (VPC Flow/Cloud Firewall/Cloud NAT/Cloud DNS).

Further automated response functionality can be extended in SCC to take actions against threats. A full list of automated actions can be found on GCP's GitHub.

Reference: https://github.com/GoogleCloudPlatform/security-response-automation ",T1562.007,Disable or Modify Cloud Firewall,"['https://cloud.google.com/security-command-center/docs/concepts-security-command-center-overview', 'https://github.com/GoogleCloudPlatform/security-analytics']","['Analytics', 'Security Command Center', 'Vulnerability Management']",,Security Command Center,technique-scores,Detect,Significant,False,1
323,"This mapping was rated as significant due to the control’s notable detection accuracy, mappable threat coverage, and time-related factors (e.g., real-time).

SCC also provides users with compliance mappings that scan environments against violations according to PCI-DSS v3.2.1, OWASP Top Ten, NIST 800-53, and ISO 27001. 

To improve cyber-situational awareness and detection against various threats, SCC ingests logging data from multiple sources. Cloud Audit Admin Activity logs are always enabled by default and cannot be disabled. SCC Premium consumes logs automatically when activated. SSH Logs and syslog inform the brute force detector, and the set of network logs (VPC Flow/Cloud Firewall/Cloud NAT/Cloud DNS).

Further automated response functionality can be extended in SCC to take actions against threats. A full list of automated actions can be found on GCP's GitHub.

Reference: https://github.com/GoogleCloudPlatform/security-response-automation ",T1589.001,Credentials,"['https://cloud.google.com/security-command-center/docs/concepts-security-command-center-overview', 'https://github.com/GoogleCloudPlatform/security-analytics']","['Analytics', 'Security Command Center', 'Vulnerability Management']",,Security Command Center,technique-scores,Protect,Significant,False,1
324,"This mapping was rated as significant due to the control’s notable detection accuracy, mappable threat coverage, and time-related factors (e.g., real-time).

SCC also provides users with compliance mappings that scan environments against violations according to PCI-DSS v3.2.1, OWASP Top Ten, NIST 800-53, and ISO 27001. 

To improve cyber-situational awareness and detection against various threats, SCC ingests logging data from multiple sources. Cloud Audit Admin Activity logs are always enabled by default and cannot be disabled. SCC Premium consumes logs automatically when activated. SSH Logs and syslog inform the brute force detector, and the set of network logs (VPC Flow/Cloud Firewall/Cloud NAT/Cloud DNS).

Further automated response functionality can be extended in SCC to take actions against threats. A full list of automated actions can be found on GCP's GitHub.

Reference: https://github.com/GoogleCloudPlatform/security-response-automation ",T1496,Resource Hijacking,"['https://cloud.google.com/security-command-center/docs/concepts-security-command-center-overview', 'https://github.com/GoogleCloudPlatform/security-analytics']","['Analytics', 'Security Command Center', 'Vulnerability Management']",,Security Command Center,technique-scores,Detect,Significant,False,1
325,"This mapping was rated as significant due to the control’s notable detection accuracy, mappable threat coverage, and time-related factors (e.g., real-time).

SCC also provides users with compliance mappings that scan environments against violations according to PCI-DSS v3.2.1, OWASP Top Ten, NIST 800-53, and ISO 27001. 

To improve cyber-situational awareness and detection against various threats, SCC ingests logging data from multiple sources. Cloud Audit Admin Activity logs are always enabled by default and cannot be disabled. SCC Premium consumes logs automatically when activated. SSH Logs and syslog inform the brute force detector, and the set of network logs (VPC Flow/Cloud Firewall/Cloud NAT/Cloud DNS).

Further automated response functionality can be extended in SCC to take actions against threats. A full list of automated actions can be found on GCP's GitHub.

Reference: https://github.com/GoogleCloudPlatform/security-response-automation ",T1213.003,Code Repositories,"['https://cloud.google.com/security-command-center/docs/concepts-security-command-center-overview', 'https://github.com/GoogleCloudPlatform/security-analytics']","['Analytics', 'Security Command Center', 'Vulnerability Management']",,Security Command Center,technique-scores,Protect,Significant,False,1
326,"This mapping was rated as significant due to the control’s notable detection accuracy, mappable threat coverage, and time-related factors (e.g., real-time).

SCC also provides users with compliance mappings that scan environments against violations according to PCI-DSS v3.2.1, OWASP Top Ten, NIST 800-53, and ISO 27001. 

To improve cyber-situational awareness and detection against various threats, SCC ingests logging data from multiple sources. Cloud Audit Admin Activity logs are always enabled by default and cannot be disabled. SCC Premium consumes logs automatically when activated. SSH Logs and syslog inform the brute force detector, and the set of network logs (VPC Flow/Cloud Firewall/Cloud NAT/Cloud DNS).

Further automated response functionality can be extended in SCC to take actions against threats. A full list of automated actions can be found on GCP's GitHub.

Reference: https://github.com/GoogleCloudPlatform/security-response-automation ",T1040,Network Sniffing,"['https://cloud.google.com/security-command-center/docs/concepts-security-command-center-overview', 'https://github.com/GoogleCloudPlatform/security-analytics']","['Analytics', 'Security Command Center', 'Vulnerability Management']",,Security Command Center,technique-scores,Protect,Minimal,False,1
327,"This mapping was rated as significant due to the control’s notable detection accuracy, mappable threat coverage, and time-related factors (e.g., real-time).

SCC also provides users with compliance mappings that scan environments against violations according to PCI-DSS v3.2.1, OWASP Top Ten, NIST 800-53, and ISO 27001. 

To improve cyber-situational awareness and detection against various threats, SCC ingests logging data from multiple sources. Cloud Audit Admin Activity logs are always enabled by default and cannot be disabled. SCC Premium consumes logs automatically when activated. SSH Logs and syslog inform the brute force detector, and the set of network logs (VPC Flow/Cloud Firewall/Cloud NAT/Cloud DNS).

Further automated response functionality can be extended in SCC to take actions against threats. A full list of automated actions can be found on GCP's GitHub.

Reference: https://github.com/GoogleCloudPlatform/security-response-automation ",T1190,Exploit Public-Facing Application,"['https://cloud.google.com/security-command-center/docs/concepts-security-command-center-overview', 'https://github.com/GoogleCloudPlatform/security-analytics']","['Analytics', 'Security Command Center', 'Vulnerability Management']",,Security Command Center,technique-scores,Detect,Significant,False,1
328,"This mapping was rated as significant due to the control’s notable detection accuracy, mappable threat coverage, and time-related factors (e.g., real-time).

SCC also provides users with compliance mappings that scan environments against violations according to PCI-DSS v3.2.1, OWASP Top Ten, NIST 800-53, and ISO 27001. 

To improve cyber-situational awareness and detection against various threats, SCC ingests logging data from multiple sources. Cloud Audit Admin Activity logs are always enabled by default and cannot be disabled. SCC Premium consumes logs automatically when activated. SSH Logs and syslog inform the brute force detector, and the set of network logs (VPC Flow/Cloud Firewall/Cloud NAT/Cloud DNS).

Further automated response functionality can be extended in SCC to take actions against threats. A full list of automated actions can be found on GCP's GitHub.

Reference: https://github.com/GoogleCloudPlatform/security-response-automation ",T1078.001,Default Accounts,"['https://cloud.google.com/security-command-center/docs/concepts-security-command-center-overview', 'https://github.com/GoogleCloudPlatform/security-analytics']","['Analytics', 'Security Command Center', 'Vulnerability Management']",,Security Command Center,technique-scores,Detect,Significant,False,1
329,"This mapping was rated as significant due to the control’s notable detection accuracy, mappable threat coverage, and time-related factors (e.g., real-time).

SCC also provides users with compliance mappings that scan environments against violations according to PCI-DSS v3.2.1, OWASP Top Ten, NIST 800-53, and ISO 27001. 

To improve cyber-situational awareness and detection against various threats, SCC ingests logging data from multiple sources. Cloud Audit Admin Activity logs are always enabled by default and cannot be disabled. SCC Premium consumes logs automatically when activated. SSH Logs and syslog inform the brute force detector, and the set of network logs (VPC Flow/Cloud Firewall/Cloud NAT/Cloud DNS).

Further automated response functionality can be extended in SCC to take actions against threats. A full list of automated actions can be found on GCP's GitHub.

Reference: https://github.com/GoogleCloudPlatform/security-response-automation ",T1542,Pre-OS Boot,"['https://cloud.google.com/security-command-center/docs/concepts-security-command-center-overview', 'https://github.com/GoogleCloudPlatform/security-analytics']","['Analytics', 'Security Command Center', 'Vulnerability Management']",,Security Command Center,technique-scores,Detect,Significant,False,1
330,"This mapping was rated as significant due to the control’s notable detection accuracy, mappable threat coverage, and time-related factors (e.g., real-time).

SCC also provides users with compliance mappings that scan environments against violations according to PCI-DSS v3.2.1, OWASP Top Ten, NIST 800-53, and ISO 27001. 

To improve cyber-situational awareness and detection against various threats, SCC ingests logging data from multiple sources. Cloud Audit Admin Activity logs are always enabled by default and cannot be disabled. SCC Premium consumes logs automatically when activated. SSH Logs and syslog inform the brute force detector, and the set of network logs (VPC Flow/Cloud Firewall/Cloud NAT/Cloud DNS).

Further automated response functionality can be extended in SCC to take actions against threats. A full list of automated actions can be found on GCP's GitHub.

Reference: https://github.com/GoogleCloudPlatform/security-response-automation ",T1542.003,Bootkit,"['https://cloud.google.com/security-command-center/docs/concepts-security-command-center-overview', 'https://github.com/GoogleCloudPlatform/security-analytics']","['Analytics', 'Security Command Center', 'Vulnerability Management']",,Security Command Center,technique-scores,Detect,Significant,False,1
331,"This mapping was rated as significant due to the control’s notable detection accuracy, mappable threat coverage, and time-related factors (e.g., real-time).

SCC also provides users with compliance mappings that scan environments against violations according to PCI-DSS v3.2.1, OWASP Top Ten, NIST 800-53, and ISO 27001. 

To improve cyber-situational awareness and detection against various threats, SCC ingests logging data from multiple sources. Cloud Audit Admin Activity logs are always enabled by default and cannot be disabled. SCC Premium consumes logs automatically when activated. SSH Logs and syslog inform the brute force detector, and the set of network logs (VPC Flow/Cloud Firewall/Cloud NAT/Cloud DNS).

Further automated response functionality can be extended in SCC to take actions against threats. A full list of automated actions can be found on GCP's GitHub.

Reference: https://github.com/GoogleCloudPlatform/security-response-automation ",T1014,Rootkit,"['https://cloud.google.com/security-command-center/docs/concepts-security-command-center-overview', 'https://github.com/GoogleCloudPlatform/security-analytics']","['Analytics', 'Security Command Center', 'Vulnerability Management']",,Security Command Center,technique-scores,Detect,Significant,False,1
332,"This mapping was rated as significant due to the control’s notable detection accuracy, mappable threat coverage, and time-related factors (e.g., real-time).

SCC also provides users with compliance mappings that scan environments against violations according to PCI-DSS v3.2.1, OWASP Top Ten, NIST 800-53, and ISO 27001. 

To improve cyber-situational awareness and detection against various threats, SCC ingests logging data from multiple sources. Cloud Audit Admin Activity logs are always enabled by default and cannot be disabled. SCC Premium consumes logs automatically when activated. SSH Logs and syslog inform the brute force detector, and the set of network logs (VPC Flow/Cloud Firewall/Cloud NAT/Cloud DNS).

Further automated response functionality can be extended in SCC to take actions against threats. A full list of automated actions can be found on GCP's GitHub.

Reference: https://github.com/GoogleCloudPlatform/security-response-automation ",T1070,Indicator Removal on Host,"['https://cloud.google.com/security-command-center/docs/concepts-security-command-center-overview', 'https://github.com/GoogleCloudPlatform/security-analytics']","['Analytics', 'Security Command Center', 'Vulnerability Management']",,Security Command Center,technique-scores,Detect,Significant,False,1
333,"This mapping was rated as significant due to the control’s notable detection accuracy, mappable threat coverage, and time-related factors (e.g., real-time).

SCC also provides users with compliance mappings that scan environments against violations according to PCI-DSS v3.2.1, OWASP Top Ten, NIST 800-53, and ISO 27001. 

To improve cyber-situational awareness and detection against various threats, SCC ingests logging data from multiple sources. Cloud Audit Admin Activity logs are always enabled by default and cannot be disabled. SCC Premium consumes logs automatically when activated. SSH Logs and syslog inform the brute force detector, and the set of network logs (VPC Flow/Cloud Firewall/Cloud NAT/Cloud DNS).

Further automated response functionality can be extended in SCC to take actions against threats. A full list of automated actions can be found on GCP's GitHub.

Reference: https://github.com/GoogleCloudPlatform/security-response-automation ",T1484,Domain Policy Modification,"['https://cloud.google.com/security-command-center/docs/concepts-security-command-center-overview', 'https://github.com/GoogleCloudPlatform/security-analytics']","['Analytics', 'Security Command Center', 'Vulnerability Management']",,Security Command Center,technique-scores,Detect,Significant,False,1
334,"This mapping was rated as significant due to the control’s notable detection accuracy, mappable threat coverage, and time-related factors (e.g., real-time).

SCC also provides users with compliance mappings that scan environments against violations according to PCI-DSS v3.2.1, OWASP Top Ten, NIST 800-53, and ISO 27001. 

To improve cyber-situational awareness and detection against various threats, SCC ingests logging data from multiple sources. Cloud Audit Admin Activity logs are always enabled by default and cannot be disabled. SCC Premium consumes logs automatically when activated. SSH Logs and syslog inform the brute force detector, and the set of network logs (VPC Flow/Cloud Firewall/Cloud NAT/Cloud DNS).

Further automated response functionality can be extended in SCC to take actions against threats. A full list of automated actions can be found on GCP's GitHub.

Reference: https://github.com/GoogleCloudPlatform/security-response-automation ",T1136.003,Cloud Account,"['https://cloud.google.com/security-command-center/docs/concepts-security-command-center-overview', 'https://github.com/GoogleCloudPlatform/security-analytics']","['Analytics', 'Security Command Center', 'Vulnerability Management']",,Security Command Center,technique-scores,Detect,Significant,False,1
335,"This mapping was rated as significant due to the control’s notable detection accuracy, mappable threat coverage, and time-related factors (e.g., real-time).

SCC also provides users with compliance mappings that scan environments against violations according to PCI-DSS v3.2.1, OWASP Top Ten, NIST 800-53, and ISO 27001. 

To improve cyber-situational awareness and detection against various threats, SCC ingests logging data from multiple sources. Cloud Audit Admin Activity logs are always enabled by default and cannot be disabled. SCC Premium consumes logs automatically when activated. SSH Logs and syslog inform the brute force detector, and the set of network logs (VPC Flow/Cloud Firewall/Cloud NAT/Cloud DNS).

Further automated response functionality can be extended in SCC to take actions against threats. A full list of automated actions can be found on GCP's GitHub.

Reference: https://github.com/GoogleCloudPlatform/security-response-automation ",T1562.008,Disable Cloud Logs,"['https://cloud.google.com/security-command-center/docs/concepts-security-command-center-overview', 'https://github.com/GoogleCloudPlatform/security-analytics']","['Analytics', 'Security Command Center', 'Vulnerability Management']",,Security Command Center,technique-scores,Detect,Significant,False,1
336,"This mapping was rated as significant due to the control’s notable detection accuracy, mappable threat coverage, and time-related factors (e.g., real-time).

SCC also provides users with compliance mappings that scan environments against violations according to PCI-DSS v3.2.1, OWASP Top Ten, NIST 800-53, and ISO 27001. 

To improve cyber-situational awareness and detection against various threats, SCC ingests logging data from multiple sources. Cloud Audit Admin Activity logs are always enabled by default and cannot be disabled. SCC Premium consumes logs automatically when activated. SSH Logs and syslog inform the brute force detector, and the set of network logs (VPC Flow/Cloud Firewall/Cloud NAT/Cloud DNS).

Further automated response functionality can be extended in SCC to take actions against threats. A full list of automated actions can be found on GCP's GitHub.

Reference: https://github.com/GoogleCloudPlatform/security-response-automation ",T1578,Modify Cloud Compute Infrastructure,"['https://cloud.google.com/security-command-center/docs/concepts-security-command-center-overview', 'https://github.com/GoogleCloudPlatform/security-analytics']","['Analytics', 'Security Command Center', 'Vulnerability Management']",,Security Command Center,technique-scores,Detect,Significant,False,1
337,"This mapping was rated as significant due to the control’s notable detection accuracy, mappable threat coverage, and time-related factors (e.g., real-time).

SCC also provides users with compliance mappings that scan environments against violations according to PCI-DSS v3.2.1, OWASP Top Ten, NIST 800-53, and ISO 27001. 

To improve cyber-situational awareness and detection against various threats, SCC ingests logging data from multiple sources. Cloud Audit Admin Activity logs are always enabled by default and cannot be disabled. SCC Premium consumes logs automatically when activated. SSH Logs and syslog inform the brute force detector, and the set of network logs (VPC Flow/Cloud Firewall/Cloud NAT/Cloud DNS).

Further automated response functionality can be extended in SCC to take actions against threats. A full list of automated actions can be found on GCP's GitHub.

Reference: https://github.com/GoogleCloudPlatform/security-response-automation ",T1530,Data from Cloud Storage Object,"['https://cloud.google.com/security-command-center/docs/concepts-security-command-center-overview', 'https://github.com/GoogleCloudPlatform/security-analytics']","['Analytics', 'Security Command Center', 'Vulnerability Management']",,Security Command Center,technique-scores,Detect,Partial,False,1
338,There are other methods available for users to secure data with the use of client-side encryption and customer encryption-keys.,T1530,Data from Cloud Storage Object,"['https://cloud.google.com/storage/docs/encryption', 'https://cloud.google.com/storage']","['Storage', 'Data Security', 'Encryption', 'Credentials']",,Cloud Storage,technique-scores,Protect,Significant,False,1
339,There are other methods available for users to secure data with the use of client-side encryption and customer encryption-keys.,T1565.001,Stored Data Manipulation,"['https://cloud.google.com/storage/docs/encryption', 'https://cloud.google.com/storage']","['Storage', 'Data Security', 'Encryption', 'Credentials']",,Cloud Storage,technique-scores,Protect,Significant,False,1
340,There are other methods available for users to secure data with the use of client-side encryption and customer encryption-keys.,T1588.004,Digital Certificates,"['https://cloud.google.com/storage/docs/encryption', 'https://cloud.google.com/storage']","['Storage', 'Data Security', 'Encryption', 'Credentials']",,Cloud Storage,technique-scores,Protect,Partial,False,1
341,There are other methods available for users to secure data with the use of client-side encryption and customer encryption-keys.,T1588.003,Code Signing Certificates,"['https://cloud.google.com/storage/docs/encryption', 'https://cloud.google.com/storage']","['Storage', 'Data Security', 'Encryption', 'Credentials']",,Cloud Storage,technique-scores,Protect,Partial,False,1
342,,T1530,Data from Cloud Storage Object,['https://cloud.google.com/dlp/docs'],['Storage'],,Cloud Data Loss Prevention,technique-scores,Protect,Partial,False,1
343,Binary authorization provides the capability to configure a policy that is enforced when an attempt is made to deploy a container image.,T1610,Deploy Container,"['https://cloud.google.com/binary-authorization/docs/overview', 'https://cloud.google.com/binary-authorization/docs/attestations']",['Binary Authorization'],,Binary Authorization,technique-scores,Protect,Significant,False,1
344,Binary authorization provides the capability to configure a policy that is enforced when an attempt is made to deploy a container image.,T1053.007,Container Orchestration Job,"['https://cloud.google.com/binary-authorization/docs/overview', 'https://cloud.google.com/binary-authorization/docs/attestations']",['Binary Authorization'],,Binary Authorization,technique-scores,Protect,Significant,False,1
345,Binary authorization provides the capability to configure a policy that is enforced when an attempt is made to deploy a container image.,T1612,Build Image on Host,"['https://cloud.google.com/binary-authorization/docs/overview', 'https://cloud.google.com/binary-authorization/docs/attestations']",['Binary Authorization'],,Binary Authorization,technique-scores,Protect,Significant,False,1
346,Binary authorization provides the capability to configure a policy that is enforced when an attempt is made to deploy a container image.,T1554,Compromise Client Software Binary,"['https://cloud.google.com/binary-authorization/docs/overview', 'https://cloud.google.com/binary-authorization/docs/attestations']",['Binary Authorization'],,Binary Authorization,technique-scores,Protect,Significant,False,1
347,Binary authorization provides the capability to configure a policy that is enforced when an attempt is made to deploy a container image.,T1525,Implant Internal Image,"['https://cloud.google.com/binary-authorization/docs/overview', 'https://cloud.google.com/binary-authorization/docs/attestations']",['Binary Authorization'],,Binary Authorization,technique-scores,Protect,Significant,False,1
348,Binary authorization provides the capability to configure a policy that is enforced when an attempt is made to deploy a container image.,T1036.001,Invalid Code Signature,"['https://cloud.google.com/binary-authorization/docs/overview', 'https://cloud.google.com/binary-authorization/docs/attestations']",['Binary Authorization'],,Binary Authorization,technique-scores,Protect,Significant,False,1
349,Binary authorization provides the capability to configure a policy that is enforced when an attempt is made to deploy a container image.,T1601,Modify System Image,"['https://cloud.google.com/binary-authorization/docs/overview', 'https://cloud.google.com/binary-authorization/docs/attestations']",['Binary Authorization'],,Binary Authorization,technique-scores,Protect,Significant,False,1
350,Binary authorization provides the capability to configure a policy that is enforced when an attempt is made to deploy a container image.,T1204.003,Malicious Image,"['https://cloud.google.com/binary-authorization/docs/overview', 'https://cloud.google.com/binary-authorization/docs/attestations']",['Binary Authorization'],,Binary Authorization,technique-scores,Protect,Significant,False,1
351,,T1098,Account Manipulation,['https://landing.google.com/advancedprotection/'],"['Multi-Factor Authentication', 'Phishing']",,AdvancedProtectionProgram,technique-scores,Protect,Significant,False,1
352,,T1110,Brute Force,['https://landing.google.com/advancedprotection/'],"['Multi-Factor Authentication', 'Phishing']",,AdvancedProtectionProgram,technique-scores,Protect,Significant,False,1
353,,T1136,Create Account,['https://landing.google.com/advancedprotection/'],"['Multi-Factor Authentication', 'Phishing']",,AdvancedProtectionProgram,technique-scores,Protect,Significant,False,1
354,,T1530,Data from Cloud Storage Object,['https://landing.google.com/advancedprotection/'],"['Multi-Factor Authentication', 'Phishing']",,AdvancedProtectionProgram,technique-scores,Protect,Significant,False,1
355,,T1114,Email Collection,['https://landing.google.com/advancedprotection/'],"['Multi-Factor Authentication', 'Phishing']",,AdvancedProtectionProgram,technique-scores,Protect,Significant,False,1
356,,T1133,External Remote Services,['https://landing.google.com/advancedprotection/'],"['Multi-Factor Authentication', 'Phishing']",,AdvancedProtectionProgram,technique-scores,Protect,Significant,False,1
357,,T1556,Modify Authentication Process,['https://landing.google.com/advancedprotection/'],"['Multi-Factor Authentication', 'Phishing']",,AdvancedProtectionProgram,technique-scores,Protect,Significant,False,1
358,,T1021,Remote Services,['https://landing.google.com/advancedprotection/'],"['Multi-Factor Authentication', 'Phishing']",,AdvancedProtectionProgram,technique-scores,Protect,Significant,False,1
359,,T1078.002,Domain Accounts,['https://landing.google.com/advancedprotection/'],"['Multi-Factor Authentication', 'Phishing']",,AdvancedProtectionProgram,technique-scores,Protect,Significant,False,1
360,,T1078.004,Cloud Accounts,['https://landing.google.com/advancedprotection/'],"['Multi-Factor Authentication', 'Phishing']",,AdvancedProtectionProgram,technique-scores,Protect,Significant,False,1
361,,T1110.001,Password Guessing,['https://landing.google.com/advancedprotection/'],"['Multi-Factor Authentication', 'Phishing']",,AdvancedProtectionProgram,technique-scores,Protect,Significant,False,1
362,,T1110.002,Password Cracking,['https://landing.google.com/advancedprotection/'],"['Multi-Factor Authentication', 'Phishing']",,AdvancedProtectionProgram,technique-scores,Protect,Significant,False,1
363,,T1110.003,Password Spraying,['https://landing.google.com/advancedprotection/'],"['Multi-Factor Authentication', 'Phishing']",,AdvancedProtectionProgram,technique-scores,Protect,Significant,False,1
364,,T1110.004,Credential Stuffing,['https://landing.google.com/advancedprotection/'],"['Multi-Factor Authentication', 'Phishing']",,AdvancedProtectionProgram,technique-scores,Protect,Significant,False,1
365,,T1528,Steal Application Access Token,['https://cloud.google.com/secret-manager/docs/overview'],['Data Security'],,Secret Manager,technique-scores,Protect,Partial,False,1
366,,T1555,Credentials from Password Stores,['https://cloud.google.com/secret-manager/docs/overview'],['Data Security'],,Secret Manager,technique-scores,Protect,Partial,False,1
367,,T1552,Unsecured Credentials,['https://cloud.google.com/secret-manager/docs/overview'],['Data Security'],,Secret Manager,technique-scores,Protect,Partial,False,1
368,,T1040,Network Sniffing,['https://cloud.google.com/secret-manager/docs/overview'],['Data Security'],,Secret Manager,technique-scores,Protect,Minimal,False,1
369,,T1590,Gather Victim Network Information,['https://cloud.google.com/vpc-service-controls/docs'],"['Network', 'Virtual Private Cloud']",,Virtual Private Cloud,technique-scores,Protect,Significant,False,1
370,,T1590.004,Network Topology,['https://cloud.google.com/vpc-service-controls/docs'],"['Network', 'Virtual Private Cloud']",,Virtual Private Cloud,technique-scores,Protect,Significant,False,1
371,,T1590.005,IP Addresses,['https://cloud.google.com/vpc-service-controls/docs'],"['Network', 'Virtual Private Cloud']",,Virtual Private Cloud,technique-scores,Protect,Significant,False,1
372,,T1046,Network Service Scanning,['https://cloud.google.com/vpc-service-controls/docs'],"['Network', 'Virtual Private Cloud']",,Virtual Private Cloud,technique-scores,Protect,Significant,False,1
373,,T1135,Network Share Discovery,['https://cloud.google.com/vpc-service-controls/docs'],"['Network', 'Virtual Private Cloud']",,Virtual Private Cloud,technique-scores,Protect,Significant,False,1
374,,T1595,Active Scanning,['https://cloud.google.com/vpc-service-controls/docs'],"['Network', 'Virtual Private Cloud']",,Virtual Private Cloud,technique-scores,Protect,Significant,False,1
375,,T1595.001,Scanning IP Blocks,['https://cloud.google.com/vpc-service-controls/docs'],"['Network', 'Virtual Private Cloud']",,Virtual Private Cloud,technique-scores,Protect,Significant,False,1
376,,T1098,Account Manipulation,['https://cloud.google.com/vpc-service-controls/docs'],"['Network', 'Virtual Private Cloud']",,Virtual Private Cloud,technique-scores,Protect,Significant,False,1
377,,T1098.001,Additional Cloud Credentials,['https://cloud.google.com/vpc-service-controls/docs'],"['Network', 'Virtual Private Cloud']",,Virtual Private Cloud,technique-scores,Protect,Partial,False,1
378,,T1557,Adversary-in-the-Middle,['https://cloud.google.com/vpc-service-controls/docs'],"['Network', 'Virtual Private Cloud']",,Virtual Private Cloud,technique-scores,Protect,Partial,False,1
379,,T1602,Data from Configuration Repository,['https://cloud.google.com/vpc-service-controls/docs'],"['Network', 'Virtual Private Cloud']",,Virtual Private Cloud,technique-scores,Protect,Significant,False,1
380,,T1190,Exploit Public-Facing Application,['https://cloud.google.com/vpc-service-controls/docs'],"['Network', 'Virtual Private Cloud']",,Virtual Private Cloud,technique-scores,Protect,Significant,False,1
381,,T1552.007,Container API,['https://cloud.google.com/vpc-service-controls/docs'],"['Network', 'Virtual Private Cloud']",,Virtual Private Cloud,technique-scores,Protect,Significant,False,1
382,,T1018,Remote System Discovery,['https://cloud.google.com/vpc-service-controls/docs'],"['Network', 'Virtual Private Cloud']",,Virtual Private Cloud,technique-scores,Protect,Significant,False,1
383,,T1570,Lateral Tool Transfer,['https://cloud.google.com/vpc-service-controls/docs'],"['Network', 'Virtual Private Cloud']",,Virtual Private Cloud,technique-scores,Protect,Minimal,False,1
384,Similar to Azure Role based access control and Azure policy ,T1087.004,Cloud Account,['https://cloud.google.com/policy-intelligence'],"['Identity', 'Role Based Access Control', 'Access Management', 'Credentials']",,Policy Intelligence,technique-scores,Protect,Partial,False,1
385,Similar to Azure Role based access control and Azure policy ,T1580,Cloud Infrastructure Discovery,['https://cloud.google.com/policy-intelligence'],"['Identity', 'Role Based Access Control', 'Access Management', 'Credentials']",,Policy Intelligence,technique-scores,Protect,Minimal,False,1
386,Similar to Azure Role based access control and Azure policy ,T1530,Data from Cloud Storage Object,['https://cloud.google.com/policy-intelligence'],"['Identity', 'Role Based Access Control', 'Access Management', 'Credentials']",,Policy Intelligence,technique-scores,Protect,Partial,False,1
387,Similar to Azure Role based access control and Azure policy ,T1530,Data from Cloud Storage Object,['https://cloud.google.com/policy-intelligence'],"['Identity', 'Role Based Access Control', 'Access Management', 'Credentials']",,Policy Intelligence,technique-scores,Detect,Minimal,False,1
388,Similar to Azure Role based access control and Azure policy ,T1538,Cloud Service Dashboard,['https://cloud.google.com/policy-intelligence'],"['Identity', 'Role Based Access Control', 'Access Management', 'Credentials']",,Policy Intelligence,technique-scores,Protect,Partial,False,1
389,Similar to Azure Role based access control and Azure policy ,T1578,Modify Cloud Compute Infrastructure,['https://cloud.google.com/policy-intelligence'],"['Identity', 'Role Based Access Control', 'Access Management', 'Credentials']",,Policy Intelligence,technique-scores,Protect,Partial,False,1
390,Similar to Azure Role based access control and Azure policy ,T1548.002,Bypass User Account Control,['https://cloud.google.com/policy-intelligence'],"['Identity', 'Role Based Access Control', 'Access Management', 'Credentials']",,Policy Intelligence,technique-scores,Protect,Partial,False,1
391,Similar to Azure Role based access control and Azure policy ,T1068,Exploitation for Privilege Escalation,['https://cloud.google.com/policy-intelligence'],"['Identity', 'Role Based Access Control', 'Access Management', 'Credentials']",,Policy Intelligence,technique-scores,Protect,Partial,False,1
392,Similar to Azure Role based access control and Azure policy ,T1562,Impair Defenses,['https://cloud.google.com/policy-intelligence'],"['Identity', 'Role Based Access Control', 'Access Management', 'Credentials']",,Policy Intelligence,technique-scores,Protect,Partial,False,1
393,Similar to Azure Role based access control and Azure policy ,T1078.004,Cloud Accounts,['https://cloud.google.com/policy-intelligence'],"['Identity', 'Role Based Access Control', 'Access Management', 'Credentials']",,Policy Intelligence,technique-scores,Protect,Partial,False,1
394,Similar to Azure Role based access control and Azure policy ,T1078.004,Cloud Accounts,['https://cloud.google.com/policy-intelligence'],"['Identity', 'Role Based Access Control', 'Access Management', 'Credentials']",,Policy Intelligence,technique-scores,Detect,Minimal,False,1
395,Similar to Azure Role based access control and Azure policy ,T1562.008,Disable Cloud Logs,['https://cloud.google.com/policy-intelligence'],"['Identity', 'Role Based Access Control', 'Access Management', 'Credentials']",,Policy Intelligence,technique-scores,Detect,Minimal,False,1
396,Similar to Azure Role based access control and Azure policy ,T1212,Exploitation for Credential Access,['https://cloud.google.com/policy-intelligence'],"['Identity', 'Role Based Access Control', 'Access Management', 'Credentials']",,Policy Intelligence,technique-scores,Protect,Partial,False,1
397,Similar to Azure Role based access control and Azure policy ,T1078,Valid Accounts,['https://cloud.google.com/policy-intelligence'],"['Identity', 'Role Based Access Control', 'Access Management', 'Credentials']",,Policy Intelligence,technique-scores,Protect,Partial,False,1
