,comments,attack_object_id,attack_object_name,references,tags,capability_description,capability_id,mapping_type,group,organization,creation_date,last_update,attack_version,technology_domain,mapping_framework,mapping_framework_version
843,,T1204,User Execution,[],[],,action.malware.variety.Unknown,related-to,action.malware.variety.Unknown,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
844,,T1204,User Execution,[],[],,action.social.variety.Phishing,related-to,action.social.variety.Phishing,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
845,,T1204,User Execution,[],[],,action.social.vector.Email,related-to,action.social.vector.Email,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
846,,T1204,User Execution,[],[],,action.social.vector.Social media,related-to,action.social.vector.Social media,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
847,,T1204.001,User Execution: Malicious Link,[],[],,action.malware.variety.Downloader,related-to,action.malware.variety.Downloader,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
848,,T1204.001,User Execution: Malicious Link,[],[],,action.malware.variety.Unknown,related-to,action.malware.variety.Unknown,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
849,,T1204.001,User Execution: Malicious Link,[],[],,action.malware.vector.Email link,related-to,action.malware.vector.Email link,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
850,,T1204.001,User Execution: Malicious Link,[],[],,action.social.variety.Phishing,related-to,action.social.variety.Phishing,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
851,,T1204.001,User Execution: Malicious Link,[],[],,action.social.vector.Email,related-to,action.social.vector.Email,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
852,,T1204.001,User Execution: Malicious Link,[],[],,action.social.vector.Social media,related-to,action.social.vector.Social media,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
853,,T1204.002,User Execution: Malicious File,[],[],,action.malware.variety.Downloader,related-to,action.malware.variety.Downloader,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
854,,T1204.002,User Execution: Malicious File,[],[],,action.malware.variety.Unknown,related-to,action.malware.variety.Unknown,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
855,,T1204.002,User Execution: Malicious File,[],[],,action.malware.vector.Email attachment,related-to,action.malware.vector.Email attachment,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
856,,T1204.002,User Execution: Malicious File,[],[],,action.social.variety.Phishing,related-to,action.social.variety.Phishing,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
857,,T1204.002,User Execution: Malicious File,[],[],,action.social.vector.Email,related-to,action.social.vector.Email,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
858,,T1204.002,User Execution: Malicious File,[],[],,action.social.vector.Social media,related-to,action.social.vector.Social media,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
859,,T1204.003,User Execution: Malicious Image,[],[],,action.malware.variety.Downloader,related-to,action.malware.variety.Downloader,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
860,,T1204.003,User Execution: Malicious Image,[],[],,action.malware.variety.Trojan,related-to,action.malware.variety.Trojan,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
861,,T1204.003,User Execution: Malicious Image,[],[],,action.malware.variety.Unknown,related-to,action.malware.variety.Unknown,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
862,,T1204.003,User Execution: Malicious Image,[],[],,action.social.variety.Phishing,related-to,action.social.variety.Phishing,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
863,,T1204.003,User Execution: Malicious Image,[],[],,action.social.variety.Pretexting,related-to,action.social.variety.Pretexting,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
864,,T1204.003,User Execution: Malicious Image,[],[],,action.social.vector.Email,related-to,action.social.vector.Email,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
865,,T1204.003,User Execution: Malicious Image,[],[],,action.social.vector.Social media,related-to,action.social.vector.Social media,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
866,,T1011,Exfiltration Over Other Network Medium,[],[],,action.malware.variety.Export data,related-to,action.malware.variety.Export data,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
867,,T1011,Exfiltration Over Other Network Medium,[],[],,"attribute.confidentiality."""".data_disclosure",related-to,"attribute.confidentiality."""".data_disclosure",,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
868,,T1011.001,Exfiltration Over Other Network Medium: Exfiltration Over Bluetooth,[],[],,action.malware.variety.Export data,related-to,action.malware.variety.Export data,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
869,,T1011.001,Exfiltration Over Other Network Medium: Exfiltration Over Bluetooth,[],[],,"attribute.confidentiality."""".data_disclosure",related-to,"attribute.confidentiality."""".data_disclosure",,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
870,,T1020,Automated Exfiltration,[],[],,action.malware.variety.Export data,related-to,action.malware.variety.Export data,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
871,,T1020,Automated Exfiltration,[],[],,"attribute.confidentiality."""".data_disclosure",related-to,"attribute.confidentiality."""".data_disclosure",,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
872,,T1020.001,Automated Exfiltration: Traffic Duplication,[],[],,action.malware.variety.Export data,related-to,action.malware.variety.Export data,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
873,,T1020.001,Automated Exfiltration: Traffic Duplication,[],[],,"attribute.confidentiality."""".data_disclosure",related-to,"attribute.confidentiality."""".data_disclosure",,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
874,,T1029,Scheduled Transfer,[],[],,action.malware.variety.Export data,related-to,action.malware.variety.Export data,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
875,,T1029,Scheduled Transfer,[],[],,"attribute.confidentiality."""".data_disclosure",related-to,"attribute.confidentiality."""".data_disclosure",,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
876,,T1030,Data Transfer Size Limits,[],[],,action.malware.variety.Export data,related-to,action.malware.variety.Export data,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
877,,T1030,Data Transfer Size Limits,[],[],,"attribute.confidentiality."""".data_disclosure",related-to,"attribute.confidentiality."""".data_disclosure",,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
878,,T1041,Exfiltration Over C2 Channels,[],[],,action.malware.variety.Export data,related-to,action.malware.variety.Export data,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
879,,T1041,Exfiltration Over C2 Channels,[],[],,"attribute.confidentiality."""".data_disclosure",related-to,"attribute.confidentiality."""".data_disclosure",,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
880,,T1048,Exfiltration Over Alternative Protocol,[],[],,action.malware.variety.Export data,related-to,action.malware.variety.Export data,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
881,,T1048,Exfiltration Over Alternative Protocol,[],[],,"attribute.confidentiality."""".data_disclosure",related-to,"attribute.confidentiality."""".data_disclosure",,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
882,,T1048.001,Exfiltration Over Alternative Protocol: Exfiltration Over Symmetric Encrypted Non-C2 Protocol,[],[],,action.malware.variety.Export data,related-to,action.malware.variety.Export data,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
883,,T1048.001,Exfiltration Over Alternative Protocol: Exfiltration Over Symmetric Encrypted Non-C2 Protocol,[],[],,"attribute.confidentiality."""".data_disclosure",related-to,"attribute.confidentiality."""".data_disclosure",,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
884,,T1048.002,Exfiltration Over Alternative Protocol: Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,[],[],,action.malware.variety.Export data,related-to,action.malware.variety.Export data,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
885,,T1048.002,Exfiltration Over Alternative Protocol: Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,[],[],,"attribute.confidentiality."""".data_disclosure",related-to,"attribute.confidentiality."""".data_disclosure",,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
886,,T1048.003,Exfiltration Over Alternative Protocol: Exfiltration Over Unencrypted/Obfuscated Non-C2 Protcol,[],[],,action.malware.variety.Export data,related-to,action.malware.variety.Export data,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
887,,T1048.003,Exfiltration Over Alternative Protocol: Exfiltration Over Unencrypted/Obfuscated Non-C2 Protcol,[],[],,"attribute.confidentiality."""".data_disclosure",related-to,"attribute.confidentiality."""".data_disclosure",,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
888,,T1052,Exfiltration Over Physical Medium,[],[],,action.malware.variety.Export data,related-to,action.malware.variety.Export data,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
889,,T1052,Exfiltration Over Physical Medium,[],[],,"attribute.confidentiality."""".data_disclosure",related-to,"attribute.confidentiality."""".data_disclosure",,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
890,,T1052.001,Exfiltration Over Physical Medium: Exfiltration over USB,[],[],,action.malware.variety.Export data,related-to,action.malware.variety.Export data,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
891,,T1052.001,Exfiltration Over Physical Medium: Exfiltration over USB,[],[],,"attribute.confidentiality."""".data_disclosure",related-to,"attribute.confidentiality."""".data_disclosure",,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
892,,T1074,Data Staged,[],[],,action.malware.variety.Export data,related-to,action.malware.variety.Export data,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
893,,T1074.001,Data Staged: Local Data Staging,[],[],,action.malware.variety.Export data,related-to,action.malware.variety.Export data,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
894,,T1074.002,Data Staged: Remote Data Staging,[],[],,action.malware.variety.Export data,related-to,action.malware.variety.Export data,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
895,,T1197,BITS Jobs,[],[],,action.malware.variety.Export data,related-to,action.malware.variety.Export data,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
896,,T1537,Transfer Data to Cloud Account,[],[],,action.malware.variety.Export data,related-to,action.malware.variety.Export data,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
897,,T1537,Transfer Data to Cloud Account,[],[],,"attribute.confidentiality."""".data_disclosure",related-to,"attribute.confidentiality."""".data_disclosure",,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
898,,T1560,Archive Collected Data,[],[],,action.malware.variety.Export data,related-to,action.malware.variety.Export data,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
899,,T1560.001,Archive Collected Data: Archive via Utility,[],[],,action.malware.variety.Export data,related-to,action.malware.variety.Export data,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
900,,T1560.002,Archive Collected Data: Archive via Library,[],[],,action.malware.variety.Export data,related-to,action.malware.variety.Export data,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
901,,T1560.003,Archive Collected Data: Archive via Custom Method,[],[],,action.malware.variety.Export data,related-to,action.malware.variety.Export data,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
902,,T1567,Exfiltration Over Web Service,[],[],,action.malware.variety.Export data,related-to,action.malware.variety.Export data,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
903,,T1567,Exfiltration Over Web Service,[],[],,"attribute.confidentiality."""".data_disclosure",related-to,"attribute.confidentiality."""".data_disclosure",,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
904,,T1567.001,Exfiltration Over Web Service: Exfiltration to Code Repository,[],[],,action.malware.variety.Export data,related-to,action.malware.variety.Export data,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
905,,T1567.001,Exfiltration Over Web Service: Exfiltration to Code Repository,[],[],,"attribute.confidentiality."""".data_disclosure",related-to,"attribute.confidentiality."""".data_disclosure",,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
906,,T1567.002,Exfiltration Over Web Service: Exfiltration to Cloud Storage,[],[],,action.malware.variety.Export data,related-to,action.malware.variety.Export data,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
907,,T1567.002,Exfiltration Over Web Service: Exfiltration to Cloud Storage,[],[],,"attribute.confidentiality."""".data_disclosure",related-to,"attribute.confidentiality."""".data_disclosure",,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
908,,T1003.007,OS Credential Dumping: Proc Filesystem,[],[],,action.malware.variety.In-memory,related-to,action.malware.variety.In-memory,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
909,,T1003.007,OS Credential Dumping: Proc Filesystem,[],[],,action.malware.variety.Password dumper,related-to,action.malware.variety.Password dumper,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
910,,T1003.007,OS Credential Dumping: Proc Filesystem,[],[],,"attribute.confidentiality."""".data_disclosure",related-to,"attribute.confidentiality."""".data_disclosure",,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
911,,T1055,Process Injection,[],[],,action.malware.variety.In-memory,related-to,action.malware.variety.In-memory,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
912,,T1055.001,Process Injection: Dynamic-link Library Injection,[],[],,action.malware.variety.In-memory,related-to,action.malware.variety.In-memory,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
913,,T1055.002,Process Injection: Portable Executable Injection,[],[],,action.malware.variety.In-memory,related-to,action.malware.variety.In-memory,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
914,,T1055.003,Process Injection: Thread Execution Hijacking,[],[],,action.malware.variety.In-memory,related-to,action.malware.variety.In-memory,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
915,,T1055.004,Process Injection: Asynchronous Procedure Call,[],[],,action.malware.variety.In-memory,related-to,action.malware.variety.In-memory,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
916,,T1055.005,Process Injection: Thread Local Storage,[],[],,action.malware.variety.In-memory,related-to,action.malware.variety.In-memory,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
917,,T1055.008,Process Injection: Ptrace System Calls,[],[],,action.malware.variety.In-memory,related-to,action.malware.variety.In-memory,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
918,,T1055.009,Process Injection: Proc Memory,[],[],,action.malware.variety.In-memory,related-to,action.malware.variety.In-memory,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
919,,T1055.011,Process Injection: Extra Window Memory Injection,[],[],,action.malware.variety.In-memory,related-to,action.malware.variety.In-memory,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
920,,T1055.012,Process Injection: Process Hollowing,[],[],,action.malware.variety.In-memory,related-to,action.malware.variety.In-memory,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
921,,T1055.013,Process Injection: Process Doppelganging,[],[],,action.malware.variety.In-memory,related-to,action.malware.variety.In-memory,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
922,,T1055.014,Process Injection: VDSO Hijacking,[],[],,action.malware.variety.In-memory,related-to,action.malware.variety.In-memory,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
923,,T1115,Clipboard Data,[],[],,action.malware.variety.In-memory,related-to,action.malware.variety.In-memory,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
924,,T1115,Clipboard Data,[],[],,"attribute.confidentiality."""".data_disclosure",related-to,"attribute.confidentiality."""".data_disclosure",,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
925,,T1557.003,DHCP Spoofing,[],[],,action.malware.variety.MitM,related-to,action.malware.variety.MitM,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
926,,T1003,OS Credential Dumping,[],[],,action.malware.variety.Password dumper,related-to,action.malware.variety.Password dumper,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
927,,T1003,OS Credential Dumping,[],[],,"attribute.confidentiality."""".data_disclosure",related-to,"attribute.confidentiality."""".data_disclosure",,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
928,,T1003.001,OS Credential Dumping: LSASS Memory,[],[],,action.malware.variety.Password dumper,related-to,action.malware.variety.Password dumper,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
929,,T1003.001,OS Credential Dumping: LSASS Memory,[],[],,action.malware.variety.RAM scraper,related-to,action.malware.variety.RAM scraper,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
930,,T1003.001,OS Credential Dumping: LSASS Memory,[],[],,"attribute.confidentiality."""".data_disclosure",related-to,"attribute.confidentiality."""".data_disclosure",,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
931,,T1003.004,OS Credential Dumping: LSA Secrets,[],[],,action.malware.variety.Password dumper,related-to,action.malware.variety.Password dumper,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
932,,T1003.004,OS Credential Dumping: LSA Secrets,[],[],,action.malware.variety.RAM scraper,related-to,action.malware.variety.RAM scraper,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
933,,T1003.004,OS Credential Dumping: LSA Secrets,[],[],,"attribute.confidentiality."""".data_disclosure",related-to,"attribute.confidentiality."""".data_disclosure",,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
934,,T1003.005,OS Credential Dumping: Cached Domain Credentials,[],[],,action.malware.variety.Password dumper,related-to,action.malware.variety.Password dumper,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
935,,T1003.005,OS Credential Dumping: Cached Domain Credentials,[],[],,action.malware.variety.RAM scraper,related-to,action.malware.variety.RAM scraper,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
936,,T1003.005,OS Credential Dumping: Cached Domain Credentials,[],[],,action.malware.vector.Email link,related-to,action.malware.vector.Email link,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
937,,T1003.005,OS Credential Dumping: Cached Domain Credentials,[],[],,"attribute.confidentiality."""".data_disclosure",related-to,"attribute.confidentiality."""".data_disclosure",,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
938,,T1552.001,Unsecured Credentials: Credentials in Files,[],[],,action.malware.variety.Password dumper,related-to,action.malware.variety.Password dumper,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
939,,T1552.001,Unsecured Credentials: Credentials in Files,[],[],,"attribute.confidentiality."""".data_disclosure",related-to,"attribute.confidentiality."""".data_disclosure",,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
940,,T1552.002,Unsecured Credentials: Credentials in Registry,[],[],,action.malware.variety.Password dumper,related-to,action.malware.variety.Password dumper,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
941,,T1552.002,Unsecured Credentials: Credentials in Registry,[],[],,"attribute.confidentiality."""".data_disclosure",related-to,"attribute.confidentiality."""".data_disclosure",,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
942,,T1552.003,Unsecured Credentials: Bash History,[],[],,action.malware.variety.Password dumper,related-to,action.malware.variety.Password dumper,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
943,,T1552.003,Unsecured Credentials: Bash History,[],[],,"attribute.confidentiality."""".data_disclosure",related-to,"attribute.confidentiality."""".data_disclosure",,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
944,,T1552.004,Unsecured Credentials: Private Keys,[],[],,action.malware.variety.Password dumper,related-to,action.malware.variety.Password dumper,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
945,,T1552.004,Unsecured Credentials: Private Keys,[],[],,"attribute.confidentiality."""".data_disclosure",related-to,"attribute.confidentiality."""".data_disclosure",,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
946,,T1552.005,Unsecured Credentials: Cloud Instance Metadata API,[],[],,action.malware.variety.Password dumper,related-to,action.malware.variety.Password dumper,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
947,,T1552.005,Unsecured Credentials: Cloud Instance Metadata API,[],[],,"attribute.confidentiality."""".data_disclosure",related-to,"attribute.confidentiality."""".data_disclosure",,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
948,,T1552.006,Unsecured Credentials: Group Policy Preferences,[],[],,action.malware.variety.Password dumper,related-to,action.malware.variety.Password dumper,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
949,,T1552.006,Unsecured Credentials: Group Policy Preferences,[],[],,"attribute.confidentiality."""".data_disclosure",related-to,"attribute.confidentiality."""".data_disclosure",,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
950,,T1555,Credentials from Password Stores,[],[],,action.malware.variety.Password dumper,related-to,action.malware.variety.Password dumper,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
951,,T1555,Credentials from Password Stores,[],[],,"attribute.confidentiality."""".data_disclosure",related-to,"attribute.confidentiality."""".data_disclosure",,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
952,,T1555.001,Credentials from Password Stores: Keychain,[],[],,action.malware.variety.Password dumper,related-to,action.malware.variety.Password dumper,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
953,,T1555.001,Credentials from Password Stores: Keychain,[],[],,"attribute.confidentiality."""".data_disclosure",related-to,"attribute.confidentiality."""".data_disclosure",,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
954,,T1555.002,Credentials from Password Stores: Securityd Memory,[],[],,action.malware.variety.Password dumper,related-to,action.malware.variety.Password dumper,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
955,,T1555.002,Credentials from Password Stores: Securityd Memory,[],[],,action.malware.variety.RAM scraper,related-to,action.malware.variety.RAM scraper,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
956,,T1555.002,Credentials from Password Stores: Securityd Memory,[],[],,"attribute.confidentiality."""".data_disclosure",related-to,"attribute.confidentiality."""".data_disclosure",,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
957,,T1555.003,Credentials from Password Stores: Credentials from Web Browser,[],[],,action.malware.variety.Password dumper,related-to,action.malware.variety.Password dumper,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
958,,T1555.003,Credentials from Password Stores: Credentials from Web Browser,[],[],,"attribute.confidentiality."""".data_disclosure",related-to,"attribute.confidentiality."""".data_disclosure",,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
959,,T1555.004,Credentials from Password Stores: Windows Credential Manager,[],[],,action.malware.variety.Password dumper,related-to,action.malware.variety.Password dumper,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
960,,T1555.004,Credentials from Password Stores: Windows Credential Manager,[],[],,"attribute.confidentiality."""".data_disclosure",related-to,"attribute.confidentiality."""".data_disclosure",,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
961,,T1555.005,Credentials from Password Stores: Password Managers,[],[],,action.malware.variety.Password dumper,related-to,action.malware.variety.Password dumper,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
962,,T1555.005,Credentials from Password Stores: Password Managers,[],[],,"attribute.confidentiality."""".data_disclosure",related-to,"attribute.confidentiality."""".data_disclosure",,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
963,,T1486,Data Encrypted for Impact,[],[],,action.malware.variety.Ransomware,related-to,action.malware.variety.Ransomware,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
964,,T1486,Data Encrypted for Impact,[],[],,attribute.availability.variety.Interruption,related-to,attribute.availability.variety.Interruption,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
965,,T1486,Data Encrypted for Impact,[],[],,attribute.availability.variety.Obscuration,related-to,attribute.availability.variety.Obscuration,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
966,,T1542,Pre-OS Boot,[],[],,action.malware.variety.Rootkit,related-to,action.malware.variety.Rootkit,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
967,,T1542.001,Pre-OS Boot: System Firmware,[],[],,action.malware.variety.Rootkit,related-to,action.malware.variety.Rootkit,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
968,,T1542.002,Pre-OS Boot: Component Firmware,[],[],,action.malware.variety.Rootkit,related-to,action.malware.variety.Rootkit,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
969,,T1542.003,Pre-OS Boot: Bootkit,[],[],,action.malware.variety.Rootkit,related-to,action.malware.variety.Rootkit,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
970,,T1542.004,Pre-OS Boot: ROMMONkit,[],[],,action.malware.variety.Rootkit,related-to,action.malware.variety.Rootkit,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
971,,T1542.005,Pre-OS Boot: TFTP Boot,[],[],,action.malware.variety.Rootkit,related-to,action.malware.variety.Rootkit,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
972,,T1016,System Network Configuration Discovery,[],[],,action.malware.variety.Scan network,related-to,action.malware.variety.Scan network,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
973,,T1016.001,System Network Configuration Discovery: Internet Connection Discovery,[],[],,action.malware.variety.Scan network,related-to,action.malware.variety.Scan network,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
974,,T1482,Domain Trust Discovery,[],[],,action.malware.variety.Scan network,related-to,action.malware.variety.Scan network,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
975,,T1595,Active Scanning,[],[],,action.malware.variety.Scan network,related-to,action.malware.variety.Scan network,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
976,,T1595.001,Active Scanning: Scanning IP Blocks,[],[],,action.malware.variety.Scan network,related-to,action.malware.variety.Scan network,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
977,,T1080,Taint Shared Content,[],[],,action.malware.variety.Unknown,related-to,action.malware.variety.Unknown,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
978,,T1080,Taint Shared Content,[],[],,action.malware.variety.Worm,related-to,action.malware.variety.Worm,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
979,,T1080,Taint Shared Content,[],[],,attribute.integrity.variety.Software installation,related-to,attribute.integrity.variety.Software installation,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
980,,T1091,Replication Through Removable Media,[],[],,action.malware.variety.Worm,related-to,action.malware.variety.Worm,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
981,,T1091,Replication Through Removable Media,[],[],,action.malware.vector.Removable media,related-to,action.malware.vector.Removable media,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
982,,T1091,Replication Through Removable Media,[],[],,action.social.vector.Removable media,related-to,action.social.vector.Removable media,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
983,,T1140,Deobfuscate/Decode Files or Information,[],[],,action.malware.variety.Unknown,related-to,action.malware.variety.Unknown,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
984,,T1608,Stage Capabilities,[],[],,action.malware.variety.Unknown,related-to,action.malware.variety.Unknown,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
985,,T1608.001,Stage Capabilities: Upload Malware,[],[],,action.malware.variety.Unknown,related-to,action.malware.variety.Unknown,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
986,,T1608.002,Stage Capabilities: Upload Tools,[],[],,action.malware.variety.Unknown,related-to,action.malware.variety.Unknown,,02/03/2021,10/27/2021,12.1,enterprise,veris,1.3.7
